epoch,time_total_sec,time_interval_sec,loss_price,loss_bias,loss_eig,loss_l2,loss_feller,swaption_priced_frac,path_finite_frac,recon_rmse_bps,nan_batches,gnorm,lr,lambda_min_KQ,Lambda_norm_fro,kappa,theta,sigma_v,sqrt_theta,rmse_bps_AUD,rmse_bps_CAD,rmse_bps_DKK,rmse_bps_EUR,rmse_bps_JPY,rmse_bps_NOK,rmse_bps_SEK,rmse_bps_GBP,rmse_bps_USD
724,5539.7,7.588,1.2139888852834702,7.570582747459412,0.0009346353326691315,0.0001257430085388478,0.0,1.0,0.8984375,5.2951848771837025,0,0.9999999107094442,0.00013222438563034185,0.011066664010286331,1.121877670288086,0.9869296550750732,0.01505365315824747,0.04981887713074684,0.12269332972190244,5.022269248962402,5.311029434204102,5.1728596687316895,5.970280170440674,7.064372539520264,4.893686771392822,5.252888202667236,3.8208413124084473,5.148436546325684
725,5547.3,7.623,1.336797520518303,7.873599648475647,0.0009290816378779709,0.00012592648636200465,0.0,1.0,0.892333984375,5.2951848771837025,0,0.9999999418014324,0.0001313596453518448,0.010752074420452118,1.1226379871368408,0.9870434403419495,0.015052217990159988,0.049815114587545395,0.12268748098383954,5.022269248962402,5.311029434204102,5.1728596687316895,5.970280170440674,7.064372539520264,4.893686771392822,5.252888202667236,3.8208413124084473,5.148436546325684
726,5555.2,7.931,1.545609176158905,4.68190324306488,0.0009202360670315102,0.00012609109762706794,0.0,1.0,0.8775634765625,5.2951848771837025,0,0.9999998860148415,0.0001304967354254435,0.010547307319939137,1.1233820915222168,0.9871575236320496,0.015051830559968948,0.04981342703104019,0.1226859020424472,5.022269248962402,5.311029434204102,5.1728596687316895,5.970280170440674,7.064372539520264,4.893686771392822,5.252888202667236,3.8208413124084473,5.148436546325684
727,5562.7,7.456,1.8999212831258774,7.616314321756363,0.0009135020081885159,0.00012626864918274805,0.0,1.0,0.89111328125,5.2951848771837025,0,1.0000000359939343,0.00012963566915827622,0.010341763496398926,1.1242045164108276,0.9871975779533386,0.015050983056426048,0.0498187355697155,0.12268244803730503,5.022269248962402,5.311029434204102,5.1728596687316895,5.970280170440674,7.064372539520264,4.893686771392822,5.252888202667236,3.8208413124084473,5.148436546325684
728,5570.4,7.702,0.9178888350725174,6.667648196220398,0.0009104272176045924,0.00012644946036743931,0.0,1.0,0.89453125,5.2951848771837025,0,0.9999997887825661,0.00012877645982905023,0.010349782183766365,1.1249849796295166,0.9872424006462097,0.015050990507006645,0.049821753054857254,0.12268247840260908,5.022269248962402,5.311029434204102,5.1728596687316895,5.970280170440674,7.064372539520264,4.893686771392822,5.252888202667236,3.8208413124084473,5.148436546325684
729,5578.0,7.633,1.7354353219270706,6.332756578922272,0.0009100572497118264,0.00012662888912018389,0.0,1.0,0.8851318359375,5.2951848771837025,0,0.9999999402789381,0.00012791912068783607,0.010300030931830406,1.1258187294006348,0.9872679710388184,0.015051528811454773,0.04981858283281326,0.12268467227593989,5.022269248962402,5.311029434204102,5.1728596687316895,5.970280170440674,7.064372539520264,4.893686771392822,5.252888202667236,3.8208413124084473,5.148436546325684
730,5585.5,7.422,1.1642009019851685,10.041012287139893,0.0009068010695045814,0.00012681731095653959,0.0,1.0,0.8841552734375,5.2951848771837025,0,0.9999999914434738,0.00012706366495586407,0.010129978880286217,1.1266409158706665,0.9873430132865906,0.015052612870931625,0.049816228449344635,0.12268909026857941,5.022269248962402,5.311029434204102,5.1728596687316895,5.970280170440674,7.064372539520264,4.893686771392822,5.252888202667236,3.8208413124084473,5.148436546325684
731,5593.0,7.506,1.0770146250724792,9.29189544916153,0.0009017669653985649,0.00012698754289885983,0.0,1.0,0.89111328125,5.2951848771837025,0,1.0000000192615486,0.00012621010582531973,0.0099449772387743,1.1272786855697632,0.9873143434524536,0.015054845251142979,0.04981973394751549,0.12269818764408454,5.022269248962402,5.311029434204102,5.1728596687316895,5.970280170440674,7.064372539520264,4.893686771392822,5.252888202667236,3.8208413124084473,5.148436546325684
732,5600.3,7.379,1.1591782569885254,12.184128046035767,0.0008970236667664722,0.000127133222122211,0.0,1.0,0.889404296875,5.2951848771837025,0,0.9999999785995894,0.00012535845645914086,0.009835455566644669,1.1279282569885254,0.9872725605964661,0.015055677853524685,0.049824878573417664,0.12270158048503159,5.022269248962402,5.311029434204102,5.1728596687316895,5.970280170440674,7.064372539520264,4.893686771392822,5.252888202667236,3.8208413124084473,5.148436546325684
733,5607.8,7.455,0.9724541455507278,10.636558294296265,0.0008941128035075963,0.00012726650311378762,0.0,1.0,0.88134765625,5.2951848771837025,0,0.9999999889475929,0.00012450872999081406,0.009789429605007172,1.1284371614456177,0.9872949123382568,0.015056697651743889,0.04982531815767288,0.122705736018101,5.022269248962402,5.311029434204102,5.1728596687316895,5.970280170440674,7.064372539520264,4.893686771392822,5.252888202667236,3.8208413124084473,5.148436546325684
734,5615.8,7.967,1.4443369209766388,10.814327955245972,0.0008946734451455995,0.00012738127043121494,0.0,1.0,0.887939453125,5.2951848771837025,0,0.9999998825514853,0.00012366093952417273,0.009832002222537994,1.1289153099060059,0.9873137474060059,0.015058765187859535,0.049821801483631134,0.12271416050260676,5.022269248962402,5.311029434204102,5.1728596687316895,5.970280170440674,7.064372539520264,4.893686771392822,5.252888202667236,3.8208413124084473,5.148436546325684
735,5623.0,7.189,1.1527754962444305,9.672081798315048,0.0008949066832428798,0.0001274824098800309,0.0,1.0,0.890625,5.2951848771837025,0,0.9999999925466909,0.0001228150981331947,0.009791416116058826,1.1294008493423462,0.9874556660652161,0.01505973469465971,0.04981955513358116,0.12271811070359465,5.022269248962402,5.311029434204102,5.1728596687316895,5.970280170440674,7.064372539520264,4.893686771392822,5.252888202667236,3.8208413124084473,5.148436546325684
736,5630.4,7.406,1.2852360010147095,7.812352657318115,0.0008928665047278628,0.00012759885066770948,0.0,1.0,0.8853759765625,5.2951848771837025,0,1.0000000453728706,0.00012197121886180046,0.009729204699397087,1.129920482635498,0.9875914454460144,0.01505989208817482,0.049817997962236404,0.12271875198263231,5.022269248962402,5.311029434204102,5.1728596687316895,5.970280170440674,7.064372539520264,4.893686771392822,5.252888202667236,3.8208413124084473,5.148436546325684
737,5638.0,7.605,1.407231330871582,9.776180982589722,0.0008931890624808148,0.0001277136689168401,0.0,1.0,0.8843994140625,5.2951848771837025,0,0.9999998279817953,0.00012112931472365242,0.009884063154459,1.130442500114441,0.9877108931541443,0.015060064382851124,0.049813639372587204,0.12271945397063631,5.022269248962402,5.311029434204102,5.1728596687316895,5.970280170440674,7.064372539520264,4.893686771392822,5.252888202667236,3.8208413124084473,5.148436546325684
738,5646.1,8.182,1.3227590918540955,10.449612736701965,0.0008989138732431456,0.00012783379497705027,0.0,1.0,0.8856201171875,5.2951848771837025,0,1.0000001321886798,0.00012028939870195372,0.01007937267422676,1.1309750080108643,0.9879152178764343,0.01505950465798378,0.04980121925473213,0.12271717344358848,5.022269248962402,5.311029434204102,5.1728596687316895,5.970280170440674,7.064372539520264,4.893686771392822,5.252888202667236,3.8208413124084473,5.148436546325684
739,5653.4,7.229,1.623871386051178,13.171905994415283,0.0009046915220096707,0.00012795917427865788,0.0,1.0,0.892333984375,5.2951848771837025,0,1.0000000989530187,0.00011945148374924862,0.01026264950633049,1.1315211057662964,0.9880651235580444,0.015059949830174446,0.049792658537626266,0.12271898724392426,5.022269248962402,5.311029434204102,5.1728596687316895,5.970280170440674,7.064372539520264,4.893686771392822,5.252888202667236,3.8208413124084473,5.148436546325684
740,5661.0,7.652,1.0798684060573578,7.622260212898254,0.0009095724381040782,0.0001280798933294136,0.0,1.0,0.89013671875,5.2951848771837025,0,0.9999998644925562,0.00011861558278722205,0.010414446704089642,1.1321169137954712,0.9880598187446594,0.015058527700603008,0.049795426428318024,0.12271319285473346,5.022269248962402,5.311029434204102,5.1728596687316895,5.970280170440674,7.064372539520264,4.893686771392822,5.252888202667236,3.8208413124084473,5.148436546325684
741,5668.6,7.581,1.3629929423332214,5.016668975353241,0.0009137489541899413,0.0001282291195821017,0.0,1.0,0.8858642578125,5.2951848771837025,0,0.9999998956627624,0.00011778170870650111,0.010502520948648453,1.1328213214874268,0.9879128932952881,0.015057120472192764,0.049798786640167236,0.12270745891017695,5.022269248962402,5.311029434204102,5.1728596687316895,5.970280170440674,7.064372539520264,4.893686771392822,5.252888202667236,3.8208413124084473,5.148436546325684
742,5676.3,7.656,0.975939616560936,7.811428487300873,0.0009152146230917424,0.00012838161273975857,0.0,1.0,0.886474609375,5.2951848771837025,0,0.9999999803258104,0.00011694987436645545,0.010527059435844421,1.1334258317947388,0.9878209829330444,0.015058254823088646,0.04979872703552246,0.12271208099893281,5.022269248962402,5.311029434204102,5.1728596687316895,5.970280170440674,7.064372539520264,4.893686771392822,5.252888202667236,3.8208413124084473,5.148436546325684
743,5683.8,7.546,1.2199523597955704,9.543669581413269,0.0009172562567982823,0.00012851363135268912,0.0,1.0,0.8897705078125,5.2951848771837025,0,0.9999999637153956,0.00011612009259499973,0.010645676404237747,1.133983850479126,0.9878105521202087,0.015060150995850563,0.04979344457387924,0.12271980686038649,5.022269248962402,5.311029434204102,5.1728596687316895,5.970280170440674,7.064372539520264,4.893686771392822,5.252888202667236,3.8208413124084473,5.148436546325684
744,5691.2,7.433,1.0999057441949844,9.208321452140808,0.0009215207974193618,0.00012863777374150231,0.0,1.0,0.891845703125,5.2951848771837025,0,1.0000000274740155,0.00011529237618839549,0.010808316990733147,1.1345769166946411,0.9877711534500122,0.01506053190678358,0.049793727695941925,0.12272135880434008,5.022269248962402,5.311029434204102,5.1728596687316895,5.970280170440674,7.064372539520264,4.893686771392822,5.252888202667236,3.8208413124084473,5.148436546325684
745,5698.9,7.67,1.4291168600320816,12.63542926311493,0.0009255503391614184,0.00012878316556452774,0.0,1.0,0.884033203125,5.2951848771837025,0,0.999999944964655,0.00011446673791105344,0.010960257612168789,1.1352531909942627,0.9875754117965698,0.015060323290526867,0.04980479180812836,0.12272050884235637,5.022269248962402,5.311029434204102,5.1728596687316895,5.970280170440674,7.064372539520264,4.893686771392822,5.252888202667236,3.8208413124084473,5.148436546325684
746,5706.5,7.627,1.3242618441581726,13.220168590545654,0.0009327084408141673,0.00012893657185486518,0.0,1.0,0.8858642578125,5.2951848771837025,0,0.9999999168234092,0.00011364319049533731,0.011308982968330383,1.135885238647461,0.987391471862793,0.015060890465974808,0.04981405660510063,0.12272281966274572,5.022269248962402,5.311029434204102,5.1728596687316895,5.970280170440674,7.064372539520264,4.893686771392822,5.252888202667236,3.8208413124084473,5.148436546325684
747,5714.2,7.679,2.073259323835373,7.269376158714294,0.0009425339812878519,0.00012906998745165765,0.0,1.0,0.8837890625,5.2951848771837025,0,0.999999967035364,0.00011282174664136693,0.011507092975080013,1.1364526748657227,0.9871939420700073,0.015059038065373898,0.049826063215732574,0.12271527233956618,5.022269248962402,5.311029434204102,5.1728596687316895,5.970280170440674,7.064372539520264,4.893686771392822,5.252888202667236,3.8208413124084473,5.148436546325684
748,5721.5,7.24,1.7286965250968933,8.17532193660736,0.000946537111303769,0.00012920776862301864,0.0,1.0,0.891845703125,5.2951848771837025,0,0.9999999907158781,0.00011200241901682284,0.011524150148034096,1.1370638608932495,0.9870353937149048,0.015056467615067959,0.04983283579349518,0.1227047986635729,5.022269248962402,5.311029434204102,5.1728596687316895,5.970280170440674,7.064372539520264,4.893686771392822,5.252888202667236,3.8208413124084473,5.148436546325684
749,5728.5,7.056,1.117212027311325,11.666563749313354,0.0009460035944357514,0.00012933832113048993,0.0,1.0,0.8900146484375,5.2951848771837025,0,0.999999886276776,0.0001111852202567504,0.011542726308107376,1.1376001834869385,0.9869268536567688,0.015054694376885891,0.04984011873602867,0.12269757282393931,5.022269248962402,5.311029434204102,5.1728596687316895,5.970280170440674,7.064372539520264,4.893686771392822,5.252888202667236,3.8208413124084473,5.148436546325684
750,5736.8,8.304,1.2064646035432816,8.809788763523102,0.0009478072606725618,0.00012944381523993798,0.0,1.0,0.8900146484375,5.2951848771837025,0,0.9999999080027877,0.00011037016296336557,0.011640720069408417,1.137951374053955,0.9868500828742981,0.01505433488637209,0.04984237626194954,0.12269610786969605,5.022269248962402,5.311029434204102,5.1728596687316895,5.970280170440674,7.064372539520264,4.893686771392822,5.252888202667236,3.8208413124084473,5.148436546325684
751,5744.2,7.362,2.0423077940940857,11.55666971206665,0.0009510816016700119,0.00012952971155755222,0.0,1.0,0.89013671875,5.2951848771837025,0,1.0000000879590478,0.00010955725970585992,0.011700923554599285,1.1383837461471558,0.9866645336151123,0.015052332542836666,0.04984709620475769,0.12268794783040698,5.022269248962402,5.311029434204102,5.1728596687316895,5.970280170440674,7.064372539520264,4.893686771392822,5.252888202667236,3.8208413124084473,5.148436546325684
752,5751.8,7.645,0.9834388792514801,6.667905688285828,0.0009517560683889315,0.00012963468179805204,0.0,1.0,0.889892578125,5.2951848771837025,0,0.999999887532561,0.00010874652302020748,0.01167537085711956,1.138891339302063,0.9865058064460754,0.01504972018301487,0.04984989017248154,0.12267730100966058,5.022269248962402,5.311029434204102,5.1728596687316895,5.970280170440674,7.064372539520264,4.893686771392822,5.252888202667236,3.8208413124084473,5.148436546325684
753,5759.4,7.543,1.3692916631698608,7.753027439117432,0.0009501179010840133,0.00012975614663446322,0.0,1.0,0.8857421875,5.2951848771837025,0,1.0000000824074926,0.0001079379654089707,0.011616415344178677,1.1394604444503784,0.9863635301589966,0.015045859850943089,0.049851007759571075,0.12266156631538294,5.022269248962402,5.311029434204102,5.1728596687316895,5.970280170440674,7.064372539520264,4.893686771392822,5.252888202667236,3.8208413124084473,5.148436546325684
754,5766.9,7.524,0.9052760899066925,9.775185942649841,0.0009500152082182467,0.0001298863389820326,0.0,1.0,0.881591796875,5.2951848771837025,0,1.0000001433872865,0.00010713159934110824,0.011710850521922112,1.140032410621643,0.9859471321105957,0.015043377876281738,0.049867648631334305,0.12265144873291035,5.022269248962402,5.311029434204102,5.1728596687316895,5.970280170440674,7.064372539520264,4.893686771392822,5.252888202667236,3.8208413124084473,5.148436546325684
755,5774.5,7.606,1.897739291191101,9.561139926314354,0.0009523537737550214,0.00013001215120311826,0.0,1.0,0.8856201171875,5.2951848771837025,0,0.9999998779967353,0.0001063274372517825,0.011696839705109596,1.1405596733093262,0.9855834245681763,0.01504308357834816,0.04988314211368561,0.1226502489942363,5.022269248962402,5.311029434204102,5.1728596687316895,5.970280170440674,7.064372539520264,4.893686771392822,5.252888202667236,3.8208413124084473,5.148436546325684
756,5782.5,8.022,0.9382030218839645,7.966901183128357,0.000951313617406413,0.00013013828720431775,0.0,1.0,0.88134765625,5.2951848771837025,0,1.0000001125590579,0.0001055254915421675,0.011659843847155571,1.141143560409546,0.9854251742362976,0.01504308357834816,0.04988955333828926,0.1226502489942363,5.022269248962402,5.311029434204102,5.1728596687316895,5.970280170440674,7.064372539520264,4.893686771392822,5.252888202667236,3.8208413124084473,5.148436546325684
757,5790.1,7.597,1.4658956229686737,6.000338912010193,0.0009497851424384862,0.00013027177556068636,0.0,1.0,0.8951416015625,5.2951848771837025,0,1.0000000531108513,0.00010472577457925833,0.011592157185077667,1.1417160034179688,0.9852954149246216,0.015043191611766815,0.04989989101886749,0.12265068940599892,5.022269248962402,5.311029434204102,5.1728596687316895,5.970280170440674,7.064372539520264,4.893686771392822,5.252888202667236,3.8208413124084473,5.148436546325684
758,5797.1,6.95,1.536790892481804,12.382133722305298,0.0009475753031438217,0.0001303945027757436,0.0,1.0,0.889404296875,5.2951848771837025,0,0.9999999962747097,0.00010392829869567967,0.01155930943787098,1.1422088146209717,0.9852115511894226,0.015043528750538826,0.049905553460121155,0.12265206378426262,5.022269248962402,5.311029434204102,5.1728596687316895,5.970280170440674,7.064372539520264,4.893686771392822,5.252888202667236,3.8208413124084473,5.148436546325684
759,5804.5,7.425,1.8509047627449036,8.359277427196503,0.0009466135816182941,0.00013050630514044315,0.0,1.0,0.8878173828125,5.2951848771837025,0,1.0000000535765126,0.00010313307618949635,0.01153903640806675,1.1427202224731445,0.9852237105369568,0.015042058192193508,0.04990546032786369,0.12264606880040431,5.022269248962402,5.311029434204102,5.1728596687316895,5.970280170440674,7.064372539520264,4.893686771392822,5.252888202667236,3.8208413124084473,5.148436546325684
760,5812.3,7.768,1.3451220989227295,6.7757710218429565,0.0009479693981120363,0.00013062628568150103,0.0,1.0,0.8883056640625,5.2951848771837025,0,1.0000000797372164,0.00010234011932402295,0.011693453416228294,1.143243432044983,0.9852110743522644,0.015042180195450783,0.04990498349070549,0.12264656617880006,5.022269248962402,5.311029434204102,5.1728596687316895,5.970280170440674,7.064372539520264,4.893686771392822,5.252888202667236,3.8208413124084473,5.148436546325684
761,5820.4,8.154,1.2019839584827423,7.957085609436035,0.0009529223316349089,0.00013075168317300268,0.0,1.0,0.8770751953125,5.2951848771837025,0,0.9999999101782993,0.00010154944032763549,0.01174994371831417,1.1438204050064087,0.9851935505867004,0.015041692182421684,0.04989951103925705,0.12264457665311453,5.022269248962402,5.311029434204102,5.1728596687316895,5.970280170440674,7.064372539520264,4.893686771392822,5.252888202667236,3.8208413124084473,5.148436546325684
762,5828.4,7.978,1.1744472533464432,5.247996389865875,0.0009528437949484214,0.00013086436956655234,0.0,1.0,0.8905029296875,5.2951848771837025,0,1.000000014086254,0.00010076105139358198,0.011754447594285011,1.144195795059204,0.9851580262184143,0.01504039391875267,0.0498952753841877,0.12263928375016168,5.022269248962402,5.311029434204102,5.1728596687316895,5.970280170440674,7.064372539520264,4.893686771392822,5.252888202667236,3.8208413124084473,5.148436546325684
763,5836.0,7.562,1.5820949375629425,9.073908805847168,0.0009536126017337665,0.00013095779286231846,0.0,1.0,0.884033203125,5.2951848771837025,0,0.9999999932770152,9.99749646797953e-05,0.011760091409087181,1.1446468830108643,0.9851224422454834,0.015039905905723572,0.04989301413297653,0.12263729410633444,5.022269248962402,5.311029434204102,5.1728596687316895,5.970280170440674,7.064372539520264,4.893686771392822,5.252888202667236,3.8208413124084473,5.148436546325684
764,5843.4,7.439,1.5893064141273499,11.835010766983032,0.0009532604890409857,0.00013105769539834,0.0,1.0,0.888916015625,5.2951848771837025,0,0.9999999396704862,9.91911923087048e-05,0.011753905564546585,1.145070195198059,0.9850242137908936,0.015040322206914425,0.04989728704094887,0.12263899138085907,5.022269248962402,5.311029434204102,5.1728596687316895,5.970280170440674,7.064372539520264,4.893686771392822,5.252888202667236,3.8208413124084473,5.148436546325684
765,5850.9,7.48,1.551993951201439,11.700603634119034,0.0009543622290948406,0.00013115554247633554,0.0,1.0,0.8907470703125,5.2951848771837025,0,0.9999999230420796,9.840974636705011e-05,0.011842135339975357,1.1454989910125732,0.9849904775619507,0.015040766447782516,0.049900032579898834,0.12264080254051878,5.022269248962402,5.311029434204102,5.1728596687316895,5.970280170440674,7.064372539520264,4.893686771392822,5.252888202667236,3.8208413124084473,5.148436546325684
766,5858.6,7.73,1.5157460868358612,4.320910811424255,0.000956674717599526,0.00013124790348228998,0.0,1.0,0.8897705078125,5.2951848771837025,0,0.9999999836254573,9.763063890569443e-05,0.011887682601809502,1.1459064483642578,0.9849878549575806,0.015040752477943897,0.04990179464221001,0.12264074558621982,5.022269248962402,5.311029434204102,5.1728596687316895,5.970280170440674,7.064372539520264,4.893686771392822,5.252888202667236,3.8208413124084473,5.148436546325684
767,5866.1,7.446,1.0845630317926407,6.570396959781647,0.0009588414977770299,0.0001313480497628916,0.0,1.0,0.88671875,5.2951848771837025,0,0.9999999480787651,9.685388193943847e-05,0.0119842030107975,1.1463435888290405,0.9848212003707886,0.015042595565319061,0.0499112531542778,0.12264825952829116,5.022269248962402,5.311029434204102,5.1728596687316895,5.970280170440674,7.064372539520264,4.893686771392822,5.252888202667236,3.8208413124084473,5.148436546325684
768,5873.8,7.764,1.1992566883563995,8.775695204734802,0.0009620868368074298,0.00013144999684300274,0.0,1.0,0.8968505859375,5.2951848771837025,0,1.0000000270811138,9.607948744683569e-05,0.012090625241398811,1.1468056440353394,0.9846594333648682,0.015045580454170704,0.049926549196243286,0.1226604274172021,5.022269248962402,5.311029434204102,5.1728596687316895,5.970280170440674,7.064372539520264,4.893686771392822,5.252888202667236,3.8208413124084473,5.148436546325684
769,5881.7,7.84,0.9716676622629166,17.361332178115845,0.0009637296752771363,0.00013155359192751348,0.0,1.0,0.8968505859375,5.2951848771837025,0,0.9999999837018548,9.530746737000695e-05,0.012106332927942276,1.1472145318984985,0.9845536947250366,0.015047452412545681,0.04993380978703499,0.12266805783310372,5.022269248962402,5.311029434204102,5.1728596687316895,5.970280170440674,7.064372539520264,4.893686771392822,5.252888202667236,3.8208413124084473,5.148436546325684
770,5889.1,7.471,0.9802533239126205,6.69474284350872,0.0009657018963480368,0.00013164289339329116,0.0,1.0,0.892578125,5.2951848771837025,0,0.9999999201572759,9.453783361445708e-05,0.012188076041638851,1.1475887298583984,0.9844266772270203,0.015049059875309467,0.04994209483265877,0.12267460974182665,5.022269248962402,5.311029434204102,5.1728596687316895,5.970280170440674,7.064372539520264,4.893686771392822,5.252888202667236,3.8208413124084473,5.148436546325684
771,5896.3,7.136,1.194516658782959,8.99054753780365,0.0009669315186329186,0.00013173420666134916,0.0,1.0,0.8875732421875,5.2951848771837025,0,1.0000000213694873,9.377059804889047e-05,0.012197532691061497,1.1480271816253662,0.984329342842102,0.015048428438603878,0.049947477877140045,0.1226720360905609,5.022269248962402,5.311029434204102,5.1728596687316895,5.970280170440674,7.064372539520264,4.893686771392822,5.252888202667236,3.8208413124084473,5.148436546325684
772,5903.6,7.362,0.8636934012174606,8.024933218955994,0.0009663769160397351,0.0001318329304922372,0.0,1.0,0.8905029296875,5.2951848771837025,0,1.0000000128056854,9.300577250502883e-05,0.01213675457984209,1.1485002040863037,0.9843055605888367,0.015046828426420689,0.04995172843337059,0.12266551441387546,5.022269248962402,5.311029434204102,5.1728596687316895,5.970280170440674,7.064372539520264,4.893686771392822,5.252888202667236,3.8208413124084473,5.148436546325684
773,5911.0,7.367,1.227965846657753,14.371477127075195,0.0009638337360229343,0.00013195905557950027,0.0,1.0,0.89501953125,5.2951848771837025,0,1.0000000046093191,9.224336877742802e-05,0.012045236304402351,1.149096131324768,0.9843429327011108,0.015046018175780773,0.04995651915669441,0.12266221168632487,5.022269248962402,5.311029434204102,5.1728596687316895,5.970280170440674,7.064372539520264,4.893686771392822,5.252888202667236,3.8208413124084473,5.148436546325684
774,5918.8,7.839,1.9792150557041168,10.531531691551208,0.0009619881748221815,0.0001320815754297655,0.0,1.0,0.8883056640625,5.2951848771837025,0,1.0000000080908649,9.148339862329682e-05,0.012051244266331196,1.1495460271835327,0.9843727350234985,0.015045342966914177,0.049959246069192886,0.122659459345434,5.022269248962402,5.311029434204102,5.1728596687316895,5.970280170440674,7.064372539520264,4.893686771392822,5.252888202667236,3.8208413124084473,5.148436546325684
775,5926.1,7.269,1.1204260289669037,9.213068962097168,0.0009640756325097755,0.00013217989180702716,0.0,1.0,0.8861083984375,5.2951848771837025,0,1.0000000688160047,9.072587376231499e-05,0.012155412696301937,1.1499263048171997,0.9844187498092651,0.015044145286083221,0.0499601848423481,0.12265457711020498,5.022269248962402,5.311029434204102,5.1728596687316895,5.970280170440674,7.064372539520264,4.893686771392822,5.252888202667236,3.8208413124084473,5.148436546325684
776,5933.8,7.697,0.9257649779319763,12.041434049606323,0.000966562787652947,0.00013226261944510043,0.0,1.0,0.890625,5.2951848771837025,0,1.0000000172051384,8.997080587645306e-05,0.01220691204071045,1.1503092050552368,0.984478235244751,0.015044181607663631,0.04995730519294739,0.12265472517462844,5.022269248962402,5.311029434204102,5.1728596687316895,5.970280170440674,7.064372539520264,4.893686771392822,5.252888202667236,3.8208413124084473,5.148436546325684
777,5941.2,7.403,0.8312583565711975,5.024685740470886,0.0009680542425485328,0.00013235372534836642,0.0,1.0,0.8944091796875,5.2951848771837025,0,1.000000136918961,8.921820660979196e-05,0.012254687957465649,1.1506907939910889,0.9845195412635803,0.01504521444439888,0.04995343089103699,0.12265893544458503,5.022269248962402,5.311029434204102,5.1728596687316895,5.970280170440674,7.064372539520264,4.893686771392822,5.252888202667236,3.8208413124084473,5.148436546325684
778,5948.8,7.589,1.2469240427017212,9.934194564819336,0.0009693406755104661,0.0001324472832493484,0.0,1.0,0.8892822265625,5.2951848771837025,0,0.9999999765277605,8.846808756834322e-05,0.012313956394791603,1.1511421203613281,0.9845079779624939,0.015045328997075558,0.049951907247304916,0.12265940239979795,5.022269248962402,5.311029434204102,5.1728596687316895,5.970280170440674,7.064372539520264,4.893686771392822,5.252888202667236,3.8208413124084473,5.148436546325684
779,5956.1,7.335,1.1396283656358719,7.747098922729492,0.000970719731412828,0.00013255443263915367,0.0,1.0,0.87646484375,5.2951848771837025,0,1.000000002575689,8.772046031987062e-05,0.012289571575820446,1.1516121625900269,0.9844540953636169,0.015044023282825947,0.04995287209749222,0.12265407976429461,5.022269248962402,5.311029434204102,5.1728596687316895,5.970280170440674,7.064372539520264,4.893686771392822,5.252888202667236,3.8208413124084473,5.148436546325684
780,5964.1,7.943,1.0978216975927353,8.01240587234497,0.0009688371937954798,0.00013265276720630936,0.0,1.0,0.8878173828125,5.2951848771837025,0,0.9999998606390409,8.697533639371094e-05,0.012163437902927399,1.1519653797149658,0.9843555688858032,0.015043585561215878,0.0499570406973362,0.12265229537687372,5.022269248962402,5.311029434204102,5.1728596687316895,5.970280170440674,7.064372539520264,4.893686771392822,5.252888202667236,3.8208413124084473,5.148436546325684
781,5971.6,7.551,1.1772978901863098,7.9270830154418945,0.0009636703471187502,0.00013274008233565837,0.0,1.0,0.89111328125,5.2951848771837025,0,1.0000000168693075,8.623272728059714e-05,0.011964982375502586,1.1524029970169067,0.9841527342796326,0.015044081024825573,0.049961891025304794,0.12265431514963333,5.022269248962402,5.311029434204102,5.1728596687316895,5.970280170440674,7.064372539520264,4.893686771392822,5.252888202667236,3.8208413124084473,5.148436546325684
782,5979.4,7.773,1.560988038778305,6.640545129776001,0.0009588569810148329,0.0001328401267528534,0.0,1.0,0.88330078125,5.2951848771837025,0,0.9999999699648465,8.549264443248016e-05,0.011847971007227898,1.1528005599975586,0.984086811542511,0.01504362840205431,0.049961235374212265,0.12265247002019286,5.022269248962402,5.311029434204102,5.1728596687316895,5.970280170440674,7.064372539520264,4.893686771392822,5.252888202667236,3.8208413124084473,5.148436546325684
783,5986.6,7.258,1.6032792925834656,10.675886631011963,0.0009557549055898562,0.00013292032599565573,0.0,1.0,0.89111328125,5.2951848771837025,0,0.9999999577412373,8.475509926235326e-05,0.011842717416584492,1.153080940246582,0.984137237071991,0.01504174992442131,0.049950193613767624,0.12264481205669203,5.022269248962402,5.311029434204102,5.1728596687316895,5.970280170440674,7.064372539520264,4.893686771392822,5.252888202667236,3.8208413124084473,5.148436546325684
784,5994.4,7.705,2.2512122243642807,13.197718501091003,0.0009569411195116118,0.00013298618796397932,0.0,1.0,0.8905029296875,5.2951848771837025,0,1.0000000325671858,8.402010314407513e-05,0.011949064210057259,1.153379201889038,0.9842175841331482,0.015040544793009758,0.04994018003344536,0.12263989886252254,5.022269248962402,5.311029434204102,5.1728596687316895,5.970280170440674,7.064372539520264,4.893686771392822,5.252888202667236,3.8208413124084473,5.148436546325684
785,6002.5,8.144,0.9646535813808441,5.892368853092194,0.0009603540238458663,0.00013305870379554108,0.0,1.0,0.8907470703125,5.2951848771837025,0,0.999999837944402,8.328766741219535e-05,0.0120162945240736,1.1537827253341675,0.9842022061347961,0.015039769932627678,0.04993702471256256,0.12263673973417459,5.022269248962402,5.311029434204102,5.1728596687316895,5.970280170440674,7.064372539520264,4.893686771392822,5.252888202667236,3.8208413124084473,5.148436546325684
