epoch,time_total_sec,time_interval_sec,loss_price,loss_eig,loss_l2,loss_feller,swaption_priced_frac,path_finite_frac,recon_rmse_bps,nan_batches,gnorm,lr,lambda_min_KQ,Lambda_norm_fro,kappa,theta,sigma_v,sqrt_theta,rmse_bps_AUD,rmse_bps_CAD,rmse_bps_DKK,rmse_bps_EUR,rmse_bps_JPY,rmse_bps_NOK,rmse_bps_SEK,rmse_bps_GBP,rmse_bps_USD
562,7177.0,8.031,0.38959071785211563,0.0,9.625888196751475e-05,0.0,1.0,0.7823486328125,5.2951848771837025,0,0.9999998679595504,0.0002862397479330081,0.22452379763126373,0.9819949865341187,0.9833273887634277,0.017529895529150963,0.051115065813064575,0.1324005118160461,5.022269248962402,5.311029434204102,5.1728596687316895,5.970280170440674,7.064372539520264,4.893686771392822,5.252888202667236,3.8208413124084473,5.148436546325684
563,7184.5,7.494,0.21963969618082047,0.0,9.653826600697357e-05,0.0,1.0,0.8082275390625,5.2951848771837025,0,0.9999997866533817,0.00028526826292279864,0.22453449666500092,0.9834133386611938,0.9830101132392883,0.017534475773572922,0.051141105592250824,0.13241780761503688,5.022269248962402,5.311029434204102,5.1728596687316895,5.970280170440674,7.064372539520264,4.893686771392822,5.252888202667236,3.8208413124084473,5.148436546325684
564,7192.1,7.613,0.18791659688577056,0.0,9.67962623690255e-05,0.0,1.0,0.7882080078125,5.2951848771837025,0,0.9999999512510828,0.0002842962348034077,0.22446109354496002,0.9844558835029602,0.9831017851829529,0.01754033751785755,0.05113731324672699,0.1324399392851626,5.022269248962402,5.311029434204102,5.1728596687316895,5.970280170440674,7.064372539520264,4.893686771392822,5.252888202667236,3.8208413124084473,5.148436546325684
565,7199.2,7.1,0.10657893680036068,0.0,9.695844346424565e-05,0.0,1.0,0.809326171875,5.2951848771837025,0,0.9999996793666864,0.0002833236785647116,0.22433634102344513,0.9850333333015442,0.9828259944915771,0.01753869839012623,0.051155995577573776,0.13243375094788423,5.022269248962402,5.311029434204102,5.1728596687316895,5.970280170440674,7.064372539520264,4.893686771392822,5.252888202667236,3.8208413124084473,5.148436546325684
566,7206.5,7.26,0.626937922090292,0.0,9.70648670772789e-05,0.0,1.0,0.7955322265625,5.2951848771837025,0,0.9038620596280305,0.00028235060920473045,0.22418205440044403,0.9855363368988037,0.9823779463768005,0.017532210797071457,0.0511883981525898,0.1324092549524823,5.022269248962402,5.311029434204102,5.1728596687316895,5.970280170440674,7.064372539520264,4.893686771392822,5.252888202667236,3.8208413124084473,5.148436546325684
567,7214.2,7.717,1.174166016280651,0.0,9.718560795590747e-05,0.0,1.0,0.7958984375,5.2951848771837025,0,0.9999997531994873,0.00028137704172939774,0.22392192482948303,0.986374020576477,0.9823102355003357,0.017529502511024475,0.05119593068957329,0.13239902760603825,5.022269248962402,5.311029434204102,5.1728596687316895,5.970280170440674,7.064372539520264,4.893686771392822,5.252888202667236,3.8208413124084473,5.148436546325684
568,7221.7,7.477,0.42016797699034214,0.0,9.734667946759146e-05,0.0,1.0,0.814453125,5.2951848771837025,0,0.9999999087303835,0.00028040299115232803,0.22405627369880676,0.987145721912384,0.982191801071167,0.01752198114991188,0.05120673403143883,0.13237062041824796,5.022269248962402,5.311029434204102,5.1728596687316895,5.970280170440674,7.064372539520264,4.893686771392822,5.252888202667236,3.8208413124084473,5.148436546325684
569,7229.6,7.936,0.09625090565532446,0.0,9.752696132636629e-05,0.0,1.0,0.79150390625,5.2951848771837025,0,0.9999999315887512,0.0002794284724945864,0.2245655357837677,0.9883002042770386,0.9819326400756836,0.017510637640953064,0.0512000173330307,0.13232776594862117,5.022269248962402,5.311029434204102,5.1728596687316895,5.970280170440674,7.064372539520264,4.893686771392822,5.252888202667236,3.8208413124084473,5.148436546325684
570,7237.1,7.437,0.2588026914745569,0.0,9.774412865226623e-05,0.0,1.0,0.7965087890625,5.2951848771837025,0,0.999999760431791,0.00027845350078445596,0.2251564860343933,0.9892153739929199,0.9820055961608887,0.01750718243420124,0.051191914826631546,0.13231470981792326,5.022269248962402,5.311029434204102,5.1728596687316895,5.970280170440674,7.064372539520264,4.893686771392822,5.252888202667236,3.8208413124084473,5.148436546325684
571,7244.2,7.19,0.3319520130753517,0.0,9.789476280275267e-05,0.0,1.0,0.8045654296875,5.2951848771837025,0,0.9999999326537341,0.00027747809105720664,0.22545093297958374,0.9897043108940125,0.9821205735206604,0.01750551164150238,0.05118643492460251,0.13230839595997823,5.022269248962402,5.311029434204102,5.1728596687316895,5.970280170440674,7.064372539520264,4.893686771392822,5.252888202667236,3.8208413124084473,5.148436546325684
572,7251.5,7.237,0.18535598367452621,0.0,9.797898746910505e-05,0.0,1.0,0.8026123046875,5.2951848771837025,0,0.9999998813582281,0.00027650225835486303,0.2255350798368454,0.9900125861167908,0.9820537567138672,0.017504703253507614,0.05119048431515694,0.13230534098632457,5.022269248962402,5.311029434204102,5.1728596687316895,5.970280170440674,7.064372539520264,4.893686771392822,5.252888202667236,3.8208413124084473,5.148436546325684
573,7259.1,7.57,0.6691003944724798,0.0,9.803900684346445e-05,0.0,1.0,0.79052734375,5.2951848771837025,0,0.9999999604769975,0.0002755260177259726,0.22598430514335632,0.9904519319534302,0.981890857219696,0.01750088855624199,0.051200348883867264,0.13229092393751732,5.022269248962402,5.311029434204102,5.1728596687316895,5.970280170440674,7.064372539520264,4.893686771392822,5.252888202667236,3.8208413124084473,5.148436546325684
574,7267.1,8.02,0.14281227253377438,0.0,9.81585617410019e-05,0.0,1.0,0.7952880859375,5.2951848771837025,0,1.0000000315776556,0.0002745493842253736,0.22652117908000946,0.9910793900489807,0.9819033741950989,0.017497526481747627,0.051189180463552475,0.13227821620262206,5.022269248962402,5.311029434204102,5.1728596687316895,5.970280170440674,7.064372539520264,4.893686771392822,5.252888202667236,3.8208413124084473,5.148436546325684
575,7274.5,7.434,0.40317483991384506,0.0,9.822394531511236e-05,0.0,1.0,0.7947998046875,5.2951848771837025,0,0.9999995478355118,0.00027357237291396254,0.22689339518547058,0.9910542368888855,0.9817138910293579,0.01749432273209095,0.05118168890476227,0.13226610575688297,5.022269248962402,5.311029434204102,5.1728596687316895,5.970280170440674,7.064372539520264,4.893686771392822,5.252888202667236,3.8208413124084473,5.148436546325684
576,7282.2,7.677,0.3685032296925783,0.0,9.825026791077107e-05,0.0,1.0,0.7952880859375,5.2951848771837025,0,0.9999997969716581,0.0002725949988584627,0.22704343497753143,0.9915910363197327,0.9812402725219727,0.017490485683083534,0.051198601722717285,0.13225159992636587,5.022269248962402,5.311029434204102,5.1728596687316895,5.970280170440674,7.064372539520264,4.893686771392822,5.252888202667236,3.8208413124084473,5.148436546325684
577,7290.1,7.918,0.2988734170794487,0.0,9.839449376158882e-05,0.0,1.0,0.8021240234375,5.2951848771837025,0,0.9999996084806442,0.00027161727713119086,0.22714129090309143,0.9925643801689148,0.9805008769035339,0.01748460717499256,0.05123494192957878,0.1322293733441725,5.022269248962402,5.311029434204102,5.1728596687316895,5.970280170440674,7.064372539520264,4.893686771392822,5.252888202667236,3.8208413124084473,5.148436546325684
578,7297.5,7.36,0.26951275765895844,0.0,9.861993203230668e-05,0.0,1.0,0.802490234375,5.2951848771837025,0,1.000000057731084,0.0002706392228098257,0.22737929224967957,0.993992805480957,0.9800424575805664,0.017479270696640015,0.051260050386190414,0.13220919293543856,5.022269248962402,5.311029434204102,5.1728596687316895,5.970280170440674,7.064372539520264,4.893686771392822,5.252888202667236,3.8208413124084473,5.148436546325684
579,7304.9,7.418,0.6539248768240213,0.0,9.891119225358125e-05,0.0,1.0,0.804931640625,5.2951848771837025,0,0.9999995461340738,0.00026966085097717476,0.2278251200914383,0.995369553565979,0.97996985912323,0.01746879704296589,0.05126292258501053,0.13216957684340935,5.022269248962402,5.311029434204102,5.1728596687316895,5.970280170440674,7.064372539520264,4.893686771392822,5.252888202667236,3.8208413124084473,5.148436546325684
580,7311.8,6.942,1.5813901517540216,0.0,9.916656745190267e-05,0.0,1.0,0.8033447265625,5.2951848771837025,0,0.9999991604123465,0.000268682176720942,0.22820936143398285,0.9965128302574158,0.980176568031311,0.01745789684355259,0.051252976059913635,0.13212833474903327,5.022269248962402,5.311029434204102,5.1728596687316895,5.970280170440674,7.064372539520264,4.893686771392822,5.252888202667236,3.8208413124084473,5.148436546325684
581,7319.8,8.003,1.1535582896322012,0.0,9.935436355590355e-05,0.0,1.0,0.77734375,5.2951848771837025,0,0.9999998202911068,0.00026770321513349505,0.22856296598911285,0.9970336556434631,0.9804996252059937,0.01745239645242691,0.05123597010970116,0.1321075185310318,5.022269248962402,5.311029434204102,5.1728596687316895,5.970280170440674,7.064372539520264,4.893686771392822,5.252888202667236,3.8208413124084473,5.148436546325684
582,7327.4,7.598,0.1544505786150694,0.0,9.94309266388882e-05,0.0,1.0,0.793212890625,5.2951848771837025,0,0.9999995838442417,0.0002667239813116327,0.22884218394756317,0.9973266124725342,0.9807217717170715,0.017449025064706802,0.05122313275933266,0.13209475790017863,5.022269248962402,5.311029434204102,5.1728596687316895,5.970280170440674,7.064372539520264,4.893686771392822,5.252888202667236,3.8208413124084473,5.148436546325684
583,7335.1,7.669,0.33496796526014805,0.0,9.949749255611096e-05,0.0,1.0,0.8038330078125,5.2951848771837025,0,0.9999997127415141,0.0002657444903563518,0.22900894284248352,0.9978010058403015,0.9806456565856934,0.017447877675294876,0.051222458481788635,0.1320904147744827,5.022269248962402,5.311029434204102,5.1728596687316895,5.970280170440674,7.064372539520264,4.893686771392822,5.252888202667236,3.8208413124084473,5.148436546325684
584,7342.5,7.399,0.21122808568179607,0.0,9.963678712665569e-05,0.0,1.0,0.7943115234375,5.2951848771837025,0,0.9999994636162608,0.0002647647573726146,0.2293761968612671,0.9989378452301025,0.9805046319961548,0.017446497455239296,0.05121585354208946,0.1320851901434801,5.022269248962402,5.311029434204102,5.1728596687316895,5.970280170440674,7.064372539520264,4.893686771392822,5.252888202667236,3.8208413124084473,5.148436546325684
585,7349.8,7.325,0.9521473236382008,0.0,9.987524208554532e-05,0.0,1.0,0.813232421875,5.2951848771837025,0,0.9999999044484821,0.0002637847974691158,0.22963477671146393,1.0000505447387695,0.980182945728302,0.0174416396766901,0.051229335367679596,0.13206680005470756,5.022269248962402,5.311029434204102,5.1728596687316895,5.970280170440674,7.064372539520264,4.893686771392822,5.252888202667236,3.8208413124084473,5.148436546325684
586,7357.7,7.929,0.3389371372759342,0.0,0.00010007531454903074,0.0,1.0,0.7825927734375,5.2951848771837025,0,0.999999754683783,0.00026280462575804916,0.23001191020011902,1.000913143157959,0.98005211353302,0.017440833151340485,0.05122310668230057,0.1320637465443885,5.022269248962402,5.311029434204102,5.1728596687316895,5.970280170440674,7.064372539520264,4.893686771392822,5.252888202667236,3.8208413124084473,5.148436546325684
587,7365.2,7.418,0.27615339681506157,0.0,0.00010026330164691899,0.0,1.0,0.807373046875,5.2951848771837025,0,0.999999908119203,0.0002618242573548751,0.23076309263706207,1.002071499824524,0.9799963235855103,0.017437905073165894,0.05121646448969841,0.132052660227524,5.022269248962402,5.311029434204102,5.1728596687316895,5.970280170440674,7.064372539520264,4.893686771392822,5.252888202667236,3.8208413124084473,5.148436546325684
588,7372.6,7.48,0.12796196527779102,0.0,0.00010052119068859611,0.0,1.0,0.8038330078125,5.2951848771837025,0,0.43951293372337524,0.0002608437073780872,0.23157955706119537,1.003517985343933,0.98002690076828,0.017432227730751038,0.051206074655056,0.1320311619684953,5.022269248962402,5.311029434204102,5.1728596687316895,5.970280170440674,7.064372539520264,4.893686771392822,5.252888202667236,3.8208413124084473,5.148436546325684
589,7380.2,7.506,0.20048538595438004,0.0,0.00010081514847115614,0.0,1.0,0.808837890625,5.2951848771837025,0,0.9999998702241926,0.00025986299094897915,0.2321765273809433,1.005037784576416,0.9798517823219299,0.017431827262043953,0.05121038481593132,0.1320296453908892,5.022269248962402,5.311029434204102,5.1728596687316895,5.970280170440674,7.064372539520264,4.893686771392822,5.252888202667236,3.8208413124084473,5.148436546325684
590,7387.5,7.3,0.25548469740897417,0.0,0.00010112586642208043,0.0,1.0,0.79736328125,5.2951848771837025,0,0.9999997617123597,0.0002588821231914114,0.23250693082809448,1.006549596786499,0.9797119498252869,0.01743258349597454,0.051219042390584946,0.13203250923910573,5.022269248962402,5.311029434204102,5.1728596687316895,5.970280170440674,7.064372539520264,4.893686771392822,5.252888202667236,3.8208413124084473,5.148436546325684
591,7395.3,7.836,0.40760750137269497,0.0,0.00010141532402485609,0.0,1.0,0.79052734375,5.2951848771837025,0,1.0000000326018177,0.0002579011192315781,0.2329500913619995,1.0078818798065186,0.9796176552772522,0.017429500818252563,0.05123408883810043,0.13202083478850057,5.022269248962402,5.311029434204102,5.1728596687316895,5.970280170440674,7.064372539520264,4.893686771392822,5.252888202667236,3.8208413124084473,5.148436546325684
592,7403.1,7.798,0.0921247722581029,0.0,0.0001016578225971898,0.0,1.0,0.797607421875,5.2951848771837025,0,0.9999999259741771,0.00025691999419777406,0.2334519475698471,1.0088425874710083,0.9797027707099915,0.017425794154405594,0.05124317482113838,0.13200679586447658,5.022269248962402,5.311029434204102,5.1728596687316895,5.970280170440674,7.064372539520264,4.893686771392822,5.252888202667236,3.8208413124084473,5.148436546325684
593,7410.5,7.381,0.17516897059977055,0.0,0.00010186136751144659,0.0,1.0,0.7989501953125,5.2951848771837025,0,0.9999995624674691,0.00025593876322016083,0.23364193737506866,1.0100291967391968,0.9797805547714233,0.017424771562218666,0.05125458911061287,0.13200292255180818,5.022269248962402,5.311029434204102,5.1728596687316895,5.970280170440674,7.064372539520264,4.893686771392822,5.252888202667236,3.8208413124084473,5.148436546325684
594,7417.8,7.378,0.22589007951319218,0.0,0.00010211416156380437,0.0,1.0,0.7972412109375,5.2951848771837025,0,0.9999996427504173,0.000254957441430534,0.2337423712015152,1.0112383365631104,0.9797664880752563,0.01742355152964592,0.051263559609651566,0.13199830123772774,5.022269248962402,5.311029434204102,5.1728596687316895,5.970280170440674,7.064372539520264,4.893686771392822,5.252888202667236,3.8208413124084473,5.148436546325684
595,7425.6,7.703,0.11341203562915325,0.0,0.00010233274588244967,0.0,1.0,0.8035888671875,5.2951848771837025,0,0.9999997953127394,0.0002539760439620895,0.23357036709785461,1.012144684791565,0.9796544313430786,0.017423301935195923,0.05127216503024101,0.13199735578865177,5.022269248962402,5.311029434204102,5.1728596687316895,5.970280170440674,7.064372539520264,4.893686771392822,5.252888202667236,3.8208413124084473,5.148436546325684
596,7433.2,7.69,0.16823801025748253,0.0,0.00010250567720504478,0.0,1.0,0.80712890625,5.2951848771837025,0,0.9999999449451009,0.00025299458594919036,0.23353956639766693,1.0130040645599365,0.9796732068061829,0.017420168966054916,0.051270391792058945,0.13198548771003166,5.022269248962402,5.311029434204102,5.1728596687316895,5.970280170440674,7.064372539520264,4.893686771392822,5.252888202667236,3.8208413124084473,5.148436546325684
597,7440.7,7.468,0.20118390023708344,0.0,0.00010265641503792722,0.0,1.0,0.8050537109375,5.2951848771837025,0,0.99999964474494,0.0002520130825271333,0.23365439474582672,1.013534665107727,0.9795020818710327,0.017419613897800446,0.05126426741480827,0.13198338493083303,5.022269248962402,5.311029434204102,5.1728596687316895,5.970280170440674,7.064372539520264,4.893686771392822,5.252888202667236,3.8208413124084473,5.148436546325684
598,7448.8,8.095,0.2482462991029024,0.0,0.00010277742512698751,0.0,1.0,0.7939453125,5.2951848771837025,0,0.9999999095271009,0.0002510315488319152,0.23381830751895905,1.0141465663909912,0.9793872833251953,0.017415909096598625,0.051252879202365875,0.13196934907999897,5.022269248962402,5.311029434204102,5.1728596687316895,5.970280170440674,7.064372539520264,4.893686771392822,5.252888202667236,3.8208413124084473,5.148436546325684
599,7456.3,7.491,0.16271612513810396,0.0,0.00010289406054653227,0.0,1.0,0.8026123046875,5.2951848771837025,0,0.9999998865441675,0.0002500499999999999,0.23362047970294952,1.0148273706436157,0.9791441559791565,0.017413891851902008,0.051250018179416656,0.13196170600557575,5.022269248962402,5.311029434204102,5.1728596687316895,5.970280170440674,7.064372539520264,4.893686771392822,5.252888202667236,3.8208413124084473,5.148436546325684
600,7463.3,7.04,0.18421227764338255,0.0,0.00010304484749212861,0.0,1.0,0.80859375,5.2951848771837025,0,0.9999999588690107,0.00024906845116808463,0.23349681496620178,1.015559434890747,0.9789438247680664,0.01741807721555233,0.051236458122730255,0.13197756330358706,5.022269248962402,5.311029434204102,5.1728596687316895,5.970280170440674,7.064372539520264,4.893686771392822,5.252888202667236,3.8208413124084473,5.148436546325684
601,7470.8,7.508,0.27086482383310795,0.0,0.00010318792192265391,0.0,1.0,0.8013916015625,5.2951848771837025,0,0.9999996938567606,0.00024808691747286657,0.2334529608488083,1.0161771774291992,0.9787946343421936,0.017426634207367897,0.051219869405031204,0.13200997768111278,5.022269248962402,5.311029434204102,5.1728596687316895,5.970280170440674,7.064372539520264,4.893686771392822,5.252888202667236,3.8208413124084473,5.148436546325684
602,7478.2,7.353,0.4107509981840849,0.0,0.00010329170800105203,0.0,1.0,0.8037109375,5.2951848771837025,0,0.9999999931897037,0.0002471054140508095,0.23350781202316284,1.0166281461715698,0.9786967635154724,0.017433930188417435,0.051200151443481445,0.13203760899235276,5.022269248962402,5.311029434204102,5.1728596687316895,5.970280170440674,7.064372539520264,4.893686771392822,5.252888202667236,3.8208413124084473,5.148436546325684
603,7485.4,7.174,0.39022648986428976,0.0,0.00010337583080399781,0.0,1.0,0.79541015625,5.2951848771837025,0,1.0000000098116288,0.0002461239560379104,0.23370835185050964,1.0170199871063232,0.9788709878921509,0.017437497153878212,0.051189400255680084,0.1320511156858518,5.022269248962402,5.311029434204102,5.1728596687316895,5.970280170440674,7.064372539520264,4.893686771392822,5.252888202667236,3.8208413124084473,5.148436546325684
604,7492.9,7.552,0.4496425688266754,0.0,0.00010347622810513712,0.0,1.0,0.7939453125,5.2951848771837025,0,0.9999998515049701,0.0002451425585694659,0.2339906394481659,1.0176784992218018,0.9789162278175354,0.01743857003748417,0.051197126507759094,0.1320551780033035,5.022269248962402,5.311029434204102,5.1728596687316895,5.970280170440674,7.064372539520264,4.893686771392822,5.252888202667236,3.8208413124084473,5.148436546325684
605,7500.5,7.547,0.31051476672291756,0.0,0.00010364634727011435,0.0,1.0,0.7935791015625,5.2951848771837025,0,0.9999997592530855,0.000244161236779839,0.23411859571933746,1.0187445878982544,0.9788246750831604,0.01744183897972107,0.05120685696601868,0.13206755460642508,5.022269248962402,5.311029434204102,5.1728596687316895,5.970280170440674,7.064372539520264,4.893686771392822,5.252888202667236,3.8208413124084473,5.148436546325684
606,7507.7,7.268,1.0021659387275577,0.0,0.00010386269241280388,0.0,1.0,0.7999267578125,5.2951848771837025,0,0.9999998928724323,0.00024318000580222582,0.23454533517360687,1.0197489261627197,0.9787328243255615,0.01744295284152031,0.0512186735868454,0.1320717715544102,5.022269248962402,5.311029434204102,5.1728596687316895,5.970280170440674,7.064372539520264,4.893686771392822,5.252888202667236,3.8208413124084473,5.148436546325684
607,7515.8,8.022,0.39269550889730453,0.0,0.00010405602006358095,0.0,1.0,0.789794921875,5.2951848771837025,0,0.9999995997876904,0.0002421988807684217,0.23474407196044922,1.0205680131912231,0.9788825511932373,0.017445357516407967,0.05122237652540207,0.13208087490779263,5.022269248962402,5.311029434204102,5.1728596687316895,5.970280170440674,7.064372539520264,4.893686771392822,5.252888202667236,3.8208413124084473,5.148436546325684
608,7523.4,7.67,0.20885961316525936,0.0,0.00010423177991469856,0.0,1.0,0.80029296875,5.2951848771837025,0,0.9999997006670589,0.00024121787680858847,0.23490484058856964,1.0216586589813232,0.979200005531311,0.017443927004933357,0.0512273833155632,0.13207545951058947,5.022269248962402,5.311029434204102,5.1728596687316895,5.970280170440674,7.064372539520264,4.893686771392822,5.252888202667236,3.8208413124084473,5.148436546325684
609,7531.0,7.58,0.14379668608307838,0.0,0.00010445406405779067,0.0,1.0,0.8021240234375,5.2951848771837025,0,0.999999790052221,0.0002402370090510207,0.23532384634017944,1.022705078125,0.9794002771377563,0.017436433583498,0.05123173072934151,0.1320470885082212,5.022269248962402,5.311029434204102,5.1728596687316895,5.970280170440674,7.064372539520264,4.893686771392822,5.252888202667236,3.8208413124084473,5.148436546325684
610,7538.5,7.528,0.35101470723748207,0.0,0.00010467340143804904,0.0,1.0,0.79931640625,5.2951848771837025,0,0.999999793260919,0.00023925629262191262,0.23567914962768555,1.0237497091293335,0.9796130061149597,0.01743350736796856,0.051233548671007156,0.13203600784622563,5.022269248962402,5.311029434204102,5.1728596687316895,5.970280170440674,7.064372539520264,4.893686771392822,5.252888202667236,3.8208413124084473,5.148436546325684
611,7546.1,7.562,0.3657638346776366,0.0,0.00010490018394193612,0.0,1.0,0.7945556640625,5.2951848771837025,0,0.9999999423453102,0.00023827574264512474,0.2361021637916565,1.0249570608139038,0.9797706007957458,0.01742940954864025,0.05124149098992348,0.13202048912437891,5.022269248962402,5.311029434204102,5.1728596687316895,5.970280170440674,7.064372539520264,4.893686771392822,5.252888202667236,3.8208413124084473,5.148436546325684
612,7553.7,7.613,0.17748366110026836,0.0,0.00010513220513530541,0.0,1.0,0.77734375,5.2951848771837025,0,0.9999999925730663,0.00023729537424195074,0.23662734031677246,1.0258381366729736,0.9797461032867432,0.017422214150428772,0.051255002617836,0.13199323524495024,5.022269248962402,5.311029434204102,5.1728596687316895,5.970280170440674,7.064372539520264,4.893686771392822,5.252888202667236,3.8208413124084473,5.148436546325684
613,7561.0,7.282,0.3110661581158638,0.0,0.00010528150778554846,0.0,1.0,0.7987060546875,5.2951848771837025,0,0.9999997183330892,0.00023631520253088414,0.2368057370185852,1.026506781578064,0.9796057939529419,0.017416855320334435,0.051256850361824036,0.13197293404457763,5.022269248962402,5.311029434204102,5.1728596687316895,5.970280170440674,7.064372539520264,4.893686771392822,5.252888202667236,3.8208413124084473,5.148436546325684
614,7568.3,7.346,0.14962636027485132,0.0,0.00010541628580540419,0.0,1.0,0.8067626953125,5.2951848771837025,0,0.9999999984129317,0.00023533524262738518,0.23671819269657135,1.0271281003952026,0.979434072971344,0.017412886023521423,0.051258303225040436,0.13195789488894336,5.022269248962402,5.311029434204102,5.1728596687316895,5.970280170440674,7.064372539520264,4.893686771392822,5.252888202667236,3.8208413124084473,5.148436546325684
615,7576.5,8.204,0.2614100780338049,0.0,0.00010557185305515304,0.0,1.0,0.7989501953125,5.2951848771837025,0,0.9999999321735208,0.000234355509643648,0.23686788976192474,1.0281586647033691,0.9793193936347961,0.017405614256858826,0.05125759541988373,0.1319303386521039,5.022269248962402,5.311029434204102,5.1728596687316895,5.970280170440674,7.064372539520264,4.893686771392822,5.252888202667236,3.8208413124084473,5.148436546325684
616,7583.8,7.23,0.28849640022963285,0.0,0.00010579477202554699,0.0,1.0,0.7998046875,5.2951848771837025,0,0.9999997304511999,0.00023337601868836713,0.2369515299797058,1.0293223857879639,0.9791144132614136,0.017399540171027184,0.051261983811855316,0.13190731659399027,5.022269248962402,5.311029434204102,5.1728596687316895,5.970280170440674,7.064372539520264,4.893686771392822,5.252888202667236,3.8208413124084473,5.148436546325684
617,7591.6,7.829,0.23710510972887278,0.0,0.00010602514703350607,0.0,1.0,0.8018798828125,5.2951848771837025,0,1.0000000630825505,0.00023239678486650477,0.23698237538337708,1.0302661657333374,0.9789328575134277,0.017395533621311188,0.05127398669719696,0.13189212873144168,5.022269248962402,5.311029434204102,5.1728596687316895,5.970280170440674,7.064372539520264,4.893686771392822,5.252888202667236,3.8208413124084473,5.148436546325684
618,7599.2,7.623,0.3617011485621333,0.0,0.00010621627370710485,0.0,1.0,0.7989501953125,5.2951848771837025,0,0.9999999226129118,0.00023141782327905787,0.23697161674499512,1.031252145767212,0.9789496064186096,0.017390532419085503,0.05128023400902748,0.13187316792693463,5.022269248962402,5.311029434204102,5.1728596687316895,5.970280170440674,7.064372539520264,4.893686771392822,5.252888202667236,3.8208413124084473,5.148436546325684
619,7606.9,7.709,0.1809368785470724,0.0,0.00010643324094417039,0.0,1.0,0.795166015625,5.2951848771837025,0,0.9999999181381976,0.00023043914902282507,0.236793652176857,1.032418131828308,0.9790343642234802,0.01738940365612507,0.05127768963575363,0.13186888812803826,5.022269248962402,5.311029434204102,5.1728596687316895,5.970280170440674,7.064372539520264,4.893686771392822,5.252888202667236,3.8208413124084473,5.148436546325684
620,7614.6,7.642,0.652191411703825,0.0,0.00010666632078937255,0.0,1.0,0.79345703125,5.2951848771837025,0,0.9999999264837216,0.0002294607771901741,0.23653578758239746,1.0333569049835205,0.9791784286499023,0.01738801971077919,0.051280416548252106,0.1318636405942866,5.022269248962402,5.311029434204102,5.1728596687316895,5.970280170440674,7.064372539520264,4.893686771392822,5.252888202667236,3.8208413124084473,5.148436546325684
621,7622.6,8.065,0.49769511818885803,0.0,0.00010682248466764577,0.0,1.0,0.79638671875,5.2951848771837025,0,0.9999998452549215,0.00022848272286880893,0.23626698553562164,1.0338735580444336,0.9791837334632874,0.017385898157954216,0.05127933993935585,0.13185559585377565,5.022269248962402,5.311029434204102,5.1728596687316895,5.970280170440674,7.064372539520264,4.893686771392822,5.252888202667236,3.8208413124084473,5.148436546325684
622,7630.0,7.35,0.30531116761267185,0.0,0.00010693676813389175,0.0,1.0,0.800537109375,5.2951848771837025,0,0.9999998663552017,0.00022750500114153714,0.2360963672399521,1.0344572067260742,0.9790315628051758,0.01738426461815834,0.05126978084445,0.13184940128100067,5.022269248962402,5.311029434204102,5.1728596687316895,5.970280170440674,7.064372539520264,4.893686771392822,5.252888202667236,3.8208413124084473,5.148436546325684
623,7637.3,7.288,0.6328805461525917,0.0,0.00010705738895921968,0.0,1.0,0.7938232421875,5.2951848771837025,0,0.9999996911137237,0.0002265276270860372,0.2359408289194107,1.0350675582885742,0.9790924787521362,0.01738339476287365,0.051247488707304,0.131846102569904,5.022269248962402,5.311029434204102,5.1728596687316895,5.970280170440674,7.064372539520264,4.893686771392822,5.252888202667236,3.8208413124084473,5.148436546325684
624,7644.6,7.272,0.13298527710139751,0.0,0.00010720182035584003,0.0,1.0,0.800048828125,5.2951848771837025,0,0.999999398336332,0.00022555061577462623,0.2358936220407486,1.0359636545181274,0.9793198108673096,0.017382705584168434,0.05122404918074608,0.13184348897146356,5.022269248962402,5.311029434204102,5.1728596687316895,5.970280170440674,7.064372539520264,4.893686771392822,5.252888202667236,3.8208413124084473,5.148436546325684
625,7651.8,7.258,1.0475542563945055,0.0,0.00010741042387962807,0.0,1.0,0.78662109375,5.2951848771837025,0,0.9999999307910887,0.0002245739822740271,0.2357080727815628,1.037123441696167,0.9793994426727295,0.017381388694047928,0.051204338669776917,0.13183849473521733,5.022269248962402,5.311029434204102,5.1728596687316895,5.970280170440674,7.064372539520264,4.893686771392822,5.252888202667236,3.8208413124084473,5.148436546325684
626,7660.0,8.176,0.32009618915617466,0.0,0.00010761806879600044,0.0,1.0,0.7884521484375,5.2951848771837025,0,1.0000000251457093,0.00022359774164513668,0.2352282851934433,1.037789225578308,0.9796594381332397,0.01738208532333374,0.05118722841143608,0.13184113668856826,5.022269248962402,5.311029434204102,5.1728596687316895,5.970280170440674,7.064372539520264,4.893686771392822,5.252888202667236,3.8208413124084473,5.148436546325684
627,7667.1,7.126,0.27895706705749035,0.0,0.00010774684051284567,0.0,1.0,0.8050537109375,5.2951848771837025,0,0.999999746083599,0.0002226219089427931,0.23491623997688293,1.0383278131484985,0.9801563620567322,0.017383534461259842,0.05116100609302521,0.13184663234705635,5.022269248962402,5.311029434204102,5.1728596687316895,5.970280170440674,7.064372539520264,4.893686771392822,5.252888202667236,3.8208413124084473,5.148436546325684
