epoch,time_total_sec,time_interval_sec,loss_total,loss_recon,loss_price,loss_eig,swaption_priced_frac,path_finite_frac,train_mse,train_rmse,avg_rmse_bps,n_good,n_bad,nan_batches,grad_norm_total,gnorm_H,gnorm_K,gnorm_G,gnorm_enc,gnorm_R,lr_H,lr_K,lr_G,lr_enc,lr_R,lambda_min_K,rmse_bps_AUD,rmse_bps_CAD,rmse_bps_DKK,rmse_bps_EUR,rmse_bps_JPY,rmse_bps_NOK,rmse_bps_SEK,rmse_bps_GBP,rmse_bps_USD,torch_version,python_version,numpy_version
313,31230.5,96.58,0.11633556140691666,0.00018058932454841604,2.312922871842676,0.00025441424511721494,1.0,0.40144679857336957,0.00018058932454841604,0.013438352746836796,129.8246400621202,1470,0,0,0.5002348500319792,0.08676745621043931,0.492652325407367,0.0,0.0,0.0,4.950776580681199e-05,9.902342314377532e-06,,,,0.018160460516810417,175.88465881347656,123.8907699584961,118.40245056152344,143.35337829589844,174.4810791015625,135.47206115722656,102.28904724121094,79.56965637207031,115.07865905761719,2.11.0,3.12.6,2.2.2
314,31330.8,100.308,0.11103316692982683,0.00018157849548032927,2.206934673607755,0.00025242737697937914,1.0,0.39280103600543476,0.00018157849548032927,0.013475106510908523,130.12201182047528,1470,0,0,0.46368679440733024,0.10347455877804375,0.4519938705263987,0.0,0.0,0.0,4.949912138028973e-05,9.900627287873116e-06,,,,0.018296515569090843,176.0734100341797,124.05429077148438,118.71913146972656,143.8340606689453,175.3964385986328,135.6281280517578,102.43167114257812,79.72663879394531,115.23433685302734,2.11.0,3.12.6,2.2.2
315,31426.7,95.903,0.11229368928809204,0.0001825291005503323,2.232216807449756,0.00025015990752695117,1.0,0.40251358695652173,0.0001825291005503323,0.013510333102863611,130.51571400960285,1470,0,0,0.787793449250514,0.11294420126699814,0.7796551327876845,0.0,0.0,0.0,4.9490402477503665e-05,9.898897485516762e-06,,,,0.018438830971717834,176.29588317871094,124.24512481689453,119.15364074707031,144.5100860595703,176.68716430664062,135.81570434570312,102.60572814941406,79.91532135009766,115.41277313232422,2.11.0,3.12.6,2.2.2
316,31523.9,97.169,0.10869847602349529,0.0001839892293697185,2.160360966247766,0.00024821924086862885,1.0,0.399894382642663,0.0001839892293697185,0.013564262949741076,130.98764122856988,1470,0,0,0.999998956590754,0.14830369721423942,0.9889408104508499,0.0,0.0,0.0,4.9481609125013086e-05,9.89715291257775e-06,,,,0.01854618825018406,176.580810546875,124.48808288574219,119.6723861694336,145.2924041748047,178.17393493652344,136.05665588378906,102.82727813720703,80.15644836425781,115.6407699584961,2.11.0,3.12.6,2.2.2
317,31622.2,98.29,0.797092634461734,0.00018497685437347285,15.928302679905276,0.0002462618060482881,1.0,0.39931587550951086,0.00018497685437347285,0.013600619631967981,131.30369737413193,1470,0,0,0.6987401758089565,0.14708803300027076,0.683083409136573,0.0,0.0,0.0,4.947274134960407e-05,9.89539357437035e-06,,,,0.018688220530748367,176.7980194091797,124.67003631591797,120.0036392211914,145.7852325439453,179.12371826171875,136.2341766357422,102.98482513427734,80.32196807861328,115.81166076660156,2.11.0,3.12.6,2.2.2
318,31720.0,97.852,0.11263849917290016,0.0001862390684739997,2.2392836415037816,0.00024403901461853968,1.0,0.3964074176290761,0.0001862390684739997,0.013646943557954642,131.72908613416885,1470,0,0,0.759615967977921,0.11686368552740796,0.7505726465919105,0.0,0.0,0.0,4.9463799178289407e-05,9.893619476253814e-06,,,,0.018822576850652695,176.99740600585938,124.851806640625,120.48573303222656,146.53916931152344,180.6108856201172,136.41128540039062,103.16046905517578,80.51998138427734,115.98503875732422,2.11.0,3.12.6,2.2.2
319,31822.8,102.801,0.10725133071193428,0.00018751622790622773,2.1315949148061324,0.0002420343718607118,0.998641304347826,0.39879044242527173,0.00018751622790622773,0.013693656484161845,132.151119656033,1470,0,0,0.426448221955509,0.161841392143382,0.3945446106565228,0.0,0.0,0.0,4.945478263830849e-05,9.891830623632349e-06,,,,0.018950216472148895,177.24281311035156,125.06560516357422,120.94989776611328,147.25375366210938,181.9538116455078,136.6188201904297,103.35469818115234,80.73258972167969,116.1880874633789,2.11.0,3.12.6,2.2.2
320,31922.9,100.085,0.10809192821900614,0.00018845795424889494,2.148472261428833,0.00023992859665779588,1.0,0.39943263841711957,0.00018845795424889494,0.013727998916407844,132.37381659613715,1470,0,0,0.4539497402940031,0.08653082324573746,0.44562628214840266,0.0,0.0,0.0,4.944569175712726e-05,9.890027021955112e-06,,,,0.019098136574029922,177.43780517578125,125.23368072509766,121.16500091552734,147.55368041992188,182.4847869873047,136.7747039794922,103.48936462402344,80.87532043457031,116.35000610351562,2.11.0,3.12.6,2.2.2
321,32022.2,99.316,0.1068483022643692,0.00018951953521400666,2.1236716792697,0.00023759938283509822,1.0,0.3919518512228261,0.00018951953521400666,0.013766609430575368,132.85594601101346,1470,0,0,0.699321269139599,0.13484090281617664,0.6861983447945192,0.0,0.0,0.0,4.943652656243813e-05,9.888208676716187e-06,,,,0.019252775236964226,177.68980407714844,125.45603942871094,121.70700073242188,148.40069580078125,184.09341430664062,136.98988342285156,103.69694519042969,81.10840606689453,116.56132507324219,2.11.0,3.12.6,2.2.2
322,32123.9,101.682,0.10471989070527814,0.00019090428404338963,2.081169928985388,0.00023524498598266797,1.0,0.3936794115149457,0.00019090428404338963,0.013816811645361228,133.30413733588324,1470,0,0,0.8729575930485682,0.10209338172969591,0.8669670701175127,0.0,0.0,0.0,4.942728708215986e-05,9.886375593454567e-06,,,,0.019389893859624863,177.93276977539062,125.66889953613281,122.20748138427734,149.17430114746094,185.5690155029297,137.196044921875,103.89420318603516,81.32937622070312,116.76514434814453,2.11.0,3.12.6,2.2.2
323,32221.5,97.607,0.11152792076607944,0.0001924105721912315,2.21737412092637,0.00023340207378484538,1.0,0.401359226392663,0.0001924105721912315,0.013871213796608842,133.73639000786676,1470,0,0,0.9999990503233713,0.14165935187522802,0.9899145057397305,0.0,0.0,0.0,4.9417973344437525e-05,9.884527777754143e-06,,,,0.019507747143507004,178.13851928710938,125.85626220703125,122.70005798339844,149.9496307373047,187.0528564453125,137.37632751464844,104.07389068603516,81.53408813476562,116.94587707519531,2.11.0,3.12.6,2.2.2
324,32318.5,97.003,0.11069761207970304,0.0001935655405573851,2.2008277377303767,0.00023132982631340673,1.0,0.4003853175951087,0.0001935655405573851,0.013912783350479699,134.06405724419488,1470,0,0,0.6059018196202877,0.10808949360291968,0.5961825864547202,0.0,0.0,0.0,4.9408585377642374e-05,9.882665235243683e-06,,,,0.01965511590242386,178.3386688232422,126.0346450805664,123.05125427246094,150.4947967529297,188.06471252441406,137.54090881347656,104.22831726074219,81.70558166503906,117.11763000488281,2.11.0,3.12.6,2.2.2
325,32415.9,97.342,0.11658450805361154,0.00019470839381065903,2.3186318105580854,0.00022910456594830492,1.0,0.3996608568274457,0.00019470839381065903,0.013953794960893579,134.47318776448566,1470,0,0,0.33621989545379166,0.06669706895122805,0.3295380389155002,0.0,0.0,0.0,4.939912321037179e-05,9.880787971596813e-06,,,,0.019795658066868782,178.56478881835938,126.23335266113281,123.50486755371094,151.1940460205078,189.40847778320312,137.73178100585938,104.4101791381836,81.90495300292969,117.30624389648438,2.11.0,3.12.6,2.2.2
326,32514.1,98.262,0.11063687333784884,0.0001959614837019495,2.199726135227956,0.00022730254637454416,1.0,0.39885147758152173,0.0001959614837019495,0.013998624350340626,134.8578160603841,1470,0,0,0.5635314564012369,0.1696478178387978,0.537389356292282,0.0,0.0,0.0,4.938958687144916e-05,9.878895992532002e-06,,,,0.019906146451830864,178.7746124267578,126.41873931884766,123.9338607788086,151.85755920410156,190.6670379638672,137.91009521484375,104.5809326171875,82.09445190429688,117.4830551147461,2.11.0,3.12.6,2.2.2
327,32611.4,97.275,0.10808921418647714,0.0001972159026681642,2.1488251298463266,0.0002253708957463224,1.0,0.39706288213315216,0.0001972159026681642,0.01404335795556619,135.2359127468533,1470,0,0,0.6283071395274394,0.13093362393642113,0.6145130167083762,0.0,0.0,0.0,4.9379976389923844e-05,9.87698930381255e-06,,,,0.020044228062033653,178.998779296875,126.61312866210938,124.3486099243164,152.48854064941406,191.86886596679688,138.09820556640625,104.75634765625,82.28364562988281,117.6670913696289,2.11.0,3.12.6,2.2.2
328,32713.0,101.593,0.10071864266190077,0.00019814683798364787,2.0014804548146774,0.0002232365415916227,1.0,0.393363620923913,0.00019814683798364787,0.014076463973017083,135.46046447753906,1470,0,0,0.8088304799350413,0.12217134468530248,0.7995504410665624,0.0,0.0,0.0,4.9370291795071026e-05,9.87506791124656e-06,,,,0.02020292356610298,179.20494079589844,126.7844467163086,124.56282806396484,152.78549194335938,192.40347290039062,138.2589111328125,104.89144134521484,82.42399597167969,117.82865142822266,2.11.0,3.12.6,2.2.2
329,32812.5,99.473,0.10552624085115833,0.00019905585375912233,2.09770937420073,0.00022085814368134985,1.0,0.39414115574048914,0.00019905585375912233,0.014108715524778374,135.84616258409287,1470,0,0,0.9383678387110235,0.10349044306013323,0.9326435165283758,0.0,0.0,0.0,4.9360533116391664e-05,9.873131820686928e-06,,,,0.020354092121124268,179.443359375,126.9875717163086,124.985107421875,153.41030883789062,193.61270141601562,138.45941162109375,105.07566833496094,82.6213150024414,118.02001953125,2.11.0,3.12.6,2.2.2
330,32909.6,97.087,0.11259713161149107,0.00020049899332637132,2.2391838944688134,0.000218718947362009,1.0,0.39570418648097827,0.00020049899332637132,0.014159766711580079,136.29414706759982,1470,0,0,0.9999996587575297,0.15909591526256095,0.9872627853119674,0.0,0.0,0.0,4.935070038361238e-05,9.871181038031318e-06,,,,0.020492123439908028,179.68014526367188,127.19115447998047,125.49287414550781,154.1919708251953,195.11692810058594,138.66270446777344,105.2696533203125,82.8302993774414,118.21159362792969,2.11.0,3.12.6,2.2.2
331,33005.6,96.058,0.10806317096144091,0.0002018840320853415,2.1485546605116657,0.0002167769518861433,0.998641304347826,0.4023331351902174,0.0002018840320853415,0.014208590080839884,136.74861653645831,1470,0,0,0.7512724204834289,0.13105325101852278,0.7397535367786395,0.0,0.0,0.0,4.934079362668539e-05,9.869215569222156e-06,,,,0.020620262250304222,179.94189453125,127.41655731201172,125.9994125366211,154.9574432373047,196.57913208007812,138.88262939453125,105.47706604003906,83.05786895751953,118.42554473876953,2.11.0,3.12.6,2.2.2
332,33103.5,97.88,0.10953115114527612,0.00020308843891050818,2.1779661152638545,0.00021487847158644145,1.0,0.3971584154211957,0.00020308843891050818,0.014250910108147765,137.05352105034723,1470,0,0,0.35273684049328974,0.15003313005501526,0.31923868582470294,0.0,0.0,0.0,4.933081287578839e-05,9.8672354202466e-06,,,,0.02075805887579918,180.14471435546875,127.59256744384766,126.32350158691406,155.43748474121094,197.48854064941406,139.0501251220703,105.62963104248047,83.22172546386719,118.59339904785156,2.11.0,3.12.6,2.2.2
333,33201.6,98.062,0.10585024951095139,0.00020417563063266758,2.104411660732866,0.00021274542183770487,1.0,0.3956803031589674,0.00020417563063266758,0.01428900383626051,137.41046905517578,1470,0,0,0.3893708430504728,0.19612571409458512,0.33636937685931667,0.0,0.0,0.0,4.932075816132449e-05,9.865240597136526e-06,,,,0.02090093120932579,180.33058166503906,127.75924682617188,126.7221450805664,156.0488739013672,198.6898651123047,139.21047973632812,105.78524017333984,83.39330291748047,118.75448608398438,2.11.0,3.12.6,2.2.2
334,33299.6,98.025,0.10094923975979228,0.0002051435663803563,2.0064479049371213,0.00021085047327792968,1.0,0.395515773607337,0.0002051435663803563,0.01432283374128026,137.71476491292316,1470,0,0,0.39115703238748295,0.06742670209548246,0.3853017828024021,0.0,0.0,0.0,4.931062951392207e-05,9.863231105968511e-06,,,,0.021026089787483215,180.5073699951172,127.91563415527344,127.05675506591797,156.5660858154297,199.65570068359375,139.35765075683594,105.92450714111328,83.54557800292969,118.90360260009766,2.11.0,3.12.6,2.2.2
335,33396.2,96.629,0.10557346768778998,0.00020646167426848416,2.0989882942770612,0.00020879564983421797,1.0,0.39797840947690216,0.00020646167426848416,0.014368774278569628,138.1974860297309,1470,0,0,0.43684966581718226,0.0622868291626658,0.4323863798010348,0.0,0.0,0.0,4.9300426964434774e-05,9.861206952863818e-06,,,,0.021179605275392532,180.73126220703125,128.11302185058594,127.61751556396484,157.43856811523438,201.34979248046875,139.55308532714844,106.11997985839844,83.76319122314453,119.09095764160156,2.11.0,3.12.6,2.2.2
336,33494.6,98.41,0.10175903437194275,0.00020808165019447757,2.022757824424173,0.00020653075026981786,1.0,0.38942818019701086,0.00020808165019447757,0.014425035535293408,138.67609405517578,1470,0,0,0.7252838830607642,0.09875937919539093,0.7185285631404232,0.0,0.0,0.0,4.929015054394131e-05,9.859168143988362e-06,,,,0.021330764517188072,181.001708984375,128.34226989746094,128.1563262939453,158.24806213378906,202.915283203125,139.7825164794922,106.33612823486328,83.99559020996094,119.30696105957031,2.11.0,3.12.6,2.2.2
337,33592.9,98.285,0.10331291144744843,0.00020954067590939465,2.053878998918598,0.0002047104128045632,1.0,0.38888151749320654,0.00020954067590939465,0.014475519883907266,139.07482231987848,1470,0,0,0.42892049586827447,0.10216279251648537,0.4165759901880088,0.0,0.0,0.0,4.927980028374546e-05,9.857114685552713e-06,,,,0.021449726074934006,181.1626434326172,128.49240112304688,128.62400817871094,159.01963806152344,204.35081481933594,139.9213104248047,106.48368072509766,84.1652603149414,119.45364379882812,2.11.0,3.12.6,2.2.2
338,33691.2,98.291,0.10879594866056898,0.00021089033362674243,2.1635880924406505,0.00020282685245485456,1.0,0.3914131496263587,0.00021089033362674243,0.014522063683469455,139.45013173421222,1470,0,0,0.9230074051788414,0.17088684164028964,0.9070503609883988,0.0,0.0,0.0,4.92693762153759e-05,9.855046583812059e-06,,,,0.021583378314971924,181.36328125,128.67030334472656,129.04505920410156,159.66737365722656,205.59532165527344,140.09117126464844,106.64791870117188,84.34683227539062,119.6239242553711,2.11.0,3.12.6,2.2.2
339,33789.8,98.601,0.1007522647698421,0.00021198330671593014,2.002771177421622,0.00020086129602253893,1.0,0.3915431810461957,0.00021198330671593014,0.0145596465175474,139.71389600965713,1470,0,0,0.5890556148332101,0.09907519429037784,0.5806639503558448,0.0,0.0,0.0,4.9258878370586154e-05,9.852963845066197e-06,,,,0.021726597100496292,181.56134033203125,128.83863830566406,129.31568908691406,160.06674194335938,206.32113647460938,140.2491455078125,106.78836822509766,84.49627685546875,119.78772735595703,2.11.0,3.12.6,2.2.2
340,33887.5,97.681,0.10241269384232052,0.00021300898871992773,2.0360426023703853,0.0001987773675406605,1.0,0.39377494480298914,0.00021300898871992773,0.014594827464548108,140.09742058648004,1470,0,0,0.6556839310762714,0.10596184334026484,0.6470653021353917,0.0,0.0,0.0,4.924830678135448e-05,9.850866475659511e-06,,,,0.021885566413402557,181.7561492919922,129.0059356689453,129.7548828125,160.73580932617188,207.6437530517578,140.41624450683594,106.94963836669922,84.66968536376953,119.94468688964844,2.11.0,3.12.6,2.2.2
341,33984.7,97.164,0.7674244206916814,0.00021440460383068442,15.33633985292344,0.00019651172083935567,1.0,0.391243312669837,0.00021440460383068442,0.014642561382172329,140.48695458306207,1470,0,0,0.562145935995449,0.18789097536438765,0.5298160385764276,0.0,0.0,0.0,4.9237661479883756e-05,9.848754481980951e-06,,,,0.022044712677598,181.95404052734375,129.1818389892578,130.1974639892578,161.42420959472656,208.9622039794922,140.58457946777344,107.11470031738281,84.8505859375,120.11296844482422,2.11.0,3.12.6,2.2.2
342,34079.5,94.854,0.10781977413344153,0.0002155410705948388,2.144306067220208,0.0001944648509181491,1.0,0.4028771441915761,0.0002155410705948388,0.014681317059270902,140.8282750447591,1470,0,0,0.5580947680769567,0.08502587832883665,0.551579885573506,0.0,0.0,0.0,4.9226942498601434e-05,9.846627870464017e-06,,,,0.022174952551722527,182.13433837890625,129.34266662597656,130.5801544189453,162.01405334472656,210.10494995117188,140.7359161376953,107.26161193847656,85.01396179199219,120.2668228149414,2.11.0,3.12.6,2.2.2
343,34176.0,96.537,0.10301116104538276,0.0002170413090066579,2.0481776766225592,0.00019261795262406979,1.0,0.39520263671875,0.0002170413090066579,0.014732321914981965,141.3106163872613,1470,0,0,0.6041689905977067,0.1277057430182549,0.5905179187797838,0.0,0.0,0.0,4.9216149870159385e-05,9.844486647586736e-06,,,,0.022309230640530586,182.3465576171875,129.52764892578125,131.1511688232422,162.8982391357422,211.8350067138672,140.92181396484375,107.45014190673828,85.22370910644531,120.4412612915039,2.11.0,3.12.6,2.2.2
344,34275.9,99.861,0.0961852541856973,0.00021844226116596462,1.9117019335428873,0.00019085762369348255,1.0,0.3900199558423913,0.00021844226116596462,0.014779792324859122,141.60880364312067,1470,0,0,0.9076665506314396,0.11320180653326035,0.9005797677789469,0.0,0.0,0.0,4.920528362743383e-05,9.842330819871646e-06,,,,0.02243882417678833,182.5261688232422,129.68069458007812,131.48146057128906,163.38946533203125,212.7834014892578,141.07077026367188,107.58843994140625,85.37310028076172,120.58573150634766,2.11.0,3.12.6,2.2.2
345,34374.5,98.586,0.10280298386999015,0.0002195383682229309,2.044113550380785,0.0001888839913639842,1.0,0.38798721976902173,0.0002195383682229309,0.014816827198254386,141.9973373413086,1470,0,0,0.5731197583693304,0.07644980648689051,0.5679979617229596,0.0,0.0,0.0,4.9194343803525224e-05,9.84016039388577e-06,,,,0.022588547319173813,182.71250915527344,129.8427734375,131.93215942382812,164.08074951171875,214.14173889160156,141.2310028076172,107.74742889404297,85.5479507446289,120.7397232055664,2.11.0,3.12.6,2.2.2
346,34472.2,97.691,0.09836054279091198,0.0002211180543701234,1.955305713212409,0.00018706953796070245,1.0,0.39491072944972827,0.0002211180543701234,0.014870038815353624,142.4996303982205,1470,0,0,0.2732294774155237,0.11997844106847844,0.24547814771897283,0.0,0.0,0.0,4.918333043175817e-05,9.837975376240603e-06,,,,0.022701291367411613,182.95228576660156,130.05496215820312,132.5184326171875,164.9878387451172,215.869140625,141.4368438720703,107.95470428466797,85.77982330322266,120.94264221191406,2.11.0,3.12.6,2.2.2
347,34570.1,97.957,0.10033668917752676,0.00022283424354050638,1.994866827231686,0.00018525678620097183,1.0,0.3916599439538043,0.00022283424354050638,0.0149276335546029,142.9132292005751,1470,0,0,0.6821962844092545,0.1267953790939362,0.6703094078872961,0.0,0.0,0.0,4.9172243545681306e-05,9.835775773592087e-06,,,,0.02285989373922348,183.14183044433594,130.2252197265625,133.0016632080078,165.7419891357422,217.3140411376953,141.5997314453125,108.12095642089844,85.96702575683594,121.10660552978516,2.11.0,3.12.6,2.2.2
348,34664.8,94.66,0.10162725252773673,0.000224233631517415,2.020729625630541,0.0001832688073461343,1.0,0.4000403362771739,0.000224233631517415,0.014974432594172474,143.32316843668622,1470,0,0,0.685957982457097,0.0915791392594615,0.6798173394001562,0.0,0.0,0.0,4.916108317906721e-05,9.833561592640593e-06,,,,0.02299204282462597,183.32540893554688,130.38858032226562,133.47972106933594,166.50807189941406,218.7683868408203,141.75350952148438,108.2785415649414,86.14309692382812,121.26319885253906,2.11.0,3.12.6,2.2.2
349,34763.4,98.562,0.09096682478915695,0.00022573010696234422,1.807567192583668,0.0001813675265055986,1.0,0.38618800951086957,0.00022573010696234422,0.015024317187890577,143.83096737331815,1470,0,0,0.6500704607008722,0.09998903453175935,0.6423346455308563,0.0,0.0,0.0,4.914984936591229e-05,9.831332840130899e-06,,,,0.023129526525735855,183.55075073242188,130.58706665039062,134.0814971923828,167.4500732421875,220.57015991210938,141.94784545898438,108.47748565673828,86.36334991455078,121.45047760009766,2.11.0,3.12.6,2.2.2
350,34859.1,95.781,0.10457383567463371,0.0002274832177470077,2.0797408493197693,0.00017965499544912177,1.0,0.3925223972486413,0.0002274832177470077,0.015082546792468695,144.27110375298395,1470,0,0,0.4430633551907766,0.0959125851893883,0.4325574097333169,0.0,0.0,0.0,4.91385421404367e-05,9.829089522852175e-06,,,,0.023249808698892593,183.741455078125,130.75404357910156,134.60360717773438,168.26158142089844,222.15725708007812,142.11328125,108.64746856689453,86.55181121826172,121.60942840576172,2.11.0,3.12.6,2.2.2
351,34954.8,95.671,0.1023738530954761,0.0002289312441839653,2.035776051372087,0.00017805964134389623,1.0,0.3959907863451087,0.0002289312441839653,0.015130474023769555,144.631470574273,1470,0,0,0.6269096639320466,0.12040204982761452,0.6152390373901028,0.0,0.0,0.0,4.9127161537084204e-05,9.826831647637953e-06,,,,0.023369111120700836,183.92257690429688,130.9141387939453,135.01760864257812,168.89488220214844,223.38809204101562,142.26663208007812,108.79878997802734,86.71880340576172,121.76171112060547,2.11.0,3.12.6,2.2.2
352,35051.3,96.519,0.09722863608538443,0.0002301222179678972,1.9329139566745888,0.0001764080168435439,1.0,0.39443306300951086,0.0002301222179678972,0.015169779760032682,144.96281687418622,1470,0,0,0.2580754151584394,0.11421359546249252,0.23142639115003927,0.0,0.0,0.0,4.91157075905221e-05,9.824559221366111e-06,,,,0.02351251430809498,184.06675720214844,131.046142578125,135.40478515625,169.50921630859375,224.5709228515625,142.38890075683594,108.92603302001953,86.86263275146484,121.88996124267578,2.11.0,3.12.6,2.2.2
353,35148.3,96.99,0.10317751189310115,0.00023148706811242643,2.051935299724138,0.00017462991939091004,1.0,0.39670197860054346,0.00023148706811242643,0.015214699080574233,145.34190453423395,1470,0,0,0.37824399132861325,0.1146168340920715,0.36046012028920843,0.0,0.0,0.0,4.910418033564108e-05,9.822272250958856e-06,,,,0.023628806695342064,184.27944946289062,131.23016357421875,135.8334503173828,170.1449737548828,225.81407165527344,142.5686492919922,109.09721374511719,87.04540252685547,122.06376647949219,2.11.0,3.12.6,2.2.2
354,35248.9,100.57,0.0897100494874263,0.00023270379306453907,1.7826186806166253,0.00017320583176523523,0.9972826086956522,0.3803657863451087,0.00023270379306453907,0.015254631856080274,145.69349077012802,1470,0,0,0.4162213840008475,0.07797846059145595,0.4088515625301776,0.0,0.0,0.0,4.9092579807555175e-05,9.819970743382695e-06,,,,0.02373601868748665,184.4440155029297,131.38296508789062,136.2402801513672,170.77346801757812,227.02468872070312,142.710693359375,109.2429428100586,87.20956420898438,122.21279907226562,2.11.0,3.12.6,2.2.2
355,35345.8,96.858,0.09347753323978494,0.00023410308060353482,1.858004330615608,0.00017160681420050206,1.0,0.3875573199728261,0.00023410308060353482,0.015300427464732312,146.0746027628581,1470,0,0,0.3955532759696954,0.07511218827589244,0.3883562196009804,0.0,0.0,0.0,4.9080906041601606e-05,9.81765470564842e-06,,,,0.02386859804391861,184.6213836669922,131.5438232421875,136.68460083007812,171.468505859375,228.343994140625,142.8611602783203,109.39710998535156,87.38251495361328,122.36833190917969,2.11.0,3.12.6,2.2.2
356,35442.9,97.125,0.09658413659749145,0.00023567882850750342,1.9201783206187137,0.00016977086902412327,1.0,0.3885046917459239,0.00023567882850750342,0.015351834695159515,146.54721917046442,1470,0,0,0.999999084720493,0.16745687394477743,0.9858784736520353,0.0,0.0,0.0,4.9069159073340675e-05,9.815324144811082e-06,,,,0.024024881422519684,184.83285522460938,131.7318572998047,137.24603271484375,172.33718872070312,230.00770568847656,143.04238891601562,109.58465576171875,87.59339904785156,122.54888916015625,2.11.0,3.12.6,2.2.2
357,35538.4,95.481,0.09818037412400582,0.00023706215364481545,1.952154805222336,0.00016778585462210078,1.0,0.39548127547554346,0.00023706215364481545,0.015396822842548246,146.89226362440323,1470,0,0,0.9699751496693161,0.1528931460694431,0.9578494019735044,0.0,0.0,0.0,4.90573389385557e-05,9.812979067969974e-06,,,,0.024164831265807152,185.00465393066406,131.88368225097656,137.64500427246094,172.94564819335938,231.18727111816406,143.1870574951172,109.72871398925781,87.7533187866211,122.69502258300781,2.11.0,3.12.6,2.2.2
358,35638.5,100.183,0.09581221936902959,0.0002382638050301862,1.9048409098670596,0.00016595503532321375,1.0,0.3793441109035326,0.0002382638050301862,0.015435796222747508,147.09676276312933,1470,0,0,0.6901009638845379,0.09070264706834952,0.6841142961297935,0.0,0.0,0.0,4.904544567325285e-05,9.810619482268608e-06,,,,0.024321671575307846,185.1336212158203,131.99734497070312,137.86325073242188,173.2498016357422,231.8383026123047,143.2963409423828,109.82830810546875,87.860107421875,122.80378723144531,2.11.0,3.12.6,2.2.2
359,35737.5,98.934,0.09696545723729869,0.00023923740860036746,1.9279716686326631,0.00016381819853258199,1.0,0.38161037279211957,0.00023923740860036746,0.015467301270757206,147.57559797498917,1470,0,0,0.9999991868531983,0.1481255144464499,0.9889677475413606,0.0,0.0,0.0,4.9033479313661084e-05,9.80824539489469e-06,,,,0.024477604776620865,185.3063507080078,132.1598358154297,138.4470977783203,174.17593383789062,233.6241912841797,143.4485321044922,109.99899291992188,88.0582046508789,122.96124267578125,2.11.0,3.12.6,2.2.2
360,35837.0,99.531,0.10125504198265153,0.00024139491825754165,2.0137918906957926,0.00016202626480217263,1.0,0.38398543648097827,0.00024139491825754165,0.015536888950415448,148.0932337443034,1470,0,0,0.8025433524777194,0.11592081582605053,0.7941273179184807,0.0,0.0,0.0,4.9021439896232e-05,9.805856813080103e-06,,,,0.024609820917248726,185.4810791015625,132.31861877441406,139.09165954589844,175.20518493652344,235.58912658691406,143.60333251953125,110.17599487304688,88.2611083984375,123.11299896240234,2.11.0,3.12.6,2.2.2
361,35935.0,98.042,0.0938012467755708,0.00024306466577251497,1.864750354792796,0.00016033218507924225,1.0,0.38363249405570654,0.00024306466577251497,0.015590531285768134,148.41234249538846,1470,0,0,0.7081566245335518,0.10547815754238371,0.7002572121386669,0.0,0.0,0.0,4.900932745763976e-05,9.80345374410088e-06,,,,0.024748649448156357,185.66513061523438,132.47885131835938,139.4476318359375,175.73028564453125,236.62855529785156,143.75650024414062,110.32087707519531,88.41734313964844,123.26590728759766,2.11.0,3.12.6,2.2.2
362,36032.1,97.033,0.09504147933923551,0.00024432937874376367,1.8895954973843634,0.0001586875456367892,1.0,0.385444972826087,0.00024432937874376367,0.01563103895279401,148.83228895399307,1470,0,0,0.5396307335290116,0.07793528463205168,0.5339732390095783,0.0,0.0,0.0,4.899714203478094e-05,9.801036195277188e-06,,,,0.024876059964299202,185.87925720214844,132.66160583496094,139.93788146972656,176.46517944335938,238.05978393554688,143.9369659423828,110.49861145019531,88.61152648925781,123.43978881835938,2.11.0,3.12.6,2.2.2
363,36128.8,96.704,0.0957987246288701,0.00024572027770748526,1.9047794974580103,0.0001570147391310481,1.0,0.39292310631793476,0.00024572027770748526,0.01567546738402033,149.20464409722223,1470,0,0,1.0000000070049282,0.25662556260572505,0.9665109076607213,0.0,0.0,0.0,4.898488366477446e-05,9.798604173973297e-06,,,,0.025000836700201035,186.0621795654297,132.82211303710938,140.3771514892578,177.12966918945312,239.32322692871094,144.09410095214844,110.65646362304688,88.78421783447266,123.5926742553711,2.11.0,3.12.6,2.2.2
364,36226.8,98.047,0.09169864357308148,0.00024731187838870954,1.8228142353953147,0.00015530996246352081,1.0,0.385750148607337,0.00024731187838870954,0.015726152688712823,149.73365698920355,1470,0,0,0.8104565693701546,0.12136788069262933,0.8013174704019749,0.0,0.0,0.0,4.8972552384961446e-05,9.796157687597569e-06,,,,0.025143636390566826,186.2571258544922,132.99375915527344,141.0333251953125,178.14990234375,241.30442810058594,144.2653045654297,110.84539031982422,88.99861145019531,123.75506591796875,2.11.0,3.12.6,2.2.2
365,36324.5,97.67,0.09473583454758779,0.0002492164277081967,1.8835845934290465,0.00015369422421363012,1.0,0.3889319378396739,0.0002492164277081967,0.015786590122892172,150.11629486083984,1470,0,0,0.9195732296438646,0.15190014572933613,0.9069406101862757,0.0,0.0,0.0,4.89601482329051e-05,9.793696743602423e-06,,,,0.025282880291342735,186.44326782226562,133.1568603515625,141.48207092285156,178.82362365722656,242.63018798828125,144.4237518310547,111.00410461425781,89.1727523803711,123.9100341796875,2.11.0,3.12.6,2.2.2
