date,expiry,tenor,split,sigma_mkt,sigma_adj,sigma_atm,forward_bias_bp,F0,F_model,n_surv
2011-04-29,10,10,train,16.5,166.75272021155203,153.76177374270415,-42.93964507503804,0.03554011508822441,0.031246150580720607,0.498046875
2011-05-31,1,1,train,43.1,642.7102294868333,577.7422222977658,-51.573142019632684,0.019884109497070312,0.014726795295107044,0.646484375
2011-05-31,1,5,train,29.8,1565.424320875206,451.8719137363661,-693.466417022775,0.02794390544295311,-0.04140273625932439,0.580078125
2011-05-31,1,10,train,24.5,743.1366035199352,456.1166012436306,-220.58334970885517,0.033528733998537064,0.011470399027651547,0.5625
2011-05-31,5,1,train,25.6,296.3051880646399,371.69969188296244,134.44713853151228,0.019884109497070312,0.03332882335022154,0.55419921875
2011-05-31,5,5,train,21.0,405.84091339377903,279.88901636855206,-220.8616282451121,0.02794390544295311,0.005857742618441901,0.5419921875
2011-05-31,5,10,train,20.0,282.2609070865363,257.34654763155845,-47.39445887591703,0.033528733998537064,0.02878928811094536,0.50830078125
2011-05-31,10,1,train,18.3,194.0751477260979,230.55830320551232,111.88297942507413,0.019884109497070312,0.031072407439577725,0.50732421875
2011-05-31,10,5,train,17.1,209.3775654788008,188.65449706081873,-62.4473310314777,0.02794390544295311,0.02169917233980534,0.49609375
2011-05-31,10,10,train,17.5,174.02635248713287,154.38066912816782,-67.39241212219825,0.033528733998537064,0.02678949278631724,0.46826171875
2011-06-30,1,1,train,40.4,691.4805467781533,571.447325037206,-96.84613860257745,0.02031059004366398,0.010625976183406233,0.62939453125
2011-06-30,1,5,train,28.2,1346.8628166957078,407.10963731820954,-604.6578259094845,0.028165649622678757,-0.032300132968269696,0.60546875
2011-06-30,1,10,train,23.2,828.4717200969017,440.6953455622612,-305.1367457939108,0.03435404598712921,0.00384037140773813,0.60205078125
2011-06-30,5,1,train,23.999999999999996,298.1793482248601,361.3257248622672,115.62214396380665,0.02031059004366398,0.031872804440044644,0.56103515625
2011-06-30,5,5,train,19.9,404.5740983447878,280.72018251600167,-219.18221666533583,0.028165649622678757,0.006247427956145173,0.517578125
2011-06-30,5,10,train,18.6,277.3507673767639,243.6537218334746,-65.90385210686777,0.03435404598712921,0.027763660776442434,0.5302734375
2011-06-30,10,1,train,16.7,195.33938761988696,229.60528198579556,103.00455691711441,0.02031059004366398,0.03061104573537542,0.52685546875
2011-06-30,10,5,train,15.7,235.4402777978585,180.00812430085736,-175.15411200685162,0.028165649622678757,0.010650238421993596,0.50439453125
2011-06-30,10,10,train,16.1,155.34473625678507,148.41108197520973,-24.35597265732073,0.03435404598712921,0.03191844872139714,0.48095703125
2011-07-29,1,1,train,53.8,689.8961467040768,609.7453068089897,-61.84989241775171,0.01823909394443035,0.01205410470265518,0.634765625
2011-07-29,1,5,train,34.4,1678.7694543653176,495.8188554483942,-698.1553712869294,0.025137105956673622,-0.04467843117201932,0.59326171875
2011-07-29,1,10,train,27.9,752.7586443883333,485.6641880870882,-212.7375681555401,0.031181957572698593,0.009908200757144586,0.5615234375
2011-07-29,5,1,train,27.2,302.54018737000325,382.60604884606647,140.74197961168912,0.01823909394443035,0.03231329190559926,0.53271484375
2011-07-29,5,5,train,22.0,377.4774991053709,288.3258601533161,-160.0569803245653,0.025137105956673622,0.009131407924217093,0.53515625
2011-07-29,5,10,train,20.7,310.7850639751556,256.5314085952523,-106.82323546758022,0.031181957572698593,0.020499634025940572,0.5263671875
2011-07-29,10,1,train,19.0,202.26597486925186,249.81902247579285,142.49270985517967,0.01823909394443035,0.03248836492994832,0.5244140625
2011-07-29,10,5,train,17.9,222.5980409839176,183.09110967799523,-123.2180769286058,0.025137105956673622,0.012815298263813042,0.48046875
2011-07-29,10,10,train,18.8,177.4028683578036,163.77971458730119,-45.81959815806197,0.031181957572698593,0.026599997756892396,0.49560546875
2011-08-31,1,1,train,75.4,716.1159932292396,672.3486070132988,-33.12749722761403,0.015288804657757282,0.01197605493499588,0.640625
2011-08-31,1,5,train,42.4,1248.130655501924,494.89543372616936,-478.83776752055786,0.021816223859786987,-0.0260675528922688,0.587890625
2011-08-31,1,10,train,33.6,783.753726104342,489.8765105386771,-225.724302468823,0.028383048251271248,0.005810618004388948,0.54248046875
2011-08-31,5,1,train,29.2,299.872580094084,379.26376839138686,139.32640854605944,0.015288804657757282,0.029221445512363227,0.53515625
2011-08-31,5,5,train,23.6,402.78574514480107,300.1411394832679,-184.06163563581356,0.021816223859786987,0.0034100602962056324,0.53369140625
2011-08-31,5,10,train,22.199999999999996,290.25964703591785,262.7926297484838,-54.58306450350045,0.028383048251271248,0.022924741800921203,0.5400390625
2011-08-31,10,1,train,20.1,209.06144808657447,253.6050261293595,132.43440073345303,0.015288804657757282,0.028532244731102586,0.51953125
2011-08-31,10,5,train,18.7,206.07104859621,206.05094931403542,-0.060338237477149115,0.021816223859786987,0.021810190036039272,0.5048828125
2011-08-31,10,10,train,19.8,188.10765075568753,162.40700056787583,-89.66372650292233,0.028383048251271248,0.019416675600979014,0.48876953125
2011-09-30,1,1,train,69.4,667.5830876044408,614.8779961310327,-41.62072841151304,0.014962534420192242,0.010800461579040938,0.6220703125
2011-09-30,1,5,train,43.1,1201.4121154113163,547.3250726909546,-425.5014957773858,0.01973237842321396,-0.022817771154524623,0.5771484375
2011-09-30,1,10,train,40.0,732.1892201119826,516.7411781650025,-173.06654843068378,0.02476767636835575,0.007461021525287374,0.5576171875
2011-09-30,5,1,train,33.4,316.23202361417515,400.80275980331356,146.77026754629355,0.014962534420192242,0.029639561174821596,0.55712890625
2011-09-30,5,5,train,27.8,436.29788975324186,329.01490407840646,-187.92249777121927,0.01973237842321396,0.0009401286460920324,0.53125
2011-09-30,5,10,train,26.9,251.3673702869429,289.99915276122056,76.06825318826498,0.02476767636835575,0.03237450168718225,0.4990234375
2011-09-30,10,1,train,23.400000000000002,213.22570892827454,253.26374037067552,120.50437791861494,0.014962534420192242,0.027012972212053735,0.48876953125
2011-09-30,10,5,train,22.3,244.79495125950817,209.08540442078984,-106.71529191998597,0.01973237842321396,0.009060849231215362,0.50634765625
2011-09-30,10,10,train,23.8,202.5823306921383,174.83764927467325,-94.87121826772741,0.02476767636835575,0.01528055454158301,0.48046875
2011-10-31,1,1,train,73.9,728.1278049786562,611.5137293139277,-91.22240522842125,0.015042547136545181,0.005920306613703056,0.63330078125
2011-10-31,1,5,train,43.79999999999999,1070.5705303788177,516.5935020663651,-368.1435153264628,0.018961738795042038,-0.017852612737604245,0.5634765625
2011-10-31,1,10,train,37.3,750.5078348636367,522.1742525201363,-182.1449543377336,0.024339137598872185,0.0061246421650988266,0.552734375
2011-10-31,5,1,train,33.4,312.6262829087648,400.249944405362,151.3283745298448,0.015042547136545181,0.03017538458952966,0.53271484375
2011-10-31,5,5,train,27.5,392.8268750677518,325.64138997564294,-120.71510726957902,0.018961738795042038,0.0068902280680841355,0.52880859375
2011-10-31,5,10,train,26.2,254.71656450463237,287.36401894824604,63.977093046301974,0.024339137598872185,0.030736846903502382,0.49365234375
2011-10-31,10,1,train,23.1,214.9407144264038,258.22627020140357,122.39223350893218,0.015042547136545181,0.0272817704874384,0.50146484375
2011-10-31,10,5,train,22.0,217.0136782276384,202.71223431365277,-43.74442893796973,0.018961738795042038,0.014587295901245065,0.48974609375
2011-10-31,10,10,train,23.6,164.18703638525932,180.92398207794974,56.61551380686511,0.024339137598872185,0.030000688979558696,0.490234375
2011-11-30,1,1,train,74.5,680.4310633241423,627.7839310522984,-40.61451760588919,0.013998646289110184,0.009937194528521265,0.609375
2011-11-30,1,5,train,41.2,1458.2751069219812,499.9611084821194,-588.0790849473786,0.020716765895485878,-0.03809114259925198,0.5849609375
2011-11-30,1,10,train,37.3,766.5785257026868,501.5172382524152,-206.16330755531757,0.02647293545305729,0.005856604697525532,0.57568359375
2011-11-30,5,1,train,30.4,312.6874193475096,412.1765554549365,174.59282981578187,0.013998646289110184,0.03145792927068837,0.53369140625
2011-11-30,5,5,train,26.0,395.76194584608,307.20832837742745,-162.50956731421812,0.020716765895485878,0.0044658091640640656,0.529296875
2011-11-30,5,10,train,25.1,262.07894367740454,288.6668475064885,51.52583302389574,0.02647293545305729,0.03162551875544686,0.5048828125
2011-11-30,10,1,train,22.4,199.07749886760305,257.0927304883304,171.785994086041,0.013998646289110184,0.031177245697714285,0.49267578125
2011-11-30,10,5,train,21.5,262.64075086743605,198.6272647242649,-192.5760417082035,0.020716765895485878,0.0014591617246655295,0.4951171875
2011-11-30,10,10,train,23.5,197.5690603068664,172.4159788637225,-85.24399601977422,0.02647293545305729,0.017948535851079868,0.47705078125
2011-12-30,1,1,train,59.199999999999996,685.2057445212477,655.4514809536814,-22.93450674468407,0.013175581581890583,0.010882130907422176,0.61572265625
2011-12-30,1,5,train,43.5,1300.345975611669,524.1248377336161,-501.63559662493986,0.017429152503609657,-0.03273440715888433,0.58349609375
2011-12-30,1,10,train,38.9,766.3505853567451,558.9307173207045,-161.7143258462422,0.022896461188793182,0.006725028604168962,0.54052734375
2011-12-30,5,1,train,33.8,322.44579276165183,413.3844683945358,155.7228616077465,0.013175581581890583,0.02874786774266523,0.53759765625
2011-12-30,5,5,train,28.5,403.9934615331932,318.46795898211917,-155.10406345389583,0.017429152503609657,0.0019187461582200731,0.5205078125
2011-12-30,5,10,train,27.4,272.80871001092646,296.0847244313251,46.30646860618041,0.022896461188793182,0.027527108049411223,0.51953125
2011-12-30,10,1,train,23.999999999999996,199.6568453473496,268.9393879086077,200.63401467512523,0.013175581581890583,0.033238983049403106,0.5048828125
2011-12-30,10,5,train,23.3,236.25511489865224,205.90580104328058,-97.0847883877564,0.017429152503609657,0.007720673664834017,0.49169921875
2011-12-30,10,10,train,25.4,181.1910669797397,175.11378179303813,-21.406145604920408,0.022896461188793182,0.02075584662830114,0.474609375
2012-01-31,1,1,train,68.6,660.808559389641,666.1555629529131,4.157477228560313,0.011413873173296452,0.011829620896152483,0.6044921875
2012-01-31,1,5,train,42.5,1558.9261018462635,566.5672096044623,-595.806238279164,0.015495771542191505,-0.04408485228572489,0.568359375
2012-01-31,1,10,train,36.3,754.2333971061521,546.3590810850475,-164.3034671274231,0.0214610043913126,0.005030657678570291,0.5517578125
2012-01-31,5,1,train,35.6,308.91432598743336,422.58957508156095,198.22583685176483,0.011413873173296452,0.031236456858472934,0.54541015625
2012-01-31,5,5,train,28.8,387.11075552029814,360.4680260939849,-45.624821470708774,0.015495771542191505,0.010933289395120628,0.51025390625
2012-01-31,5,10,train,27.6,292.17258238277424,294.0739100151092,3.9017136012572258,0.0214610043913126,0.021851175751438322,0.52392578125
2012-01-31,10,1,train,24.5,220.18825792436363,267.11953737153806,135.54004235862755,0.011413873173296452,0.024967877409159206,0.53076171875
2012-01-31,10,5,train,24.1,233.27382316207317,213.41128691491775,-61.8045430271116,0.015495771542191505,0.009315317239480345,0.49365234375
2012-01-31,10,10,train,26.100000000000005,167.94216939594915,178.6960620021396,37.31952246024489,0.0214610043913126,0.02519295663733709,0.4794921875
2012-02-29,1,1,train,59.1,628.7214283776391,692.4350053131297,48.931425378619025,0.01068783923983574,0.015580981777697641,0.61669921875
2012-02-29,1,5,train,40.4,1344.4769797248232,539.7490096052827,-513.3224738403292,0.015792056918144226,-0.03554019046588869,0.58203125
2012-02-29,1,10,train,34.7,775.5739326950627,555.2180880639793,-172.00163251661607,0.02187269739806652,0.004672534146404915,0.53271484375
2012-02-29,5,1,train,34.4,308.8360568424167,420.7705783647765,192.45990539042637,0.01068783923983574,0.029933829778878377,0.552734375
2012-02-29,5,5,train,28.2,343.79070148104836,341.2248732182502,-4.478570434851732,0.015792056918144226,0.015344199874659053,0.5244140625
2012-02-29,5,10,train,26.6,296.770991316839,287.0261820672447,-19.975562928775496,0.02187269739806652,0.01987514110518897,0.5068359375
2012-02-29,10,1,train,24.2,204.36080969727055,269.25856917239247,189.166802837986,0.01068783923983574,0.02960451952363434,0.5185546875
2012-02-29,10,5,train,23.0,261.3516843287042,219.51827771481445,-124.44842346370936,0.015792056918144226,0.0033472145717732896,0.50830078125
2012-02-29,10,10,train,24.7,188.12011553605197,178.78706329605603,-33.6336010203209,0.02187269739806652,0.01850933729603443,0.48779296875
2012-03-30,1,1,train,57.2,661.5072869352656,669.0292871519994,5.904921004860203,0.009743413887917995,0.010333905988404016,0.61328125
2012-03-30,1,5,train,38.3,1368.6410200252342,522.7514581881561,-531.3340703031643,0.016250472515821457,-0.036882934514494974,0.58203125
2012-03-30,1,10,train,32.5,709.6771480817926,526.6019372966409,-149.02012591085526,0.022500259801745415,0.007598247210659888,0.572265625
2012-03-30,5,1,train,33.8,304.05361206174973,424.8909849385454,213.7110866798521,0.009743413887917995,0.031114522555903204,0.560546875
2012-03-30,5,5,train,27.5,402.1031395623063,337.2873943338976,-116.41063873822388,0.016250472515821457,0.004609408641999069,0.51708984375
2012-03-30,5,10,train,25.7,304.9927025729014,281.4027510217676,-47.376442820923415,0.022500259801745415,0.017762615519653073,0.5
2012-03-30,10,1,train,23.5,209.43398886087687,268.55583536526956,173.45785150408727,0.009743413887917995,0.02708919903832672,0.51025390625
2012-03-30,10,5,train,22.5,290.61980704967465,210.91600291596228,-237.77686817677056,0.016250472515821457,-0.0075272143018556,0.5009765625
2012-03-30,10,10,train,24.299999999999997,173.8072636748663,179.91302801609163,20.889338052720653,0.022500259801745415,0.02458919360701748,0.4755859375
2012-04-30,1,1,train,67.8,674.182318115843,693.9651239169101,15.088328830855977,0.008576729334890842,0.01008556221797644,0.59033203125
2012-04-30,1,5,train,40.4,1398.8000267761538,583.8181737469988,-503.1215251952617,0.014477654360234737,-0.035834498159291434,0.54345703125
2012-04-30,1,10,train,32.3,701.2127334050354,525.3215111933121,-146.55505889180534,0.02122938446700573,0.006573878577825196,0.529296875
2012-04-30,5,1,train,34.9,355.5155785375504,431.6251224407649,132.10677646387225,0.008576729334890842,0.021787406981278068,0.56298828125
2012-04-30,5,5,train,28.399999999999995,414.9465575877876,341.34185661906577,-131.37228678986378,0.014477654360234737,0.001340425681248359,0.533203125
2012-04-30,5,10,train,26.6,256.4161112900466,292.53623196608237,74.04771149011555,0.02122938446700573,0.028634155616017284,0.50390625
2012-04-30,10,1,train,24.2,219.98728697729564,271.87156995583985,153.44072961173694,0.008576729334890842,0.023920802296064535,0.50244140625
2012-04-30,10,5,train,23.1,238.8203071101231,214.655908792696,-74.66666356723522,0.014477654360234737,0.007010988003511215,0.47802734375
2012-04-30,10,10,train,25.1,171.9319701473832,177.67776730171303,20.875341428143944,0.02122938446700573,0.023316918609820124,0.45654296875
2012-05-31,1,1,train,84.40000000000002,657.9360784081368,658.5882896519721,0.512988423585041,0.00845317728817463,0.008504476130533133,0.59423828125
2012-05-31,1,5,train,54.2,1371.61948384286,572.6594263734391,-490.09680587051804,0.01163440104573965,-0.03737527954131215,0.56884765625
2012-05-31,1,10,train,47.400000000000006,719.261798329617,571.2055101562388,-121.00648559568633,0.01609155349433422,0.003990904934765588,0.54931640625
2012-05-31,5,1,train,50.0,319.9791089696832,437.79248826424265,204.0165103905946,0.00845317728817463,0.02885482832723409,0.546875
2012-05-31,5,5,train,40.2,426.0194632205442,353.81977497576855,-126.20706808600649,0.01163440104573965,-0.0009863057628609982,0.51611328125
2012-05-31,5,10,train,37.9,274.3036797689716,318.7130536659975,88.51572690163692,0.01609155349433422,0.024943126184497913,0.49658203125
2012-05-31,10,1,train,35.1,225.9485378983735,279.01564776428324,155.23660836864107,0.00845317728817463,0.023976838125038737,0.5068359375
2012-05-31,10,5,train,33.6,252.52030461997887,226.48191377477082,-79.55704250640719,0.01163440104573965,0.0036786967950989315,0.48583984375
2012-05-31,10,10,train,37.1,179.92557711313071,190.666027571047,38.12850324771248,0.01609155349433422,0.01990440381910547,0.47998046875
2012-06-29,1,1,train,74.7,677.1447476037862,653.8030528666328,-18.508770480476326,0.008009901270270348,0.006159024222222715,0.60107421875
2012-06-29,1,5,train,45.2,1401.23192460055,589.8406692837721,-503.2676555545476,0.013061119243502617,-0.037265646311952144,0.5751953125
2012-06-29,1,10,train,40.8,664.5680655200894,588.2099738017336,-62.78146552623312,0.019063938409090042,0.01278579185646673,0.54541015625
2012-06-29,5,1,train,37.7,309.42943356064006,435.070525218189,217.33071125156965,0.008009901270270348,0.029742972395427312,0.533203125
2012-06-29,5,5,train,31.5,437.3394514343419,352.3881694749062,-149.0654562118287,0.013061119243502617,-0.0018454263776802524,0.52490234375
2012-06-29,5,10,train,30.500000000000004,286.0460662268463,294.6723037324794,17.17898426024437,0.019063938409090042,0.02078183683511448,0.505859375
2012-06-29,10,1,train,25.3,214.98310367036072,272.51146412081636,168.08104245399215,0.008009901270270348,0.024818005515669563,0.525390625
2012-06-29,10,5,train,25.6,228.6631681639717,225.50493312322783,-9.64605079187282,0.013061119243502617,0.012096514164315335,0.50390625
2012-06-29,10,10,train,28.8,199.01329296975968,177.95383766232942,-75.83198710925252,0.019063938409090042,0.01148073969816479,0.466796875
2012-07-31,1,1,train,116.8,680.4031125920977,693.6947424389863,10.16742327773169,0.005743762012571096,0.0067605043403442654,0.60546875
2012-07-31,1,5,train,55.5,1405.087088901532,602.3892422119756,-495.61570984982643,0.01013620663434267,-0.03942536435063997,0.5732421875
2012-07-31,1,10,train,45.1,723.254482315676,581.5842964123863,-118.26946118038065,0.016865814104676247,0.005038867986638182,0.53662109375
2012-07-31,5,1,train,40.6,315.78203371266477,452.61590575227535,235.71267046378955,0.005743762012571096,0.029315029058950053,0.5244140625
2012-07-31,5,5,train,34.5,429.8370653886525,355.1023886373241,-133.3305613399122,0.01013620663434267,-0.00319684949964855,0.51513671875
2012-07-31,5,10,train,32.8,256.30357214529795,307.97118652677784,105.36239437777657,0.016865814104676247,0.027402053542453904,0.52685546875
2012-07-31,10,1,train,26.8,209.77181994586434,283.8629722685443,215.9385437896647,0.005743762012571096,0.027337616391537565,0.5234375
2012-07-31,10,5,train,27.1,229.84865118435198,229.75368348214587,-0.29394374681794566,0.01013620663434267,0.010106812259660876,0.48681640625
2012-07-31,10,10,train,30.500000000000004,163.9568945288934,189.25354246900693,89.6085020802706,0.016865814104676247,0.025826664312703307,0.48095703125
2012-08-31,1,1,train,128.7,723.079725346146,688.1388116959622,-25.890722237734632,0.004630390089005232,0.0020413178652317686,0.609375
2012-08-31,1,5,train,56.3,1285.8077245458815,577.1450694026632,-446.1322990544369,0.009238391183316708,-0.03537483872212698,0.55419921875
2012-08-31,1,10,train,43.6,705.7519724518281,590.267449018055,-93.64183577844949,0.016257522627711296,0.006893339049866347,0.52880859375
2012-08-31,5,1,train,43.6,329.61834113762643,471.5619952403426,242.7955134911376,0.004630390089005232,0.02890994143811899,0.5439453125
2012-08-31,5,5,train,33.7,379.0061839568836,373.72035567019253,-9.600130268178319,0.009238391183316708,0.008278378156498876,0.52099609375
2012-08-31,5,10,train,31.3,263.15856102077004,315.5234383170825,106.9513529095567,0.016257522627711296,0.026952657918666967,0.490234375
2012-08-31,10,1,train,27.0,210.56590364038485,287.6531171220996,225.09028727675977,0.004630390089005232,0.027139418816681207,0.5185546875
2012-08-31,10,5,train,26.100000000000005,224.78399088920597,229.45621622998,14.78383803924406,0.009238391183316708,0.010716774987241114,0.4765625
2012-08-31,10,10,train,28.699999999999996,164.01377863144654,192.2571101823764,99.65147077086463,0.016257522627711296,0.02622266970479776,0.494140625
2012-09-28,1,1,train,117.0,698.2134097742152,729.5636331281273,23.383627814358327,0.0038581956177949905,0.006196558399230823,0.59912109375
2012-09-28,1,5,train,51.4,1241.5794722004946,609.2709265397183,-401.7838611575853,0.009285405278205872,-0.03089298083755266,0.56396484375
2012-09-28,1,10,train,39.0,728.0170194758509,565.9800077539584,-131.42624911480013,0.01694263517856598,0.0038000102670859657,0.54541015625
2012-09-28,5,1,train,40.70000000000001,306.8386657855537,460.3495239214551,264.02813109284625,0.0038581956177949905,0.030261008727079618,0.53857421875
2012-09-28,5,5,train,32.0,369.3912519487073,358.39547429771056,-20.272242966430436,0.009285405278205872,0.007258180981562828,0.525390625
2012-09-28,5,10,train,29.299999999999997,269.7927592388598,307.6398307882321,77.63454323074104,0.01694263517856598,0.024706089501640084,0.49365234375
2012-09-28,10,1,train,25.1,217.93317441859327,293.0142121282504,219.6154983011458,0.0038581956177949905,0.025819745447909572,0.49951171875
2012-09-28,10,5,train,24.1,266.65957937558056,233.13124185546835,-101.54568373224251,0.009285405278205872,-0.0008691630950183795,0.49560546875
2012-09-28,10,10,train,25.800000000000004,198.8969302284921,197.92987343212096,-3.3465476286039313,0.01694263517856598,0.016607980415705586,0.486328125
2012-10-31,1,1,train,101.1,726.3234427103381,733.0929865129406,4.958269603678586,0.0038316473364830017,0.00432747429685086,0.5888671875
2012-10-31,1,5,train,48.7,1248.201608716194,622.9846986396672,-401.04114876102346,0.009507480077445507,-0.03059663479865684,0.529296875
2012-10-31,1,10,train,37.3,689.6700906992562,580.1831780467987,-90.25911279887286,0.017217235639691353,0.008191324359804067,0.533203125
2012-10-31,5,1,train,38.3,327.7199724673433,460.41838165646794,226.33847532399136,0.0038316473364830017,0.02646549486888214,0.55859375
2012-10-31,5,5,train,30.200000000000003,423.76569734659773,361.2471142194257,-110.29873041219928,0.009507480077445507,-0.0015223929637744205,0.50048828125
2012-10-31,5,10,train,27.8,285.3823808530495,295.99975293807574,22.338643572381162,0.017217235639691353,0.01945109999692947,0.50439453125
2012-10-31,10,1,train,23.700000000000003,229.42927967953668,286.129849956685,167.11821157641066,0.0038316473364830017,0.020543468494124067,0.5263671875
2012-10-31,10,5,train,22.7,280.622450873731,224.02761391399108,-169.47191781556418,0.009507480077445507,-0.00743971170411091,0.48193359375
2012-10-31,10,10,train,24.4,177.123322533954,191.4325256736103,50.492508531920635,0.017217235639691353,0.022266486492883417,0.4775390625
2012-11-30,1,1,train,122.09999999999998,673.6046640583163,730.3733267960513,44.18597926345691,0.00339596439152956,0.007814562317875251,0.61181640625
2012-11-30,1,5,train,51.3,1403.7048926740754,637.4620949412349,-466.700364504962,0.008474844507873058,-0.03819519194262314,0.568359375
2012-11-30,1,10,train,37.1,696.0694339525772,578.6920252866429,-94.61802032857574,0.01619613543152809,0.006734333398670517,0.56005859375
2012-11-30,5,1,train,39.8,320.57312396219737,460.53570912051185,242.59397588005191,0.00339596439152956,0.027655361979534752,0.54931640625
2012-11-30,5,5,train,30.3,443.0684370328924,373.7014520740609,-120.85627066377259,0.008474844507873058,-0.003610782558504201,0.51171875
2012-11-30,5,10,train,27.5,300.83227733141206,305.27916184795623,9.20206053231308,0.01619613543152809,0.0171163414847594,0.50390625
2012-11-30,10,1,train,23.700000000000003,224.84649778226216,299.88577896406633,214.75734047932008,0.00339596439152956,0.02487169843946157,0.501953125
2012-11-30,10,5,train,22.6,223.45075989465448,228.7071769674173,16.778376870264665,0.008474844507873058,0.010152682194899525,0.484375
2012-11-30,10,10,train,23.999999999999996,170.66786130450024,186.8201072961291,57.254055376532584,0.01619613543152809,0.02192154096918135,0.4833984375
2012-12-31,1,1,train,130.3,684.9351001012554,744.2678177976829,44.51747443971758,0.0031941309571266174,0.007645878401098376,0.5751953125
2012-12-31,1,5,train,56.6,1062.5964178355887,661.2098940515923,-260.0980810150742,0.007677108980715275,-0.018332699120792145,0.55419921875
2012-12-31,1,10,train,37.7,716.6637595788976,603.3482196068139,-90.6338680774322,0.015256054699420929,0.00619266789167771,0.51416015625
2012-12-31,5,1,train,42.9,347.4884955998173,446.41425383210975,174.05753914272344,0.0031941309571266174,0.020599884871398962,0.52294921875
2012-12-31,5,5,train,31.3,498.0328963950627,366.4533315851942,-222.79264282365645,0.007677108980715275,-0.01460215530165037,0.51904296875
2012-12-31,5,10,train,27.9,286.6690181946197,320.1796876247077,68.15621216481021,0.015256054699420929,0.02207167591590195,0.515625
2012-12-31,10,1,train,24.2,230.11775343413123,289.9339930865012,172.00057143120242,0.0031941309571266174,0.02039418810024686,0.50244140625
2012-12-31,10,5,train,23.1,258.13273399182503,226.4468687260621,-101.0265714898742,0.007677108980715275,-0.002425548168272146,0.490234375
2012-12-31,10,10,train,24.299999999999997,164.5522631311576,197.82650848849903,115.95427309456441,0.015256054699420929,0.02685148200887737,0.47998046875
2013-01-31,1,1,train,72.4,685.6055344448358,733.7030487262534,35.68241539833469,0.005184208042919636,0.008752449582753105,0.60693359375
2013-01-31,1,5,train,44.9,1430.3243129567065,565.9239643131142,-538.3625816644492,0.011998161673545837,-0.04183809649289908,0.541015625
2013-01-31,1,10,train,32.1,712.9031695731626,583.0739142783477,-102.25972758258756,0.01908257231116295,0.008856599552904193,0.55224609375
2013-01-31,5,1,train,37.2,318.6358840741194,454.3573219278167,236.560181791188,0.005184208042919636,0.028840226222038436,0.5380859375
2013-01-31,5,5,train,28.1,381.1838019139214,364.9859926973493,-28.52679659825193,0.011998161673545837,0.009145482013720644,0.52392578125
2013-01-31,5,10,train,25.7,279.40918090795225,301.20645787167064,43.313918742637,0.01908257231116295,0.02341396418542665,0.5087890625
2013-01-31,10,1,train,23.1,213.655378332869,289.23355555416384,221.13560043180962,0.005184208042919636,0.0272977680861006,0.5234375
2013-01-31,10,5,train,22.199999999999996,227.31304318658508,229.72220818379708,7.432876985396676,0.011998161673545837,0.012741449372085505,0.4765625
2013-01-31,10,10,train,23.1,177.07033261237373,179.60745787700455,9.313947240454437,0.01908257231116295,0.020013967035208392,0.478515625
2013-02-28,1,1,train,114.3,713.3012685761837,765.4007585629319,39.69259515207099,0.003466241294518113,0.0074355008097252125,0.58740234375
2013-02-28,1,5,train,51.8,1229.5698233127657,593.4936223209069,-403.15629392396613,0.009159276261925697,-0.031156353130470917,0.56640625
2013-02-28,1,10,train,35.9,686.4989912230192,585.7227523927436,-84.2246170060146,0.017152132466435432,0.008729670765833973,0.53369140625
2013-02-28,5,1,train,39.50000000000001,328.39027726020026,465.9187964458449,232.11764403131886,0.003466241294518113,0.026678005697649998,0.53955078125
2013-02-28,5,5,train,29.1,444.2237828076298,374.65815277706656,-120.30273441874442,0.009159276261925697,-0.0028709971799487453,0.51416015625
2013-02-28,5,10,train,26.3,298.91618132383525,311.1262161754314,24.763403397860955,0.017152132466435432,0.019628472806221528,0.50341796875
2013-02-28,10,1,train,23.5,209.43629362748962,293.81206864334627,238.90719270939155,0.003466241294518113,0.027356960565457267,0.50244140625
2013-02-28,10,5,train,21.899999999999995,225.5048631777566,235.23042130196163,30.28599157906299,0.009159276261925697,0.012187875419831996,0.4853515625
2013-02-28,10,10,train,22.9,182.04408493174793,190.86909084434453,30.653470225639882,0.017152132466435432,0.02021747948899942,0.47021484375
2013-03-29,1,1,train,94.19999999999999,693.4208466002316,731.2569867838938,29.40604966815736,0.004120389930903912,0.007060994897719648,0.58447265625
2013-03-29,1,5,train,51.2,1625.078575466038,629.8510539207306,-592.1296190545953,0.00904257595539093,-0.0501703859500686,0.54248046875
2013-03-29,1,10,train,36.3,663.5160618556686,578.9864879271851,-73.36077163837874,0.01653224788606167,0.009196170722223795,0.54931640625
2013-03-29,5,1,train,43.2,317.74605403436,446.88861832524964,221.3490396520403,0.004120389930903912,0.02625529389610794,0.5517578125
2013-03-29,5,5,train,31.2,339.2641067835067,365.00208796100725,46.12409572903864,0.00904257595539093,0.013654985528294795,0.52490234375
2013-03-29,5,10,train,27.7,277.07746464072864,298.91370791584023,43.3127253535761,0.01653224788606167,0.020863520421419278,0.50732421875
2013-03-29,10,1,train,24.8,217.91697683318384,286.19198990070447,199.14308597169645,0.004120389930903912,0.024034698528073557,0.5205078125
2013-03-29,10,5,train,23.0,290.33791118390275,230.49927309853896,-180.0184353559073,0.00904257595539093,-0.008959267580199798,0.4755859375
2013-03-29,10,10,train,23.8,205.24790864926072,189.37364657756459,-56.74298468620422,0.01653224788606167,0.010857949417441247,0.48876953125
