epoch,time_total_sec,time_interval_sec,loss_vol,loss_bias,loss_l2,swaption_priced_frac,path_finite_frac,anchor_rmse_bp,recon_rmse_bps,nan_batches,gnorm_lam0,gnorm_scale,lr,lambda0_norm,lambda0_l1,sigma_scale_mean,sigma_s1,sigma_s2,sigma_s3,sigma_s4,lambda0_v1,lambda0_v2,lambda0_v3,lambda0_v4,fwd_bias_diag_bp,rmse_bps_AUD,rmse_bps_CAD,rmse_bps_DKK,rmse_bps_EUR,rmse_bps_JPY,rmse_bps_NOK,rmse_bps_SEK,rmse_bps_GBP,rmse_bps_USD
563,4975.8,8.307,5.906282186508179,1.9463518261909485,1.867523087639711e-05,1.0,0.941650390625,,,0,0.0,0.0,0.0002179030792450382,0.13674886524677277,0.17271651327610016,0.12860742211341858,0.19734011590480804,0.17561359703540802,0.09053178131580353,0.05094422772526741,0.02189561352133751,0.014769740402698517,-0.13416078686714172,0.0018903709715232253,-130.16250000000002,,,,,,,,,
564,4984.4,8.612,5.343374192714691,2.788871645927429,1.8702090073929867e-05,1.0,0.94580078125,,,0,0.0,0.0,0.00021708355177304953,0.13674284517765045,0.17281632125377655,0.12851370871067047,0.19744892418384552,0.17548847198486328,0.09017416834831238,0.05094330385327339,0.02205035090446472,0.014712288044393063,-0.13413521647453308,0.0019184645498171449,-176.4875,,,,,,,,,
565,4994.3,9.94,3.998280942440033,3.087783992290497,1.8695743619900895e-05,1.0,0.93994140625,,,0,0.0,0.0,0.00021626438481685704,0.1366596817970276,0.17269320785999298,0.12839487195014954,0.19745953381061554,0.1753115952014923,0.08988657593727112,0.05092174932360649,0.022122815251350403,0.014854288659989834,-0.13402590155601501,0.0016901919152587652,-121.0,,,,,,,,,
566,5003.2,8.925,4.478342115879059,1.709573745727539,1.8647333035914926e-05,1.0,0.9373779296875,,,0,0.0,0.0,0.0002154455873347392,0.13642707467079163,0.17257407307624817,0.12830571830272675,0.1973058432340622,0.17538951337337494,0.08966682106256485,0.050860706716775894,0.022133199498057365,0.01498422957956791,-0.1337725818157196,0.0016840718453750014,-51.8875,,,,,,,,,
567,5011.3,8.043,5.957532525062561,2.4584931656718254,1.8593755157780834e-05,1.0,0.9468994140625,,,0,0.0,0.0,0.00021462716828093422,0.13627398014068604,0.1724875122308731,0.12832693755626678,0.19741159677505493,0.17560388147830963,0.08946875482797623,0.05082353949546814,0.022138457745313644,0.015084714628756046,-0.13360457122325897,0.0016597717767581344,-132.03750000000002,,,,,,,,,
568,5020.5,9.183,3.7519389390945435,1.8460441827774048,1.856026028690394e-05,1.0,0.93878173828125,,,0,0.0,0.0,0.0002138091366055416,0.13616016507148743,0.17241951823234558,0.1283189356327057,0.19772320985794067,0.1755581647157669,0.08925306051969528,0.05074130743741989,0.022134017199277878,0.01521561574190855,-0.1334751546382904,0.0015947242500260472,-86.67500000000001,,,,,,,,,
569,5030.0,9.515,3.1209181249141693,2.9082756489515305,1.8517947864893358e-05,1.0,0.9404296875,,,0,0.0,0.0,0.00021299150125442484,0.13594862818717957,0.17223401367664337,0.12837815284729004,0.19816938042640686,0.17546389997005463,0.089188352227211,0.05069103091955185,0.022030264139175415,0.015400739386677742,-0.13325585424900055,0.0015471597434952855,-135.1625,,,,,,,,,
570,5038.0,7.998,5.435494601726532,1.264133095741272,1.844857206378947e-05,1.0,0.936767578125,,,0,0.0,0.0,0.000212174271169113,0.13561441004276276,0.172103613615036,0.12833824753761292,0.19822731614112854,0.17542394995689392,0.08901988714933395,0.050681810826063156,0.022135667502880096,0.01540943793952465,-0.13289493322372437,0.001663558417931199,-103.36250000000001,,,,,,,,,
571,5046.8,8.847,3.1807413697242737,2.688200533390045,1.83500169441686e-05,1.0,0.94390869140625,,,0,0.0,0.0,0.0002113574552867035,0.13523411750793457,0.17190290987491608,0.12835915386676788,0.1986374408006668,0.1752614676952362,0.08887530118227005,0.05066242069005966,0.02204093523323536,0.015518729574978352,-0.1325075924396515,0.0018356608925387263,-101.01250000000002,,,,,,,,,
572,5055.6,8.742,3.8609875440597534,1.675547644495964,1.8265488506585825e-05,1.0,0.9395751953125,,,0,0.0,0.0,0.0002105410625397638,0.1349530816078186,0.17168809473514557,0.12836310267448425,0.1990068256855011,0.17502915859222412,0.08874960988759995,0.05066683888435364,0.021935991942882538,0.015632715076208115,-0.1322239488363266,0.0018954493571072817,-48.35,,,,,,,,,
573,5064.6,9.041,6.050447702407837,1.5239063650369644,1.8171649571741e-05,1.0,0.9407958984375,,,0,0.0,0.0,0.00020972510185623432,0.13460727035999298,0.1715482473373413,0.12842412292957306,0.19954317808151245,0.17477457225322723,0.08868245035409927,0.050696276128292084,0.02174246683716774,0.015833662822842598,-0.13187602162361145,0.002096083713695407,-127.925,,,,,,,,,
574,5074.4,9.818,2.908233642578125,1.600597858428955,1.808977140171919e-05,1.0,0.9366455078125,,,0,0.0,0.0,0.00020890958215933033,0.1343347579240799,0.17137888073921204,0.12842261791229248,0.19991077482700348,0.17440232634544373,0.08866911381483078,0.05070824176073074,0.021491574123501778,0.016003618016839027,-0.13161565363407135,0.00226802472025156,-73.60000000000001,,,,,,,,,
575,5083.7,9.27,3.119580924510956,1.589942306280136,1.803128498067963e-05,1.0,0.93756103515625,,,0,0.0,0.0,0.00020809451236744454,0.13417091965675354,0.1712583601474762,0.12838013470172882,0.19987666606903076,0.17436346411705017,0.0885709896683693,0.05070944130420685,0.02128351852297783,0.01604316756129265,-0.13147403299808502,0.00245765526778996,-66.4,,,,,,,,,
576,5093.4,9.685,4.170944184064865,2.8079337775707245,1.7983421457756776e-05,1.0,0.94012451171875,,,0,0.0,0.0,0.00020727990139404967,0.13401462137699127,0.17129196226596832,0.12841744720935822,0.20003823935985565,0.17448709905147552,0.08851008862257004,0.050634343177080154,0.021010255441069603,0.016104571521282196,-0.13134345412254333,0.002833679784089327,-164.60000000000002,,,,,,,,,
577,5101.6,8.199,7.277217864990234,1.6215957775712013,1.794825857359683e-05,1.0,0.94183349609375,,,0,0.0,0.0,0.00020646575814760074,0.13391001522541046,0.171378955245018,0.1284673810005188,0.20057925581932068,0.17440809309482574,0.08840048313140869,0.050481654703617096,0.0206824392080307,0.016284968703985214,-0.1312592476606369,0.0031523017678409815,-117.97500000000001,,,,,,,,,
578,5110.1,8.579,5.1717581152915955,1.4152164310216904,1.794015224731993e-05,1.0,0.94342041015625,,,0,0.0,0.0,0.00020565209153143794,0.13400517404079437,0.1715928018093109,0.12837958335876465,0.20074914395809174,0.1741921454668045,0.0882563367486,0.050320740789175034,0.020444922149181366,0.016304779797792435,-0.13138331472873688,0.003459783736616373,-67.9375,,,,,,,,,
579,5118.9,8.746,4.371120035648346,1.3652187138795853,1.7965070583159104e-05,1.0,0.94085693359375,,,0,0.0,0.0,0.00020483891044368894,0.13413657248020172,0.17187471687793732,0.1283717304468155,0.20127367973327637,0.17403940856456757,0.0879981517791748,0.05017564073204994,0.020148996263742447,0.016443779692053795,-0.13153791427612305,0.0037440138403326273,-53.47500000000001,,,,,,,,,
580,5127.2,8.3,4.35056608915329,2.1224979236721992,1.8020771221927134e-05,1.0,0.93756103515625,,,0,0.0,0.0,0.0002040262237771719,0.1344684213399887,0.17236581444740295,0.12823797762393951,0.20165015757083893,0.1736457645893097,0.08761578053236008,0.05004017427563667,0.020060811191797256,0.016559001058340073,-0.1318715512752533,0.003874449757859111,-14.575000000000003,,,,,,,,,
581,5135.1,7.95,6.29766321182251,2.102548211812973,1.8120111235475633e-05,1.0,0.9425048828125,,,0,0.0,0.0,0.0002032140404192979,0.1348252296447754,0.17274032533168793,0.12825000286102295,0.20235660672187805,0.17344407737255096,0.08721936494112015,0.04997997358441353,0.020015034824609756,0.016767825931310654,-0.13221992552280426,0.0037375350948423147,-106.175,,,,,,,,,
582,5143.5,8.357,5.259992957115173,1.8833178281784058,1.8233190075989114e-05,1.0,0.94287109375,,,0,0.0,0.0,0.00020240236925197418,0.13534915447235107,0.17323017120361328,0.1282424032688141,0.20306050777435303,0.17318253219127655,0.08676868677139282,0.04995787516236305,0.020039355382323265,0.017062809318304062,-0.13272179663181305,0.0034062182530760765,-88.8125,,,,,,,,,
583,5152.3,8.835,3.777908116579056,2.1942556500434875,1.8370975794823607e-05,1.0,0.93798828125,,,0,0.0,0.0,0.00020159121915150642,0.13586288690567017,0.17358806729316711,0.12820257246494293,0.203730046749115,0.17272749543190002,0.08639939874410629,0.049953337758779526,0.020144904032349586,0.01706111617386341,-0.1332363784313202,0.003145667491480708,-97.75,,,,,,,,,
584,5160.4,8.106,4.949096202850342,2.1979218423366547,1.8520491721574217e-05,1.0,0.94305419921875,,,0,0.0,0.0,0.00020078059898850226,0.13643939793109894,0.17408142983913422,0.12806694209575653,0.20383788645267487,0.17236994206905365,0.08612462878227234,0.049935322254896164,0.02045518532395363,0.01690702512860298,-0.13380184769630432,0.0029173698276281357,-22.837500000000002,,,,,,,,,
585,5168.8,8.398,4.777571082115173,2.9689399003982544,1.8659099168871762e-05,1.0,0.93829345703125,,,0,0.0,0.0,0.00019997051762777395,0.13687323033809662,0.1743040680885315,0.12804464995861053,0.20396603643894196,0.17239254713058472,0.08598008751869202,0.04983992874622345,0.02058415114879608,0.016779374331235886,-0.1342451572418213,0.002695388626307249,-111.5,,,,,,,,,
586,5178.2,9.335,3.6880003213882446,3.158140242099762,1.8778292542265262e-05,1.0,0.940185546875,,,0,0.0,0.0,0.00019916098392824138,0.13721750676631927,0.17448730766773224,0.12803266942501068,0.20395086705684662,0.17262053489685059,0.08582087606191635,0.04973836615681648,0.02068784274160862,0.01668684370815754,-0.13459520041942596,0.002517423825338483,-79.6375,,,,,,,,,
587,5187.6,9.463,2.97701758146286,1.886057123541832,1.8849055777536705e-05,1.0,0.938232421875,,,0,0.0,0.0,0.00019835200674283548,0.13738101720809937,0.1745053082704544,0.12809514999389648,0.20420917868614197,0.17268535494804382,0.08586307615041733,0.04962296038866043,0.020692285150289536,0.01666414551436901,-0.13476647436618805,0.0023824176751077175,6.1625000000000005,,,,,,,,,
588,5196.4,8.739,4.9188231229782104,2.648885488510132,1.886933114292333e-05,1.0,0.9381103515625,,,0,0.0,0.0,0.00019754359491840106,0.1372848004102707,0.17433641850948334,0.1282816082239151,0.20481276512145996,0.1728104203939438,0.08593396097421646,0.0495692640542984,0.020478256046772003,0.016815904527902603,-0.13468264043331146,0.002359620062634349,-100.7375,,,,,,,,,
589,5205.6,9.186,5.182118684053421,2.408948063850403,1.884526136564091e-05,1.0,0.9375,,,0,0.0,0.0,0.00019673575729560035,0.1372295320034027,0.1743270307779312,0.12847603857517242,0.20537906885147095,0.17301322519779205,0.08597933501005173,0.049532536417245865,0.020312417298555374,0.017308533191680908,-0.13459308445453644,0.0021129988599568605,-59.037499999999994,,,,,,,,,
590,5213.6,7.99,5.168921947479248,2.6306968331336975,1.881503203549073e-05,1.0,0.93951416015625,,,0,0.0,0.0,0.00019592850270881612,0.1370716243982315,0.17430950701236725,0.12867523729801178,0.20592358708381653,0.17331631481647491,0.08596059679985046,0.04950046166777611,0.020144904032349586,0.017788536846637726,-0.13439665734767914,0.0019794106483459473,-120.075,,,,,,,,,
591,5222.3,8.753,4.774159252643585,2.5231045931577682,1.8772759176499676e-05,1.0,0.93853759765625,,,0,0.0,0.0,0.00019512183998605524,0.1369078904390335,0.1741165965795517,0.1288175731897354,0.20602215826511383,0.17372019588947296,0.0860152319073677,0.04951273649930954,0.02010434679687023,0.01773892343044281,-0.13424153625965118,0.002031792188063264,-187.85000000000002,,,,,,,,,
592,5230.7,8.364,6.1868696212768555,2.390269085764885,1.8726328562479466e-05,1.0,0.94122314453125,,,0,0.0,0.0,0.000194315777948852,0.1366913914680481,0.17391322553157806,0.12892547249794006,0.2062348574399948,0.17393159866333008,0.08601956069469452,0.04951582849025726,0.020018214359879494,0.017694924026727676,-0.13403739035129547,0.002162695862352848,-121.67500000000001,,,,,,,,,
593,5239.9,9.237,4.304450690746307,1.8488871306180954,1.8649087905941997e-05,1.0,0.94000244140625,,,0,0.0,0.0,0.00019351032541217172,0.13631635904312134,0.1735508143901825,0.12907317280769348,0.2066776007413864,0.17415527999401093,0.08598866313695908,0.049471165984869,0.019797293469309807,0.017732730135321617,-0.13367979228496552,0.002340995240956545,-101.8125,,,,,,,,,
594,5249.2,9.332,4.44415095448494,5.5415433049201965,1.8542993984738132e-05,1.0,0.93890380859375,,,0,0.0,0.0,0.0001927054911843143,0.13598616421222687,0.17331834137439728,0.12922343611717224,0.20710203051567078,0.17430540919303894,0.08601877838373184,0.049467507749795914,0.01953151822090149,0.018076850101351738,-0.13333547115325928,0.0023745058570057154,-196.1375,,,,,,,,,
595,5258.5,9.258,3.393165647983551,3.0584229230880737,1.8473425370757468e-05,1.0,0.9351806640625,,,0,0.0,0.0,0.00019190128406681783,0.13584978878498077,0.17309477925300598,0.1293804943561554,0.20734921097755432,0.17467083036899567,0.08606370538473129,0.049438197165727615,0.019289424642920494,0.018411504104733467,-0.13318872451782227,0.002205137861892581,-107.15,,,,,,,,,
596,5267.4,8.863,3.518372893333435,3.3114833533763885,1.8460696992406156e-05,1.0,0.9327392578125,,,0,0.0,0.0,0.00019109771285436258,0.13588997721672058,0.17301338911056519,0.12947382032871246,0.20747612416744232,0.1750253587961197,0.08601002395153046,0.049383748322725296,0.019195936620235443,0.018616482615470886,-0.13321822881698608,0.001982745947316289,-79.4,,,,,,,,,
597,5276.0,8.678,4.729439854621887,1.9218267500400543,1.845358383434359e-05,1.0,0.93890380859375,,,0,0.0,0.0,0.00019029478633467454,0.13579805195331573,0.17311419546604156,0.12961941957473755,0.20793144404888153,0.1752566248178482,0.08594563603401184,0.04934396967291832,0.019034871831536293,0.018825259059667587,-0.13311581313610077,0.002138240961357951,-91.88749999999999,,,,,,,,,
598,5284.8,8.791,6.169673413038254,2.1330056190490723,1.8425719645165373e-05,1.0,0.930419921875,,,0,0.0,0.0,0.00018949251328842962,0.13565148413181305,0.17320561408996582,0.1296427845954895,0.20828217267990112,0.17505793273448944,0.08580068498849869,0.04943037033081055,0.018870005384087563,0.018920332193374634,-0.13297103345394135,0.0024442311841994524,-152.2,,,,,,,,,
599,5294.4,9.579,4.7387009263038635,2.510356903076172,1.839364085753914e-05,1.0,0.93194580078125,,5.2951848771837025,0,2.0,1.9999998211860577,0.0001886909024891571,0.1356116235256195,0.173288956284523,0.12966638803482056,0.20857684314250946,0.17488893866539001,0.08569592982530594,0.049503881484270096,0.018766997382044792,0.019011789932847023,-0.13292932510375977,0.0025808350183069706,-58.12500000000001,5.022269248962402,5.311029434204102,5.1728596687316895,5.970280170440674,7.064372539520264,4.893686771392822,5.252888202667236,3.8208413124084473,5.148436546325684
600,5303.3,8.889,3.2138175070285797,2.6764230132102966,1.8397935946268262e-05,1.0,0.93780517578125,,,0,0.0,0.0,0.00018788996270314442,0.13564366102218628,0.17344237864017487,0.1297493875026703,0.20912975072860718,0.1746572107076645,0.08564296364784241,0.04956759884953499,0.018756961449980736,0.019072139635682106,-0.1329532116651535,0.002660065423697233,-142.725,,,,,,,,,
601,5312.8,9.544,2.1969480216503143,1.9168771505355835,1.8396674931864254e-05,1.0,0.93524169921875,,,0,0.0,0.0,0.00018708970268934064,0.13562805950641632,0.17356209456920624,0.12991386651992798,0.20951999723911285,0.17493776977062225,0.08559885621070862,0.04959883168339729,0.01872077025473118,0.019135400652885437,-0.1329309642314911,0.0027749675791710615,-125.1375,,,,,,,,,
602,5322.3,9.483,3.9793729186058044,2.939138889312744,1.840800405261689e-05,1.0,0.9349365234375,,,0,0.0,0.0,0.00018629013119926118,0.13578300178050995,0.17377018928527832,0.12994135916233063,0.20961876213550568,0.1750369369983673,0.08551189303398132,0.04959780350327492,0.018673917278647423,0.01927386038005352,-0.1330762356519699,0.002746183192357421,-122.8125,,,,,,,,,
603,5332.0,9.701,2.8175565898418427,3.902704119682312,1.847731027737609e-05,1.0,0.93560791015625,,,0,0.0,0.0,0.00018549125697689165,0.1361822634935379,0.17406490445137024,0.12979456782341003,0.20926424860954285,0.174989715218544,0.08536628633737564,0.04955802857875824,0.018762899562716484,0.019160954281687737,-0.13348928093910217,0.0026517731603235006,-156.91250000000002,,,,,,,,,
604,5340.7,8.695,4.5489097237586975,3.3074417114257812,1.8581445601739688e-05,1.0,0.9373779296875,,,0,0.0,0.0,0.00018469308875859256,0.1365339457988739,0.17418749630451202,0.12978258728981018,0.20937837660312653,0.17494791746139526,0.08524996787309647,0.04955407977104187,0.018699752166867256,0.018912456929683685,-0.13389158248901367,0.0026837114710360765,-110.3375,,,,,,,,,
605,5349.8,9.077,4.797606110572815,1.8552254140377045,1.8675417322810972e-05,1.0,0.9320068359375,,,0,0.0,0.0,0.00018389563527300377,0.1368335336446762,0.1743478626012802,0.12985104322433472,0.20963090658187866,0.17489929497241974,0.085337333381176,0.04953664541244507,0.01871279440820217,0.018605487421154976,-0.1342359036207199,0.002793690888211131,-101.8875,,,,,,,,,
606,5359.3,9.493,4.250519692897797,2.5679516345262527,1.8757471480057575e-05,1.0,0.93475341796875,,,0,0.0,0.0,0.00018309890524094874,0.13715672492980957,0.17434002459049225,0.12981966137886047,0.20977279543876648,0.17470021545886993,0.0852605402469635,0.04954509064555168,0.018711276352405548,0.018322130665183067,-0.13460631668567657,0.0027002955321222544,-43.7125,,,,,,,,,
607,5368.4,9.07,4.83269602060318,2.6095516979694366,1.8829196960723493e-05,1.0,0.93609619140625,,,0,0.0,0.0,0.00018230290737533954,0.13731350004673004,0.17422161996364594,0.12985935807228088,0.210247203707695,0.17449267208576202,0.08515749871730804,0.04954005777835846,0.018645567819476128,0.018200905993580818,-0.1347939372062683,0.0025812138337641954,-93.05,,,,,,,,,
608,5377.3,8.907,5.1118850111961365,3.4231364727020264,1.8866430309572024e-05,1.0,0.93212890625,,,0,0.0,0.0,0.00018150765038108115,0.13743434846401215,0.1741485744714737,0.12996967136859894,0.21088436245918274,0.17430567741394043,0.08515183627605438,0.049536824226379395,0.018564999103546143,0.01837332919239998,-0.13490985333919525,0.0023003912065178156,-159.075,,,,,,,,,
609,5385.3,7.986,5.636012017726898,2.4049805253744125,1.8909326172433794e-05,1.0,0.93365478515625,,,0,0.0,0.0,0.00018071314295497684,0.1376209706068039,0.1743340939283371,0.1299922913312912,0.21109862625598907,0.17432332038879395,0.08497916162014008,0.0495680496096611,0.018702354282140732,0.018273266032338142,-0.13509522378444672,0.002263242844492197,-113.0,,,,,,,,,
610,5395.1,9.853,3.535321891307831,2.3439485132694244,1.8948185243061744e-05,1.0,0.93231201171875,,,0,0.0,0.0,0.0001799193937856323,0.13771510124206543,0.17435038089752197,0.12993496656417847,0.21104827523231506,0.17431052029132843,0.0848170667886734,0.049564018845558167,0.018789852038025856,0.01811465062201023,-0.1352006196975708,0.0022452615667134523,-108.78750000000002,,,,,,,,,
611,5403.4,8.308,4.229136407375336,3.4451340436935425,1.8975323655467946e-05,1.0,0.93865966796875,,,0,0.0,0.0,0.00017912641155336148,0.13787217438220978,0.17443063855171204,0.12990310788154602,0.21109123528003693,0.1741950660943985,0.08477712422609329,0.04954901337623596,0.0188660379499197,0.017851263284683228,-0.13538357615470886,0.0023297721054404974,-160.325,,,,,,,,,
