epoch,time_total_sec,time_interval_sec,loss_vol,loss_bias,loss_l2,loss_A,swaption_priced_frac,path_finite_frac,recon_rmse_bps,nan_batches,gnorm_lam0,gnorm_A,gnorm_scale,lr,lambda0_norm,A_norm,A_frob,sigma_scale_mean,sigma_s1,sigma_s2,sigma_s3,sigma_s4,lambda0_v1,lambda0_v2,lambda0_v3,lambda0_v4,fwd_bias_diag_bp,rmse_bps_AUD,rmse_bps_CAD,rmse_bps_DKK,rmse_bps_EUR,rmse_bps_JPY,rmse_bps_NOK,rmse_bps_SEK,rmse_bps_GBP,rmse_bps_USD
861,15019.1,18.598,3.801740888506174,5.514215707778931,0.00015806117517058738,5.543590941670118e-05,1.0,0.99151611328125,,0,0.0,0.0,0.0,9.918056454309002e-06,0.39757347106933594,0.2354675531387329,0.2354675531387329,0.013475201092660427,0.005806676112115383,0.02427244372665882,0.006140361540019512,0.017681322991847992,0.08512373268604279,0.35669952630996704,0.05021122843027115,0.14513058960437775,29.4125,,,,,,,,,
862,15036.2,17.153,3.5708338990807533,2.473437488079071,0.0001580657481099479,5.545047770283418e-05,1.0,0.99981689453125,,0,0.0,0.0,0.0,9.778615368069171e-06,0.397575706243515,0.2355019748210907,0.2355019748210907,0.01347510889172554,0.005805117543786764,0.024271534755825996,0.006139249075204134,0.017684536054730415,0.0851408839225769,0.3567032516002655,0.05019775778055191,0.14512212574481964,24.1,,,,,,,,,
863,15057.5,21.246,1.3358176397159696,2.039179027080536,0.00015806692317710258,5.546752527152421e-05,1.0,0.996337890625,,0,0.0,0.0,0.0,9.64012118593843e-06,0.39757752418518066,0.23553721606731415,0.23553721606731415,0.01347549632191658,0.005804156884551048,0.024272166192531586,0.006138437893241644,0.017687225714325905,0.08515240252017975,0.35670530796051025,0.050190217792987823,0.14511799812316895,45.6125,,,,,,,,,
864,15076.3,18.772,1.9025442898273468,1.3069982826709747,0.00015806858937139623,5.5481846175098326e-05,1.0,1.0,,0,0.0,0.0,0.0,9.502575360655237e-06,0.3975791037082672,0.23555995523929596,0.23555995523929596,0.013475961983203888,0.0058035897091031075,0.02427314966917038,0.00613790238276124,0.017689207568764687,0.08515278249979019,0.35670575499534607,0.050191398710012436,0.1451205462217331,-0.9625000000000021,,,,,,,,,
865,15095.0,18.732,0.1201808387413621,0.5115281790494919,0.00015807013915036805,5.549189427256351e-05,1.0,1.0,,0,0.0,0.0,0.0,9.365979335010203e-06,0.39758211374282837,0.23557883501052856,0.23557883501052856,0.013475814834237099,0.00580298388376832,0.024273091927170753,0.0061372993513941765,0.017689883708953857,0.0851505771279335,0.3567085862159729,0.05019344761967659,0.14512242376804352,39.8625,,,,,,,,,
866,15115.7,20.728,0.14085997361689806,0.3824898824095726,0.0001580717034812551,5.5501031965832226e-05,1.0,1.0,,0,0.0,0.0,0.0,9.230334541831006e-06,0.3975801169872284,0.2356017380952835,0.2356017380952835,0.013475756160914898,0.005802602041512728,0.024273138493299484,0.006136922165751457,0.01769036427140236,0.08514764904975891,0.35670164227485657,0.0502033494412899,0.14513231813907623,31.35,,,,,,,,,
867,15134.7,18.951,0.8653642311692238,2.672517590224743,0.00015806793089723215,5.551319190999493e-05,1.0,0.9969482421875,,0,0.0,0.0,0.0,9.095642403967356e-06,0.397574782371521,0.23563030362129211,0.23563030362129211,0.013476142659783363,0.005802466068416834,0.02427368238568306,0.00613658269867301,0.01769183948636055,0.08515236526727676,0.35668495297431946,0.050221558660268784,0.14514967799186707,-3.0875000000000004,,,,,,,,,
868,15153.8,19.084,0.10417131520807743,0.5357817783951759,0.0001580658499733545,5.552527181862388e-05,1.0,1.0,,0,0.0,0.0,0.0,8.961904334276024e-06,0.3975740373134613,0.23565086722373962,0.23565086722373962,0.013476770371198654,0.00580249959602952,0.024274492636322975,0.006136295851320028,0.01769379712641239,0.08515061438083649,0.3566778898239136,0.050234586000442505,0.1451614946126938,29.8375,,,,,,,,,
869,15169.6,15.864,0.19249972328543663,0.5991920828819275,0.0001580631942488253,5.5535293540742714e-05,1.0,0.99993896484375,,0,0.0,0.0,0.0,8.829121735606045e-06,0.3975677490234375,0.235672727227211,0.235672727227211,0.013477025553584099,0.005802433006465435,0.024274792522192,0.006136020645499229,0.017694851383566856,0.08514919131994247,0.35665786266326904,0.05026046559214592,0.14518532156944275,6.174999999999997,,,,,,,,,
870,15187.7,18.076,0.32968907430768013,0.33131691068410873,0.00015805951625225134,5.554563904297538e-05,1.0,1.0,,0,0.0,0.0,0.0,8.697296000784122e-06,0.3975689113140106,0.2356935739517212,0.2356935739517212,0.01347639225423336,0.005801954306662083,0.02427353709936142,0.006135438568890095,0.017694640904664993,0.08515270054340363,0.3566493093967438,0.050278306007385254,0.14520128071308136,38.85000000000001,,,,,,,,,
871,15208.2,20.547,0.3216118887066841,0.6459101065993309,0.00015806311785127036,5.555404277401976e-05,1.0,1.0,,0,0.0,0.0,0.0,8.566428512599798e-06,0.3975760340690613,0.23570948839187622,0.23570948839187622,0.013475796207785606,0.005801528226584196,0.024272454902529716,0.0061349645256996155,0.01769423671066761,0.08515127748250961,0.35665056109428406,0.050294701009988785,0.14521290361881256,45.800000000000004,,,,,,,,,
872,15227.5,19.26,0.14590991381555796,0.4222704730927944,0.0001580686293891631,5.556213000090793e-05,1.0,1.0,,0,0.0,0.0,0.0,8.436520643791067e-06,0.3975833058357239,0.23572464287281036,0.23572464287281036,0.01347498968243599,0.005801008548587561,0.02427108958363533,0.006134443916380405,0.01769341714680195,0.08514738082885742,0.35665273666381836,0.05031217634677887,0.1452236920595169,-3.0375000000000014,,,,,,,,,
873,15250.9,23.406,2.5529891438782215,3.954760927706957,0.00015807494492037222,5.556884207180701e-05,1.0,0.99462890625,,0,0.0,0.0,0.0,8.307573757030061e-06,0.39759165048599243,0.23574095964431763,0.23574095964431763,0.013475030660629272,0.005800883751362562,0.024271002039313316,0.006134397350251675,0.017693839967250824,0.08514045923948288,0.3566617965698242,0.05032052472233772,0.1452254354953766,-96.1125,,,,,,,,,
874,15272.2,21.248,2.3405260145664215,4.011142715811729,0.00015808148964424618,5.557695112656802e-05,1.0,0.99383544921875,,0,0.0,0.0,0.0,8.179589204908576e-06,0.39759963750839233,0.23575778305530548,0.23575778305530548,0.01347569189965725,0.005800800863653421,0.024272484704852104,0.006134312134236097,0.017695171758532524,0.08513283729553223,0.35667264461517334,0.05032513663172722,0.14522361755371094,61.775000000000006,,,,,,,,,
875,15291.5,19.378,1.0010209316387773,1.2431613206863403,0.00015808737953193486,5.5583823268534616e-05,1.0,0.9993896484375,,0,0.0,0.0,0.0,8.052568329923982e-06,0.3976045846939087,0.23577147722244263,0.23577147722244263,0.013476250693202019,0.005800739862024784,0.024273676797747612,0.006134356372058392,0.017696227878332138,0.08512212336063385,0.3566809594631195,0.05033061280846596,0.1452210545539856,34.24999999999999,,,,,,,,,
876,15313.5,22.02,0.8708967417478561,2.8621808104217052,0.0001580902753630653,5.5591562158952e-05,1.0,0.99627685546875,,0,0.0,0.0,0.0,7.926512464465172e-06,0.3976072072982788,0.23578986525535583,0.23578986525535583,0.013477053493261337,0.00580073706805706,0.024274040013551712,0.006134929601103067,0.017698505893349648,0.08511493355035782,0.3566848933696747,0.05033682659268379,0.1452205628156662,-74.175,,,,,,,,,
877,15335.0,21.431,0.28033872693777084,0.34411557391285896,0.00015809239994268864,5.5599889492441434e-05,1.0,1.0,,0,0.0,0.0,0.0,7.80142293079855e-06,0.39761099219322205,0.23580676317214966,0.23580676317214966,0.013477478176355362,0.005800684913992882,0.02427413873374462,0.006135219242423773,0.017699873074889183,0.0851011648774147,0.3566892445087433,0.050349559634923935,0.14522400498390198,25.987499999999997,,,,,,,,,
878,15356.0,21.058,0.33257326064631343,0.45559995621442795,0.00015809500109753571,5.560794215853093e-05,1.0,1.0,,0,0.0,0.0,0.0,7.677301041054103e-06,0.3976132273674011,0.2358229011297226,0.2358229011297226,0.013477467931807041,0.005800504703074694,0.02427372895181179,0.006135183852165937,0.017700456082820892,0.08509057015180588,0.3566908538341522,0.05035919323563576,0.14522907137870789,-3.150000000000002,,,,,,,,,
879,15375.5,19.469,1.6619078498333693,2.3238104209303856,0.0001580968419148121,5.5615458222746383e-05,1.0,0.99725341796875,,0,0.0,0.0,0.0,7.554148097211716e-06,0.39761465787887573,0.2358405441045761,0.2358405441045761,0.013478620909154415,0.005800209008157253,0.02427562139928341,0.006135488394647837,0.017703164368867874,0.08508401364088058,0.35669243335723877,0.05036446824669838,0.1452309936285019,-43.525,,,,,,,,,
880,15395.0,19.536,0.2043649386614561,0.6389180049300194,0.00015809818432899192,5.5624329434067477e-05,1.0,1.0,,0,0.0,0.0,0.0,7.431965391087509e-06,0.39761781692504883,0.23586219549179077,0.23586219549179077,0.013478967361152172,0.005799782928079367,0.02427620440721512,0.006135611329227686,0.017704270780086517,0.0850781574845314,0.35669806599617004,0.050365954637527466,0.14522872865200043,56.45,,,,,,,,,
881,15411.5,16.435,0.8657075567170978,3.419343166053295,0.00015810129116289318,5.5634464843024034e-05,1.0,0.9952392578125,,0,0.0,0.0,0.0,7.310754204320267e-06,0.3976214528083801,0.23588301241397858,0.23588301241397858,0.013479243963956833,0.005799575708806515,0.0242766160517931,0.006135760340839624,0.017705021426081657,0.08507035672664642,0.35670167207717896,0.050373464822769165,0.14523179829120636,21.525,,,,,,,,,
882,15432.6,21.141,1.2174615040421486,1.081798493862152,0.00015810379773029126,5.5644913118158e-05,1.0,1.0,,0,0.0,0.0,0.0,7.190515808357942e-06,0.397624671459198,0.23590683937072754,0.23590683937072754,0.013479519635438919,0.005799570120871067,0.02427687682211399,0.006136015057563782,0.017705613747239113,0.0850624367594719,0.35670432448387146,0.05038308724761009,0.14523543417453766,20.875,,,,,,,,,
883,15452.8,20.151,0.5417837649583817,0.6951035931706429,0.00015810610057087615,5.56557888558018e-05,1.0,1.0,,0,0.0,0.0,0.0,7.0712514644444455e-06,0.3976268470287323,0.2359277904033661,0.2359277904033661,0.013479288667440414,0.005799304693937302,0.024276424199342728,0.006135935895144939,0.017705487087368965,0.0850529745221138,0.35670676827430725,0.05038946866989136,0.1452387422323227,27.575000000000003,,,,,,,,,
884,15468.4,15.594,1.9207092709839344,4.7951133996248245,0.00015810753757250495,5.5665588661213405e-05,1.0,0.98870849609375,,0,0.0,0.0,0.0,6.952962423606311e-06,0.39762815833091736,0.23594990372657776,0.23594990372657776,0.013478671200573444,0.005798740778118372,0.02427530288696289,0.006135549861937761,0.01770509034395218,0.08504994958639145,0.3567088544368744,0.050390202552080154,0.14523865282535553,-10.325000000000003,,,,,,,,,
885,15491.8,23.434,1.9138279063627124,2.318802133202553,0.00015810783588676713,5.5677222917438485e-05,1.0,0.99609375,,0,0.0,0.0,0.0,6.835649926639589e-06,0.3976265788078308,0.2359764277935028,0.2359764277935028,0.013479226268827915,0.005798502825200558,0.024276506155729294,0.006135251373052597,0.017706643790006638,0.08505029231309891,0.3567059338092804,0.05039282143115997,0.14524045586585999,-82.86250000000001,,,,,,,,,
886,15511.0,19.198,0.3638711338862777,1.445519469678402,0.00015810691547812894,5.568894721363904e-05,1.0,0.99993896484375,,0,0.0,0.0,0.0,6.719315204096873e-06,0.39762642979621887,0.23599910736083984,0.23599910736083984,0.013479210436344147,0.005798151716589928,0.024276547133922577,0.006134900264441967,0.01770724356174469,0.08504760265350342,0.3567058742046356,0.050395119935274124,0.14524100720882416,37.3875,,,,,,,,,
887,15529.9,18.946,1.5568330409005284,1.2513608559966087,0.00015810650438652374,5.569945187744452e-05,1.0,0.99981689453125,,0,0.0,0.0,0.0,6.603959476274331e-06,0.3976253569126129,0.23602020740509033,0.23602020740509033,0.013478504493832588,0.0057974825613200665,0.024275556206703186,0.006134236231446266,0.017706744372844696,0.08505064249038696,0.3567045331001282,0.050392668694257736,0.14524038136005402,1.0875000000000057,,,,,,,,,
888,15548.0,18.071,3.552610319107771,3.189342461526394,0.00015810604600119404,5.5708628678985406e-05,1.0,1.0,,0,0.0,0.0,0.0,6.489583953198984e-06,0.39762577414512634,0.23603716492652893,0.23603716492652893,0.013477718457579613,0.005796758458018303,0.024274718016386032,0.006133572198450565,0.017705824226140976,0.08505124598741531,0.35670578479766846,0.05039022117853165,0.1452389508485794,42.7125,,,,,,,,,
889,15568.7,20.651,4.220116228796542,3.9075773656368256,0.0001581069918756839,5.5716163842589594e-05,1.0,0.99969482421875,,0,0.0,0.0,0.0,6.376189834615962e-06,0.3976297080516815,0.23604892194271088,0.23604892194271088,0.0134767210111022,0.005796009209007025,0.024273201823234558,0.006132893729954958,0.017704777419567108,0.0850515142083168,0.356710821390152,0.050389621406793594,0.14523743093013763,-94.125,,,,,,,,,
890,15587.9,19.224,0.19659192487597466,0.359647911041975,0.0001581113065185491,5.5719636293360963e-05,1.0,1.0,,0,0.0,0.0,0.0,6.26377830997588e-06,0.3976363241672516,0.23605136573314667,0.23605136573314667,0.01347615197300911,0.005795561708509922,0.024272380396723747,0.006132496055215597,0.01770417019724846,0.08504502475261688,0.3567197918891907,0.050391171127557755,0.14523671567440033,48.0875,,,,,,,,,
891,15604.5,16.574,1.2206174340099096,1.8869134560227394,0.00015811639968887903,5.572108238993678e-05,1.0,0.9990234375,,0,0.0,0.0,0.0,6.152350558422429e-06,0.3976422846317291,0.23605698347091675,0.23605698347091675,0.01347530260682106,0.005794848781079054,0.0242715235799551,0.006131823640316725,0.017703013494610786,0.08504191040992737,0.35672903060913086,0.05038836970925331,0.14523309469223022,-6.074999999999999,,,,,,,,,
892,15628.5,24.057,0.6470202682539821,2.3724424839019775,0.0001581214128236752,5.5723904551996384e-05,1.0,0.998291015625,,0,0.0,0.0,0.0,6.041907748780039e-06,0.39764872193336487,0.23606348037719727,0.23606348037719727,0.013475432991981506,0.00579419918358326,0.024273520335555077,0.006131387781351805,0.017702624201774597,0.08503606170415878,0.3567396104335785,0.05038595572113991,0.14522910118103027,42.8375,,,,,,,,,
893,15646.6,18.087,2.3658770751208067,4.081765115261078,0.000158125829329947,5.572764621319948e-05,1.0,0.9937744140625,,0,0.0,0.0,0.0,5.932451039541512e-06,0.39765313267707825,0.2360740751028061,0.2360740751028061,0.013475434854626656,0.005793401040136814,0.024274809285998344,0.0061309258453547955,0.017702599987387657,0.08503635227680206,0.3567464351654053,0.05038172006607056,0.1452256739139557,-42.4375,,,,,,,,,
894,15665.5,18.92,2.7615017471835017,3.9622380807995796,0.00015812964193173684,5.573288399318699e-05,1.0,0.9949951171875,,0,0.0,0.0,0.0,5.823981578855892e-06,0.39765825867652893,0.2360866814851761,0.2360866814851761,0.01347564347088337,0.005792895331978798,0.02427440509200096,0.006131048779934645,0.017704227939248085,0.08503437042236328,0.35675501823425293,0.050377245992422104,0.14522135257720947,49.025000000000006,,,,,,,,,
895,15685.3,19.797,0.15732120256870985,0.4185725748538971,0.0001581337783136405,5.573940143221989e-05,1.0,1.0,,0,0.0,0.0,0.0,5.716500504516557e-06,0.3976634740829468,0.23610073328018188,0.23610073328018188,0.013475941494107246,0.005792751908302307,0.0242728590965271,0.006131595466285944,0.017706558108329773,0.08503066748380661,0.356764554977417,0.050372641533613205,0.1452159434556961,49.5375,,,,,,,,,
896,15706.2,20.834,0.08347068168222904,0.3082483671605587,0.00015813677600817755,5.574585702561308e-05,1.0,1.0,,0,0.0,0.0,0.0,5.6100089439490805e-06,0.39766404032707214,0.2361128330230713,0.2361128330230713,0.013476175256073475,0.005792674608528614,0.024271957576274872,0.006131963804364204,0.017708104103803635,0.08502500504255295,0.3567660450935364,0.05037381127476692,0.14521679282188416,27.15,,,,,,,,,
897,15725.9,19.761,0.7157799489796162,0.7030668929219246,0.00015813620848348364,5.5751402214809787e-05,1.0,1.0,,0,0.0,0.0,0.0,5.5045080141995364e-06,0.3976624310016632,0.23612479865550995,0.23612479865550995,0.01347593404352665,0.0057924287393689156,0.02427077107131481,0.006132025271654129,0.017708510160446167,0.08502212911844254,0.3567643165588379,0.050374653190374374,0.14521801471710205,-13.5625,,,,,,,,,
898,15745.2,19.283,0.6354293925687671,2.24176424741745,0.00015813504796824418,5.5757834161340725e-05,1.0,0.9971923828125,,0,0.0,0.0,0.0,5.399998821922778e-06,0.3976612389087677,0.23614230751991272,0.23614230751991272,0.013475598767399788,0.005791837349534035,0.02426956221461296,0.006132104434072971,0.01770889014005661,0.08502639085054398,0.35676413774490356,0.0503692664206028,0.1452145129442215,15.937499999999996,,,,,,,,,
899,15764.3,19.123,12.308116920292377,8.048319220542908,0.00015813401478226297,5.5766744480933994e-05,1.0,0.99969482421875,5.2951848771837025,0,1.999999880790707,1.9999997615814067,1.999999523162785,5.296482463370767e-06,0.3976595401763916,0.2361632138490677,0.2361632138490677,0.013474743813276291,0.005790967494249344,0.024267559871077538,0.006131838075816631,0.017708610743284225,0.08503450453281403,0.35676488280296326,0.050357695668935776,0.14520731568336487,15.887500000000001,5.022269248962402,5.311029434204102,5.1728596687316895,5.970280170440674,7.064372539520264,4.893686771392822,5.252888202667236,3.8208413124084473,5.148436546325684
900,15784.0,19.716,11.771255634725094,7.731325827538967,0.00015813314894330688,5.577610863838345e-05,1.0,0.99993896484375,,0,0.0,0.0,0.0,5.193960024381121e-06,0.39765968918800354,0.23618048429489136,0.23618048429489136,0.013473664410412312,0.005790051072835922,0.024265268817543983,0.006131425965577364,0.017707910388708115,0.08504004776477814,0.35676711797714233,0.050348442047834396,0.1452021449804306,60.9625,,,,,,,,,
901,15798.6,14.553,0.26449534110724926,0.5420940443873405,0.00015813322534086183,5.5784094001865014e-05,1.0,1.0,,0,0.0,0.0,0.0,5.092432580365727e-06,0.3976573646068573,0.23619680106639862,0.23619680106639862,0.013472720980644226,0.0057892585173249245,0.02426343970000744,0.006131002213805914,0.017707183957099915,0.08504266291856766,0.3567647635936737,0.05034565180540085,0.14520102739334106,38.675000000000004,,,,,,,,,
902,15821.0,22.434,1.5760671272873878,3.2123657390475273,0.0001581292162882164,5.579195658356184e-05,1.0,0.994873046875,,0,0.0,0.0,0.0,4.9919011962994025e-06,0.39765122532844543,0.2362128496170044,0.2362128496170044,0.013472597114741802,0.005788874812424183,0.024263203144073486,0.006130806170403957,0.017707504332065582,0.08504652976989746,0.35675713419914246,0.05034470185637474,0.14520102739334106,15.5,,,,,,,,,
903,15840.0,19.017,0.4070512168109417,0.5264187157154083,0.00015812604033271782,5.5798344874347094e-05,1.0,1.0,,0,0.0,0.0,0.0,4.892366926708809e-06,0.39765021204948425,0.2362223118543625,0.2362223118543625,0.013472504913806915,0.005788568407297134,0.024263156577944756,0.006130577996373177,0.017707714810967445,0.08504736423492432,0.35675761103630066,0.05034164711833,0.14519768953323364,44.650000000000006,,,,,,,,,
904,15860.1,20.096,0.17134105507284403,0.52554652094841,0.00015812559286132455,5.5802725910325535e-05,1.0,1.0,,0,0.0,0.0,0.0,4.793830815661354e-06,0.3976497948169708,0.23623183369636536,0.23623183369636536,0.01347231026738882,0.005788278765976429,0.02426297217607498,0.00613032653927803,0.017707664519548416,0.0850471556186676,0.3567578196525574,0.050341181457042694,0.14519630372524261,-14.137500000000001,,,,,,,,,
905,15879.2,19.082,0.052746446803212166,0.37117554619908333,0.0001581254182383418,5.580678680416895e-05,1.0,1.0,,0,0.0,0.0,0.0,4.696293896754198e-06,0.3976489007472992,0.23623910546302795,0.23623910546302795,0.01347220316529274,0.005788096692413092,0.02426290325820446,0.006130168680101633,0.017707640305161476,0.08504181355237961,0.3567561209201813,0.05034774914383888,0.14519885182380676,44.550000000000004,,,,,,,,,
906,15899.1,19.919,0.5473314430564642,2.3630892112851143,0.00015812451965757646,5.581010373134632e-05,1.0,0.9954833984375,,0,0.0,0.0,0.0,4.599757193103454e-06,0.39764899015426636,0.23624606430530548,0.23624606430530548,0.013472427614033222,0.005788115784525871,0.02426331304013729,0.0061301193200051785,0.01770816370844841,0.08503545820713043,0.35675621032714844,0.05035484582185745,0.1452002078294754,63.0375,,,,,,,,,
907,15918.2,19.052,0.39965701196342707,1.7743979021906853,0.00015812488345545717,5.5813781727920286e-05,1.0,0.99810791015625,,0,0.0,0.0,0.0,4.504221717333501e-06,0.39764949679374695,0.2362554967403412,0.2362554967403412,0.013472871854901314,0.005788124166429043,0.024263063445687294,0.006130440626293421,0.01770986057817936,0.08502872288227081,0.3567565083503723,0.05036374554038048,0.1452016830444336,25.15,,,,,,,,,
908,15933.9,15.675,3.763889381662011,2.7149889692664146,0.00015812523270142265,5.5818854889366776e-05,1.0,0.99981689453125,,0,0.0,0.0,0.0,4.409688471566247e-06,0.3976497948169708,0.2362675964832306,0.2362675964832306,0.01347268745303154,0.005787834525108337,0.024261675775051117,0.006130528636276722,0.017710713669657707,0.08502432703971863,0.3567575514316559,0.050368376076221466,0.14520098268985748,-7.087500000000002,,,,,,,,,
909,15955.4,21.504,12.678933389484882,8.462355993688107,0.00015812526908121072,5.582427911576815e-05,1.0,1.0,,0,0.0,0.0,0.0,4.316158447410682e-06,0.39764919877052307,0.2362779825925827,0.2362779825925827,0.013472460210323334,0.005787580274045467,0.024260612204670906,0.006130513735115528,0.017711134627461433,0.08502063900232315,0.356756329536438,0.05037315562367439,0.14520277082920074,34.4375,,,,,,,,,
910,15975.9,20.516,1.3943514060229063,2.9842697232961655,0.00015812475612619892,5.5829514167271554e-05,1.0,0.9954833984375,,0,0.0,0.0,0.0,4.223632625952559e-06,0.39764857292175293,0.23629130423069,0.23629130423069,0.013472478836774826,0.005787414964288473,0.02426018938422203,0.0061304145492613316,0.01771189644932747,0.08502015471458435,0.3567551076412201,0.05037546902894974,0.1452036052942276,-62.400000000000006,,,,,,,,,
911,15996.1,20.226,4.046786257065833,2.859686464071274,0.00015812410492799245,5.5836521823948715e-05,1.0,0.99993896484375,,0,0.0,0.0,0.0,4.132111977743932e-06,0.3976479470729828,0.23630820214748383,0.23630820214748383,0.013471681624650955,0.005786832422018051,0.024258634075522423,0.006129850167781115,0.01771140657365322,0.08502455055713654,0.35675373673439026,0.05037381127476692,0.1452031433582306,-0.7125000000000021,,,,,,,,,
912,16013.8,17.655,0.6668510623276234,1.0324355959892273,0.00015812421770533547,5.584427981375484e-05,1.0,0.99957275390625,,0,0.0,0.0,0.0,4.0415974627930895e-06,0.3976486027240753,0.23632363975048065,0.23632363975048065,0.013470834121108055,0.005786239169538021,0.024257367476820946,0.006129201501607895,0.017710527405142784,0.08502785861492157,0.35675257444381714,0.0503741092979908,0.1452058106660843,45.06250000000001,,,,,,,,,
913,16035.5,21.778,0.13132611196488142,0.6060976907610893,0.00015812465426279232,5.5851357501524035e-05,1.0,1.0,,0,0.0,0.0,0.0,3.952090030554459e-06,0.3976496160030365,0.23633688688278198,0.23633688688278198,0.013470250181853771,0.0057858312502503395,0.02425655722618103,0.006128727924078703,0.0177098847925663,0.08502641320228577,0.35675233602523804,0.05037689208984375,0.14520896971225739,54.9875,,,,,,,,,
914,16055.7,20.162,0.3159192316234112,0.7809188067913055,0.00015812563287909143,5.585735743807163e-05,1.0,0.99969482421875,,0,0.0,0.0,0.0,3.8635906199186815e-06,0.39765122532844543,0.23634865880012512,0.23634865880012512,0.013469657860696316,0.005785422865301371,0.024255752563476562,0.006128333508968353,0.017709124833345413,0.08502334356307983,0.35675448179244995,0.05037897452712059,0.14520929753780365,-45.362500000000004,,,,,,,,,
915,16071.8,16.109,3.9013240728527308,10.412709422409534,0.00015812708807061426,5.586267252510879e-05,1.0,0.97991943359375,,0,0.0,0.0,0.0,3.7761001592026746e-06,0.39765313267707825,0.23636093735694885,0.23636093735694885,0.013469744473695755,0.00578527944162488,0.024255944415926933,0.006128175649791956,0.017709581181406975,0.08501887321472168,0.3567569851875305,0.05038199946284294,0.1452098786830902,19.2875,,,,,,,,,
916,16093.6,21.803,0.21676587406545877,0.4237726777791977,0.00015812845595064573,5.5868962590466253e-05,1.0,1.0,,0,0.0,0.0,0.0,3.689619566139953e-06,0.3976547122001648,0.2363739162683487,0.2363739162683487,0.013470057398080826,0.005785273853689432,0.02425648830831051,0.006128090899437666,0.017710374668240547,0.085017129778862,0.35675883293151855,0.050382621586322784,0.14521048963069916,23.200000000000003,,,,,,,,,
917,16112.6,18.945,0.53570023085922,1.823301687836647,0.00015812984202057123,5.587487066804897e-05,1.0,0.9964599609375,,0,0.0,0.0,0.0,3.604149747871052e-06,0.39765697717666626,0.23638541996479034,0.23638541996479034,0.01347065158188343,0.005785389803349972,0.024257702752947807,0.006127944681793451,0.017711566761136055,0.08501408249139786,0.35676199197769165,0.05038335174322128,0.145210400223732,-88.275,,,,,,,,,
918,16133.5,20.913,9.50959923863411,7.81833516061306,0.00015813175195944495,5.588012390944641e-05,1.0,0.99481201171875,,0,0.0,0.0,0.0,3.5196916009339084e-06,0.397659033536911,0.23639823496341705,0.23639823496341705,0.013470779173076153,0.005785318091511726,0.024257777258753777,0.006127795670181513,0.017712224274873734,0.08501408249139786,0.3567656874656677,0.05038101598620415,0.14520786702632904,20.674999999999997,,,,,,,,,
919,16152.2,18.699,3.4582957923412323,2.462606392800808,0.00015813309437362477,5.5886964219098445e-05,1.0,0.9991455078125,,0,0.0,0.0,0.0,3.436246011254515e-06,0.39766019582748413,0.23641437292099,0.23641437292099,0.013470195233821869,0.005784901324659586,0.02425667829811573,0.006127363536506891,0.017711836844682693,0.08501844108104706,0.3567684292793274,0.05037568509578705,0.1452036052942276,-116.475,,,,,,,,,
920,16171.4,19.212,0.2987840659916401,1.6876308992505074,0.0001581335200171452,5.589440115727484e-05,1.0,1.0,,0,0.0,0.0,0.0,3.3538138541376133e-06,0.39765965938568115,0.23642854392528534,0.23642854392528534,0.013469484634697437,0.005784479435533285,0.02425530180335045,0.006126951426267624,0.017711203545331955,0.08502178639173508,0.3567667305469513,0.05037476494908333,0.145204558968544,-7.799999999999999,,,,,,,,,
921,16190.6,19.257,2.6567043140530586,3.9827219173312187,0.00015813293066457845,5.5900399274833035e-05,1.0,0.994873046875,,0,0.0,0.0,0.0,3.272395994257546e-06,0.3976588845252991,0.23643982410430908,0.23643982410430908,0.013469070196151733,0.005784225650131702,0.024254320189356804,0.006126635707914829,0.017711101099848747,0.08502345532178879,0.3567645847797394,0.05037606880068779,0.14520639181137085,7.6625,,,,,,,,,
922,16207.8,17.172,6.587751731276512,4.325476802885532,0.00015813251229701564,5.590592718363041e-05,1.0,1.0,,0,0.0,0.0,0.0,3.1919932856491175e-06,0.3976582884788513,0.23645137250423431,0.23645137250423431,0.013468598946928978,0.005783905740827322,0.024253254756331444,0.006126241758465767,0.017710991203784943,0.08502625674009323,0.3567628562450409,0.05037594959139824,0.14520739018917084,-93.75,,,,,,,,,
923,16228.4,20.619,0.19659492280334234,0.4851680025458336,0.00015813190475455485,5.5910736591613386e-05,1.0,1.0,,0,0.0,0.0,0.0,3.112606571698724e-06,0.3976569175720215,0.2364596426486969,0.2364596426486969,0.013468322344124317,0.0057837096974253654,0.024252625182271004,0.006126004736870527,0.01771095022559166,0.08502625674009323,0.35675889253616333,0.050379689782857895,0.1452120542526245,28.9625,,,,,,,,,
924,16247.0,18.52,1.5678792092949152,1.9837021082639694,0.0001581299729878083,5.591492481471505e-05,1.0,0.99853515625,,0,0.0,0.0,0.0,3.03423668513539e-06,0.3976537883281708,0.23646968603134155,0.23646968603134155,0.013467950746417046,0.005783434025943279,0.024251746013760567,0.006125739309936762,0.017710881307721138,0.08502896130084991,0.3567521870136261,0.05038347840309143,0.14521697163581848,-7.125,,,,,,,,,
