epoch,time_total_sec,time_interval_sec,loss_total,loss_recon,loss_price,train_mse,train_rmse,avg_rmse_bps,n_good,n_bad,nan_batches,grad_norm_total,gnorm_H,gnorm_K,gnorm_G,gnorm_enc,gnorm_R,lr_H,lr_K,lr_G,lr_enc,lr_R,rmse_bps_AUD,rmse_bps_CAD,rmse_bps_DKK,rmse_bps_EUR,rmse_bps_JPY,rmse_bps_NOK,rmse_bps_SEK,rmse_bps_GBP,rmse_bps_USD,torch_version,python_version,numpy_version
2735,20631.5,2.968,0.0,0.0,0.0,0.0,0.0,2247.278889973958,817,653,46,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.0001,0.0005,0.001,0.001,1901.152587890625,2425.065673828125,2346.62353515625,2202.964599609375,2387.231689453125,2277.55419921875,2331.453125,1980.12158203125,2373.343017578125,2.11.0+cpu,3.13.3,2.2.5
2736,20634.5,3.044,0.0,0.0,0.0,0.0,0.0,2247.278889973958,817,653,46,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.0001,0.0005,0.001,0.001,1901.152587890625,2425.065673828125,2346.62353515625,2202.964599609375,2387.231689453125,2277.55419921875,2331.453125,1980.12158203125,2373.343017578125,2.11.0+cpu,3.13.3,2.2.5
2737,20637.5,2.916,0.0,0.0,0.0,0.0,0.0,2247.278889973958,817,653,46,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.0001,0.0005,0.001,0.001,1901.152587890625,2425.065673828125,2346.62353515625,2202.964599609375,2387.231689453125,2277.55419921875,2331.453125,1980.12158203125,2373.343017578125,2.11.0+cpu,3.13.3,2.2.5
2738,20641.6,4.126,0.0,0.0,0.0,0.0,0.0,2247.278889973958,817,653,46,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.0001,0.0005,0.001,0.001,1901.152587890625,2425.065673828125,2346.62353515625,2202.964599609375,2387.231689453125,2277.55419921875,2331.453125,1980.12158203125,2373.343017578125,2.11.0+cpu,3.13.3,2.2.5
2739,20644.5,2.916,0.0,0.0,0.0,0.0,0.0,2247.278889973958,817,653,46,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.0001,0.0005,0.001,0.001,1901.152587890625,2425.065673828125,2346.62353515625,2202.964599609375,2387.231689453125,2277.55419921875,2331.453125,1980.12158203125,2373.343017578125,2.11.0+cpu,3.13.3,2.2.5
2740,20647.4,2.941,0.0,0.0,0.0,0.0,0.0,2247.278889973958,817,653,46,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.0001,0.0005,0.001,0.001,1901.152587890625,2425.065673828125,2346.62353515625,2202.964599609375,2387.231689453125,2277.55419921875,2331.453125,1980.12158203125,2373.343017578125,2.11.0+cpu,3.13.3,2.2.5
2741,20650.4,2.949,0.0,0.0,0.0,0.0,0.0,2247.278889973958,817,653,46,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.0001,0.0005,0.001,0.001,1901.152587890625,2425.065673828125,2346.62353515625,2202.964599609375,2387.231689453125,2277.55419921875,2331.453125,1980.12158203125,2373.343017578125,2.11.0+cpu,3.13.3,2.2.5
2742,20653.4,2.984,0.0,0.0,0.0,0.0,0.0,2247.278889973958,817,653,46,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.0001,0.0005,0.001,0.001,1901.152587890625,2425.065673828125,2346.62353515625,2202.964599609375,2387.231689453125,2277.55419921875,2331.453125,1980.12158203125,2373.343017578125,2.11.0+cpu,3.13.3,2.2.5
2743,20657.4,4.03,0.0,0.0,0.0,0.0,0.0,2247.278889973958,817,653,46,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.0001,0.0005,0.001,0.001,1901.152587890625,2425.065673828125,2346.62353515625,2202.964599609375,2387.231689453125,2277.55419921875,2331.453125,1980.12158203125,2373.343017578125,2.11.0+cpu,3.13.3,2.2.5
2744,20660.3,2.941,0.0,0.0,0.0,0.0,0.0,2247.278889973958,817,653,46,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.0001,0.0005,0.001,0.001,1901.152587890625,2425.065673828125,2346.62353515625,2202.964599609375,2387.231689453125,2277.55419921875,2331.453125,1980.12158203125,2373.343017578125,2.11.0+cpu,3.13.3,2.2.5
2745,20663.3,2.93,0.0,0.0,0.0,0.0,0.0,2247.278889973958,817,653,46,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.0001,0.0005,0.001,0.001,1901.152587890625,2425.065673828125,2346.62353515625,2202.964599609375,2387.231689453125,2277.55419921875,2331.453125,1980.12158203125,2373.343017578125,2.11.0+cpu,3.13.3,2.2.5
2746,20666.2,2.928,0.0,0.0,0.0,0.0,0.0,2247.278889973958,817,653,46,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.0001,0.0005,0.001,0.001,1901.152587890625,2425.065673828125,2346.62353515625,2202.964599609375,2387.231689453125,2277.55419921875,2331.453125,1980.12158203125,2373.343017578125,2.11.0+cpu,3.13.3,2.2.5
2747,20670.1,3.899,0.0,0.0,0.0,0.0,0.0,2247.278889973958,817,653,46,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.0001,0.0005,0.001,0.001,1901.152587890625,2425.065673828125,2346.62353515625,2202.964599609375,2387.231689453125,2277.55419921875,2331.453125,1980.12158203125,2373.343017578125,2.11.0+cpu,3.13.3,2.2.5
2748,20673.1,2.972,0.0,0.0,0.0,0.0,0.0,2247.278889973958,817,653,46,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.0001,0.0005,0.001,0.001,1901.152587890625,2425.065673828125,2346.62353515625,2202.964599609375,2387.231689453125,2277.55419921875,2331.453125,1980.12158203125,2373.343017578125,2.11.0+cpu,3.13.3,2.2.5
2749,20676.0,2.927,0.0,0.0,0.0,0.0,0.0,2247.278889973958,817,653,46,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.0001,0.0005,0.001,0.001,1901.152587890625,2425.065673828125,2346.62353515625,2202.964599609375,2387.231689453125,2277.55419921875,2331.453125,1980.12158203125,2373.343017578125,2.11.0+cpu,3.13.3,2.2.5
2750,20678.9,2.948,0.0,0.0,0.0,0.0,0.0,2247.278889973958,817,653,46,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.0001,0.0005,0.001,0.001,1901.152587890625,2425.065673828125,2346.62353515625,2202.964599609375,2387.231689453125,2277.55419921875,2331.453125,1980.12158203125,2373.343017578125,2.11.0+cpu,3.13.3,2.2.5
2751,20681.8,2.889,0.0,0.0,0.0,0.0,0.0,2247.278889973958,817,653,46,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.0001,0.0005,0.001,0.001,1901.152587890625,2425.065673828125,2346.62353515625,2202.964599609375,2387.231689453125,2277.55419921875,2331.453125,1980.12158203125,2373.343017578125,2.11.0+cpu,3.13.3,2.2.5
2752,20686.1,4.275,0.0,0.0,0.0,0.0,0.0,2247.278889973958,817,653,46,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.0001,0.0005,0.001,0.001,1901.152587890625,2425.065673828125,2346.62353515625,2202.964599609375,2387.231689453125,2277.55419921875,2331.453125,1980.12158203125,2373.343017578125,2.11.0+cpu,3.13.3,2.2.5
2753,20689.0,2.928,0.0,0.0,0.0,0.0,0.0,2247.278889973958,817,653,46,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.0001,0.0005,0.001,0.001,1901.152587890625,2425.065673828125,2346.62353515625,2202.964599609375,2387.231689453125,2277.55419921875,2331.453125,1980.12158203125,2373.343017578125,2.11.0+cpu,3.13.3,2.2.5
2754,20692.0,2.923,0.0,0.0,0.0,0.0,0.0,2247.278889973958,817,653,46,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.0001,0.0005,0.001,0.001,1901.152587890625,2425.065673828125,2346.62353515625,2202.964599609375,2387.231689453125,2277.55419921875,2331.453125,1980.12158203125,2373.343017578125,2.11.0+cpu,3.13.3,2.2.5
2755,20694.9,2.9,0.0,0.0,0.0,0.0,0.0,2247.278889973958,817,653,46,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.0001,0.0005,0.001,0.001,1901.152587890625,2425.065673828125,2346.62353515625,2202.964599609375,2387.231689453125,2277.55419921875,2331.453125,1980.12158203125,2373.343017578125,2.11.0+cpu,3.13.3,2.2.5
2756,20697.8,2.901,0.0,0.0,0.0,0.0,0.0,2247.278889973958,817,653,46,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.0001,0.0005,0.001,0.001,1901.152587890625,2425.065673828125,2346.62353515625,2202.964599609375,2387.231689453125,2277.55419921875,2331.453125,1980.12158203125,2373.343017578125,2.11.0+cpu,3.13.3,2.2.5
2757,20701.9,4.101,0.0,0.0,0.0,0.0,0.0,2247.278889973958,817,653,46,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.0001,0.0005,0.001,0.001,1901.152587890625,2425.065673828125,2346.62353515625,2202.964599609375,2387.231689453125,2277.55419921875,2331.453125,1980.12158203125,2373.343017578125,2.11.0+cpu,3.13.3,2.2.5
2758,20704.8,2.939,0.0,0.0,0.0,0.0,0.0,2247.278889973958,817,653,46,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.0001,0.0005,0.001,0.001,1901.152587890625,2425.065673828125,2346.62353515625,2202.964599609375,2387.231689453125,2277.55419921875,2331.453125,1980.12158203125,2373.343017578125,2.11.0+cpu,3.13.3,2.2.5
2759,20707.7,2.937,0.0,0.0,0.0,0.0,0.0,2247.278889973958,817,653,46,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.0001,0.0005,0.001,0.001,1901.152587890625,2425.065673828125,2346.62353515625,2202.964599609375,2387.231689453125,2277.55419921875,2331.453125,1980.12158203125,2373.343017578125,2.11.0+cpu,3.13.3,2.2.5
2760,20710.7,2.915,0.0,0.0,0.0,0.0,0.0,2247.278889973958,817,653,46,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.0001,0.0005,0.001,0.001,1901.152587890625,2425.065673828125,2346.62353515625,2202.964599609375,2387.231689453125,2277.55419921875,2331.453125,1980.12158203125,2373.343017578125,2.11.0+cpu,3.13.3,2.2.5
2761,20713.6,2.921,0.0,0.0,0.0,0.0,0.0,2247.278889973958,817,653,46,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.0001,0.0005,0.001,0.001,1901.152587890625,2425.065673828125,2346.62353515625,2202.964599609375,2387.231689453125,2277.55419921875,2331.453125,1980.12158203125,2373.343017578125,2.11.0+cpu,3.13.3,2.2.5
2762,20717.5,3.968,0.0,0.0,0.0,0.0,0.0,2247.278889973958,817,653,46,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.0001,0.0005,0.001,0.001,1901.152587890625,2425.065673828125,2346.62353515625,2202.964599609375,2387.231689453125,2277.55419921875,2331.453125,1980.12158203125,2373.343017578125,2.11.0+cpu,3.13.3,2.2.5
2763,20720.4,2.897,0.0,0.0,0.0,0.0,0.0,2247.278889973958,817,653,46,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.0001,0.0005,0.001,0.001,1901.152587890625,2425.065673828125,2346.62353515625,2202.964599609375,2387.231689453125,2277.55419921875,2331.453125,1980.12158203125,2373.343017578125,2.11.0+cpu,3.13.3,2.2.5
2764,20723.3,2.896,0.0,0.0,0.0,0.0,0.0,2247.278889973958,817,653,46,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.0001,0.0005,0.001,0.001,1901.152587890625,2425.065673828125,2346.62353515625,2202.964599609375,2387.231689453125,2277.55419921875,2331.453125,1980.12158203125,2373.343017578125,2.11.0+cpu,3.13.3,2.2.5
2765,20726.2,2.911,0.0,0.0,0.0,0.0,0.0,2247.278889973958,817,653,46,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.0001,0.0005,0.001,0.001,1901.152587890625,2425.065673828125,2346.62353515625,2202.964599609375,2387.231689453125,2277.55419921875,2331.453125,1980.12158203125,2373.343017578125,2.11.0+cpu,3.13.3,2.2.5
2766,20730.2,3.925,0.0,0.0,0.0,0.0,0.0,2247.278889973958,817,653,46,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.0001,0.0005,0.001,0.001,1901.152587890625,2425.065673828125,2346.62353515625,2202.964599609375,2387.231689453125,2277.55419921875,2331.453125,1980.12158203125,2373.343017578125,2.11.0+cpu,3.13.3,2.2.5
2767,20733.1,2.941,0.0,0.0,0.0,0.0,0.0,2247.278889973958,817,653,46,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.0001,0.0005,0.001,0.001,1901.152587890625,2425.065673828125,2346.62353515625,2202.964599609375,2387.231689453125,2277.55419921875,2331.453125,1980.12158203125,2373.343017578125,2.11.0+cpu,3.13.3,2.2.5
2768,20736.0,2.882,0.0,0.0,0.0,0.0,0.0,2247.278889973958,817,653,46,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.0001,0.0005,0.001,0.001,1901.152587890625,2425.065673828125,2346.62353515625,2202.964599609375,2387.231689453125,2277.55419921875,2331.453125,1980.12158203125,2373.343017578125,2.11.0+cpu,3.13.3,2.2.5
2769,20738.9,2.878,0.0,0.0,0.0,0.0,0.0,2247.278889973958,817,653,46,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.0001,0.0005,0.001,0.001,1901.152587890625,2425.065673828125,2346.62353515625,2202.964599609375,2387.231689453125,2277.55419921875,2331.453125,1980.12158203125,2373.343017578125,2.11.0+cpu,3.13.3,2.2.5
2770,20741.8,2.91,0.0,0.0,0.0,0.0,0.0,2247.278889973958,817,653,46,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.0001,0.0005,0.001,0.001,1901.152587890625,2425.065673828125,2346.62353515625,2202.964599609375,2387.231689453125,2277.55419921875,2331.453125,1980.12158203125,2373.343017578125,2.11.0+cpu,3.13.3,2.2.5
2771,20746.0,4.23,0.0,0.0,0.0,0.0,0.0,2247.278889973958,817,653,46,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.0001,0.0005,0.001,0.001,1901.152587890625,2425.065673828125,2346.62353515625,2202.964599609375,2387.231689453125,2277.55419921875,2331.453125,1980.12158203125,2373.343017578125,2.11.0+cpu,3.13.3,2.2.5
2772,20748.9,2.923,0.0,0.0,0.0,0.0,0.0,2247.278889973958,817,653,46,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.0001,0.0005,0.001,0.001,1901.152587890625,2425.065673828125,2346.62353515625,2202.964599609375,2387.231689453125,2277.55419921875,2331.453125,1980.12158203125,2373.343017578125,2.11.0+cpu,3.13.3,2.2.5
2773,20751.8,2.912,0.0,0.0,0.0,0.0,0.0,2247.278889973958,817,653,46,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.0001,0.0005,0.001,0.001,1901.152587890625,2425.065673828125,2346.62353515625,2202.964599609375,2387.231689453125,2277.55419921875,2331.453125,1980.12158203125,2373.343017578125,2.11.0+cpu,3.13.3,2.2.5
2774,20754.8,2.921,0.0,0.0,0.0,0.0,0.0,2247.278889973958,817,653,46,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.0001,0.0005,0.001,0.001,1901.152587890625,2425.065673828125,2346.62353515625,2202.964599609375,2387.231689453125,2277.55419921875,2331.453125,1980.12158203125,2373.343017578125,2.11.0+cpu,3.13.3,2.2.5
2775,20757.7,2.925,0.0,0.0,0.0,0.0,0.0,2247.278889973958,817,653,46,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.0001,0.0005,0.001,0.001,1901.152587890625,2425.065673828125,2346.62353515625,2202.964599609375,2387.231689453125,2277.55419921875,2331.453125,1980.12158203125,2373.343017578125,2.11.0+cpu,3.13.3,2.2.5
2776,20761.7,4.001,0.0,0.0,0.0,0.0,0.0,2247.278889973958,817,653,46,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.0001,0.0005,0.001,0.001,1901.152587890625,2425.065673828125,2346.62353515625,2202.964599609375,2387.231689453125,2277.55419921875,2331.453125,1980.12158203125,2373.343017578125,2.11.0+cpu,3.13.3,2.2.5
2777,20764.6,2.917,0.0,0.0,0.0,0.0,0.0,2247.278889973958,817,653,46,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.0001,0.0005,0.001,0.001,1901.152587890625,2425.065673828125,2346.62353515625,2202.964599609375,2387.231689453125,2277.55419921875,2331.453125,1980.12158203125,2373.343017578125,2.11.0+cpu,3.13.3,2.2.5
2778,20767.5,2.934,0.0,0.0,0.0,0.0,0.0,2247.278889973958,817,653,46,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.0001,0.0005,0.001,0.001,1901.152587890625,2425.065673828125,2346.62353515625,2202.964599609375,2387.231689453125,2277.55419921875,2331.453125,1980.12158203125,2373.343017578125,2.11.0+cpu,3.13.3,2.2.5
2779,20770.4,2.902,0.0,0.0,0.0,0.0,0.0,2247.278889973958,817,653,46,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.0001,0.0005,0.001,0.001,1901.152587890625,2425.065673828125,2346.62353515625,2202.964599609375,2387.231689453125,2277.55419921875,2331.453125,1980.12158203125,2373.343017578125,2.11.0+cpu,3.13.3,2.2.5
2780,20773.3,2.892,0.0,0.0,0.0,0.0,0.0,2247.278889973958,817,653,46,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.0001,0.0005,0.001,0.001,1901.152587890625,2425.065673828125,2346.62353515625,2202.964599609375,2387.231689453125,2277.55419921875,2331.453125,1980.12158203125,2373.343017578125,2.11.0+cpu,3.13.3,2.2.5
2781,20777.4,4.051,0.0,0.0,0.0,0.0,0.0,2247.278889973958,817,653,46,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.0001,0.0005,0.001,0.001,1901.152587890625,2425.065673828125,2346.62353515625,2202.964599609375,2387.231689453125,2277.55419921875,2331.453125,1980.12158203125,2373.343017578125,2.11.0+cpu,3.13.3,2.2.5
2782,20780.3,2.909,0.0,0.0,0.0,0.0,0.0,2247.278889973958,817,653,46,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.0001,0.0005,0.001,0.001,1901.152587890625,2425.065673828125,2346.62353515625,2202.964599609375,2387.231689453125,2277.55419921875,2331.453125,1980.12158203125,2373.343017578125,2.11.0+cpu,3.13.3,2.2.5
2783,20783.2,2.896,0.0,0.0,0.0,0.0,0.0,2247.278889973958,817,653,46,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.0001,0.0005,0.001,0.001,1901.152587890625,2425.065673828125,2346.62353515625,2202.964599609375,2387.231689453125,2277.55419921875,2331.453125,1980.12158203125,2373.343017578125,2.11.0+cpu,3.13.3,2.2.5
2784,20786.2,2.973,0.0,0.0,0.0,0.0,0.0,2247.278889973958,817,653,46,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.0001,0.0005,0.001,0.001,1901.152587890625,2425.065673828125,2346.62353515625,2202.964599609375,2387.231689453125,2277.55419921875,2331.453125,1980.12158203125,2373.343017578125,2.11.0+cpu,3.13.3,2.2.5
2785,20789.5,3.373,0.0,0.0,0.0,0.0,0.0,2247.278889973958,817,653,46,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.0001,0.0005,0.001,0.001,1901.152587890625,2425.065673828125,2346.62353515625,2202.964599609375,2387.231689453125,2277.55419921875,2331.453125,1980.12158203125,2373.343017578125,2.11.0+cpu,3.13.3,2.2.5
2786,20793.0,3.498,0.0,0.0,0.0,0.0,0.0,2247.278889973958,817,653,46,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.0001,0.0005,0.001,0.001,1901.152587890625,2425.065673828125,2346.62353515625,2202.964599609375,2387.231689453125,2277.55419921875,2331.453125,1980.12158203125,2373.343017578125,2.11.0+cpu,3.13.3,2.2.5
2787,20796.0,2.916,0.0,0.0,0.0,0.0,0.0,2247.278889973958,817,653,46,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.0001,0.0005,0.001,0.001,1901.152587890625,2425.065673828125,2346.62353515625,2202.964599609375,2387.231689453125,2277.55419921875,2331.453125,1980.12158203125,2373.343017578125,2.11.0+cpu,3.13.3,2.2.5
2788,20798.9,2.945,0.0,0.0,0.0,0.0,0.0,2247.278889973958,817,653,46,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.0001,0.0005,0.001,0.001,1901.152587890625,2425.065673828125,2346.62353515625,2202.964599609375,2387.231689453125,2277.55419921875,2331.453125,1980.12158203125,2373.343017578125,2.11.0+cpu,3.13.3,2.2.5
2789,20801.8,2.93,0.0,0.0,0.0,0.0,0.0,2247.278889973958,817,653,46,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.0001,0.0005,0.001,0.001,1901.152587890625,2425.065673828125,2346.62353515625,2202.964599609375,2387.231689453125,2277.55419921875,2331.453125,1980.12158203125,2373.343017578125,2.11.0+cpu,3.13.3,2.2.5
2790,20806.0,4.213,0.0,0.0,0.0,0.0,0.0,2247.278889973958,817,653,46,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.0001,0.0005,0.001,0.001,1901.152587890625,2425.065673828125,2346.62353515625,2202.964599609375,2387.231689453125,2277.55419921875,2331.453125,1980.12158203125,2373.343017578125,2.11.0+cpu,3.13.3,2.2.5
2791,20809.0,2.951,0.0,0.0,0.0,0.0,0.0,2247.278889973958,817,653,46,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.0001,0.0005,0.001,0.001,1901.152587890625,2425.065673828125,2346.62353515625,2202.964599609375,2387.231689453125,2277.55419921875,2331.453125,1980.12158203125,2373.343017578125,2.11.0+cpu,3.13.3,2.2.5
2792,20811.9,2.937,0.0,0.0,0.0,0.0,0.0,2247.278889973958,817,653,46,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.0001,0.0005,0.001,0.001,1901.152587890625,2425.065673828125,2346.62353515625,2202.964599609375,2387.231689453125,2277.55419921875,2331.453125,1980.12158203125,2373.343017578125,2.11.0+cpu,3.13.3,2.2.5
2793,20814.9,2.996,0.0,0.0,0.0,0.0,0.0,2247.278889973958,817,653,46,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.0001,0.0005,0.001,0.001,1901.152587890625,2425.065673828125,2346.62353515625,2202.964599609375,2387.231689453125,2277.55419921875,2331.453125,1980.12158203125,2373.343017578125,2.11.0+cpu,3.13.3,2.2.5
2794,20817.8,2.925,0.0,0.0,0.0,0.0,0.0,2247.278889973958,817,653,46,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.0001,0.0005,0.001,0.001,1901.152587890625,2425.065673828125,2346.62353515625,2202.964599609375,2387.231689453125,2277.55419921875,2331.453125,1980.12158203125,2373.343017578125,2.11.0+cpu,3.13.3,2.2.5
2795,20821.9,4.058,0.0,0.0,0.0,0.0,0.0,2247.278889973958,817,653,46,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.0001,0.0005,0.001,0.001,1901.152587890625,2425.065673828125,2346.62353515625,2202.964599609375,2387.231689453125,2277.55419921875,2331.453125,1980.12158203125,2373.343017578125,2.11.0+cpu,3.13.3,2.2.5
2796,20824.8,2.913,0.0,0.0,0.0,0.0,0.0,2247.278889973958,817,653,46,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.0001,0.0005,0.001,0.001,1901.152587890625,2425.065673828125,2346.62353515625,2202.964599609375,2387.231689453125,2277.55419921875,2331.453125,1980.12158203125,2373.343017578125,2.11.0+cpu,3.13.3,2.2.5
2797,20827.7,2.912,0.0,0.0,0.0,0.0,0.0,2247.278889973958,817,653,46,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.0001,0.0005,0.001,0.001,1901.152587890625,2425.065673828125,2346.62353515625,2202.964599609375,2387.231689453125,2277.55419921875,2331.453125,1980.12158203125,2373.343017578125,2.11.0+cpu,3.13.3,2.2.5
2798,20830.7,2.919,0.0,0.0,0.0,0.0,0.0,2247.278889973958,817,653,46,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.0001,0.0005,0.001,0.001,1901.152587890625,2425.065673828125,2346.62353515625,2202.964599609375,2387.231689453125,2277.55419921875,2331.453125,1980.12158203125,2373.343017578125,2.11.0+cpu,3.13.3,2.2.5
2799,20833.6,2.935,0.0,0.0,0.0,0.0,0.0,2247.278889973958,817,653,46,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.0001,0.0005,0.001,0.001,1901.152587890625,2425.065673828125,2346.62353515625,2202.964599609375,2387.231689453125,2277.55419921875,2331.453125,1980.12158203125,2373.343017578125,2.11.0+cpu,3.13.3,2.2.5
2800,20837.6,3.988,0.0,0.0,0.0,0.0,0.0,2247.278889973958,817,653,46,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.0001,0.0005,0.001,0.001,1901.152587890625,2425.065673828125,2346.62353515625,2202.964599609375,2387.231689453125,2277.55419921875,2331.453125,1980.12158203125,2373.343017578125,2.11.0+cpu,3.13.3,2.2.5
2801,20840.5,2.932,0.0,0.0,0.0,0.0,0.0,2247.278889973958,817,653,46,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.0001,0.0005,0.001,0.001,1901.152587890625,2425.065673828125,2346.62353515625,2202.964599609375,2387.231689453125,2277.55419921875,2331.453125,1980.12158203125,2373.343017578125,2.11.0+cpu,3.13.3,2.2.5
2802,20843.4,2.9,0.0,0.0,0.0,0.0,0.0,2247.278889973958,817,653,46,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.0001,0.0005,0.001,0.001,1901.152587890625,2425.065673828125,2346.62353515625,2202.964599609375,2387.231689453125,2277.55419921875,2331.453125,1980.12158203125,2373.343017578125,2.11.0+cpu,3.13.3,2.2.5
2803,20846.3,2.93,0.0,0.0,0.0,0.0,0.0,2247.278889973958,817,653,46,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.0001,0.0005,0.001,0.001,1901.152587890625,2425.065673828125,2346.62353515625,2202.964599609375,2387.231689453125,2277.55419921875,2331.453125,1980.12158203125,2373.343017578125,2.11.0+cpu,3.13.3,2.2.5
2804,20849.5,3.12,0.0,0.0,0.0,0.0,0.0,2247.278889973958,817,653,46,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.0001,0.0005,0.001,0.001,1901.152587890625,2425.065673828125,2346.62353515625,2202.964599609375,2387.231689453125,2277.55419921875,2331.453125,1980.12158203125,2373.343017578125,2.11.0+cpu,3.13.3,2.2.5
2805,20853.3,3.82,0.0,0.0,0.0,0.0,0.0,2247.278889973958,817,653,46,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.0001,0.0005,0.001,0.001,1901.152587890625,2425.065673828125,2346.62353515625,2202.964599609375,2387.231689453125,2277.55419921875,2331.453125,1980.12158203125,2373.343017578125,2.11.0+cpu,3.13.3,2.2.5
2806,20856.2,2.913,0.0,0.0,0.0,0.0,0.0,2247.278889973958,817,653,46,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.0001,0.0005,0.001,0.001,1901.152587890625,2425.065673828125,2346.62353515625,2202.964599609375,2387.231689453125,2277.55419921875,2331.453125,1980.12158203125,2373.343017578125,2.11.0+cpu,3.13.3,2.2.5
2807,20859.1,2.923,0.0,0.0,0.0,0.0,0.0,2247.278889973958,817,653,46,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.0001,0.0005,0.001,0.001,1901.152587890625,2425.065673828125,2346.62353515625,2202.964599609375,2387.231689453125,2277.55419921875,2331.453125,1980.12158203125,2373.343017578125,2.11.0+cpu,3.13.3,2.2.5
2808,20862.0,2.934,0.0,0.0,0.0,0.0,0.0,2247.278889973958,817,653,46,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.0001,0.0005,0.001,0.001,1901.152587890625,2425.065673828125,2346.62353515625,2202.964599609375,2387.231689453125,2277.55419921875,2331.453125,1980.12158203125,2373.343017578125,2.11.0+cpu,3.13.3,2.2.5
