date,expiry,tenor,split,mkt_vol_bp,sigma_pay_bp,sigma_rec_bp,sigma_str_bp,forward_bias_bp,d_eff,p_eff_pct,n_surv,A0,F0
2013-04-30,1,5,train,52.9,137.5039984853846,1353.6042799408024,745.5541392130937,-485.15381948064856,-0.6507291609871705,25.76106677811907,0.8037109375,4.916179180145264,0.007359729148447514
2013-04-30,1,10,train,36.9,109.69947464262847,683.0022352219268,396.3508549322776,-228.71471066594185,-0.5770511349219144,28.19524563968465,0.7822265625,9.443832397460938,0.014527463354170322
2013-04-30,5,1,train,47.0,190.92417071759687,263.13183343154736,227.0280020745721,-64.41371620949218,-0.12688606410806874,44.95152883570992,0.73486328125,0.9966473579406738,0.0033639201428741217
2013-04-30,5,5,train,33.1,125.86490032448674,907.0795787693335,516.4722395469101,-696.8919738529919,-0.603439142392767,27.310829471893467,0.6865234375,4.916179180145264,0.007359729148447514
2013-04-30,5,10,train,28.999999999999996,110.77031816277074,285.2822941833129,198.0263061730418,-155.67551248786174,-0.35157049089305764,36.258019945329224,0.65234375,9.443832397460938,0.014527463354170322
2013-04-30,10,1,train,25.800000000000004,137.5472425900236,184.1843802472487,160.86581141863613,-58.8358393784379,-0.11565867156166589,45.39615308396885,0.64306640625,0.9966473579406738,0.0033639201428741217
2013-04-30,10,5,train,23.999999999999996,104.51041445085211,604.3920121880321,354.45121331944216,-630.6337582050394,-0.5626272305978975,28.68443727483211,0.58837890625,4.916179180145264,0.007359729148447514
2013-04-30,10,10,train,25.0,84.84944220099923,199.81458758750549,142.33201489425235,-145.03614861173497,-0.32223570572826304,37.36370683176404,0.60009765625,9.443832397460938,0.014527463354170322
2013-05-31,1,1,train,107.40000000000002,298.8086291275388,914.1446842107944,606.4766566691667,-245.4835690281356,-0.40477002095407444,34.28232835478005,0.82763671875,0.9967244267463684,0.003286337945610285
2013-05-31,1,5,train,51.7,112.00613232333109,2108.2682908495744,1110.1372115864526,-796.3933778015459,-0.717382832941391,23.65689546258857,0.81103515625,4.8967132568359375,0.009192749857902527
2013-05-31,1,10,train,35.5,88.75663829081407,726.8068071097758,407.78172270029495,-254.54518935915573,-0.6242192211891688,26.62418126798739,0.79736328125,9.3374605178833,0.017113981768488884
2013-05-31,5,1,train,40.8,195.62342052757376,215.42551994617324,205.52447023687344,-17.66470156158907,-0.038437732936068836,48.46693383334223,0.71923828125,0.9967244267463684,0.003286337945610285
2013-05-31,5,5,train,30.6,125.79063452015431,913.1878233935809,519.4892289568676,-702.4071568299894,-0.6046824700131055,27.269499901531812,0.68408203125,4.8967132568359375,0.009192749857902527
2013-05-31,5,10,train,27.2,96.071544588836,361.1802031688688,228.62587387885242,-236.4933755867739,-0.4626031647849551,32.18244198759488,0.68359375,9.3374605178833,0.017113981768488884
2013-05-31,10,1,train,23.6,142.8949819596811,142.37311764399936,142.6340498018402,0.6583664134891807,0.001459635623102916,50.05823101572637,0.6357421875,0.9967244267463684,0.003286337945610285
2013-05-31,10,5,train,22.5,99.85574652651152,636.4588649687361,368.15730574762387,-676.9603897795066,-0.5814733767326383,28.04607282031768,0.59814453125,4.8967132568359375,0.009192749857902527
2013-05-31,10,10,train,23.400000000000002,80.98574322970468,248.72620879588973,164.8559760127972,-211.61571196442213,-0.4059225844708061,34.23997416279627,0.5830078125,9.3374605178833,0.017113981768488884
2013-06-28,1,1,train,93.2,308.02601911239447,757.6480880056076,532.837053559001,-179.37325348306854,-0.3366381003066007,36.81948655015786,0.8408203125,0.9958682656288147,0.004148876294493675
2013-06-28,1,5,train,50.4,109.66918714372329,2108.6874250191463,1109.178306081435,-797.492894382075,-0.7189943131862188,23.60722117978907,0.81982421875,4.860459804534912,0.012190228328108788
2013-06-28,1,10,train,33.5,75.90159025062876,819.7112884366574,447.80643934364315,-296.7371371790357,-0.6626459807366056,25.37786571094464,0.794921875,9.199300765991211,0.01985766924917698
2013-06-28,5,1,train,37.3,201.94683838649573,261.03359900220886,231.49021869435228,-52.70905727991978,-0.10182809085635572,45.94465641297164,0.7294921875,0.9958682656288147,0.004148876294493675
2013-06-28,5,5,train,28.6,111.84611121817188,1052.5905441350444,582.2183276766082,-839.2024149517277,-0.644608236295974,25.95905480397397,0.703125,4.860459804534912,0.012190228328108788
2013-06-28,5,10,train,25.800000000000004,94.89110507865502,336.79662848557734,215.84386678211618,-215.79473907042447,-0.44711180627188357,32.739716750764416,0.68212890625,9.199300765991211,0.01985766924917698
2013-06-28,10,1,train,24.1,142.4295577073507,127.04903453403767,134.73929612069418,19.403549112135416,0.045539357597892204,51.81612977012481,0.6591796875,0.9958682656288147,0.004148876294493675
2013-06-28,10,5,train,22.4,100.05707146838128,653.0017635916957,376.5294175300385,-697.5763677873797,-0.5858586504570918,27.898525319475176,0.61669921875,4.860459804534912,0.012190228328108788
2013-06-28,10,10,train,23.2,80.0204072080114,198.0284201674913,139.02441368775135,-148.87492767852015,-0.3386339459876071,36.7442753374919,0.60986328125,9.199300765991211,0.01985766924917698
2013-07-31,1,1,train,84.1,285.9174689630224,954.8439769066784,620.3807229348504,-266.86306650000927,-0.4301601526842317,33.35395728919714,0.82958984375,0.9961682558059692,0.003846482839435339
2013-07-31,1,5,train,47.0,112.27565692529642,1798.6720113250647,955.4738341251805,-672.7748072849063,-0.7041268774260995,24.067688168478067,0.81982421875,4.869011878967285,0.011524074710905552
2013-07-31,1,10,train,32.8,88.37254331835643,706.8484564124266,397.61049986539155,-246.73619114310668,-0.6205474735366335,26.744870455359433,0.8046875,9.226751327514648,0.019384078681468964
2013-07-31,5,1,train,38.1,191.29598556550314,267.4388592342808,229.36742239989195,-67.92416859282005,-0.13243646957317284,44.731953508379966,0.728515625,0.9961682558059692,0.003846482839435339
2013-07-31,5,5,train,28.9,111.4281747065475,967.6940960883898,539.5611353974687,-763.8423400885588,-0.6331083854927121,26.33314333464628,0.69873046875,4.869011878967285,0.011524074710905552
2013-07-31,5,10,train,26.3,91.10497748323365,323.6914363049915,207.3982068941126,-207.48155513723586,-0.44739331965497336,32.72955491682071,0.68603515625,9.226751327514648,0.019384078681468964
2013-07-31,10,1,train,24.1,141.1814689273317,126.06824122950636,133.62485507841902,19.066338158539526,0.04512113796836816,51.79946235413956,0.6337890625,0.9961682558059692,0.003846482839435339
2013-07-31,10,5,train,22.5,102.12780183186682,550.301191825795,326.2144968288309,-565.4004278988524,-0.5480912588419841,29.18146211591306,0.60107421875,4.869011878967285,0.011524074710905552
2013-07-31,10,10,train,23.2,77.33094469990014,232.4855514533998,154.90824807664998,-195.73781712050192,-0.39957673914432973,34.473414591556924,0.6044921875,9.226751327514648,0.019384078681468964
2013-08-30,1,1,train,83.8,290.43344311823444,892.6715072642047,591.5524751912196,-240.2582266549377,-0.4061486287877911,34.23166985004864,0.82470703125,0.9959725737571716,0.004043711815029383
2013-08-30,1,5,train,49.1,92.16941100407388,2063.9757978389966,1078.0726044215353,-786.6369364740337,-0.7296697209888957,23.279604678757327,0.8291015625,4.846115589141846,0.013656185939908028
2013-08-30,1,10,train,33.6,77.71298116146149,720.2089183786716,398.9609497700666,-256.3187943420895,-0.6424658716343389,26.02853708507603,0.80615234375,9.116903305053711,0.02196401171386242
2013-08-30,5,1,train,37.4,202.8926831295861,255.07919717336398,228.98594015147503,-46.55360912172471,-0.09092002288461043,46.377807006243756,0.74755859375,0.9959725737571716,0.004043711815029383
2013-08-30,5,5,train,28.9,109.83326309997321,867.3919169911155,488.6125900455444,-675.7893319037088,-0.6185312926402519,26.81125883935499,0.705078125,4.846115589141846,0.013656185939908028
2013-08-30,5,10,train,25.800000000000004,85.13821233480583,382.0199894959282,233.57910091536704,-264.8369691397258,-0.5070603180085114,30.605624844349972,0.70556640625,9.116903305053711,0.02196401171386242
2013-08-30,10,1,train,23.6,142.01852233233973,141.03746840422463,141.52799536828218,1.2376645359414233,0.0027654167662063537,50.11032402647933,0.654296875,0.9959725737571716,0.004043711815029383
2013-08-30,10,5,train,21.7,93.19477641035776,555.6545490834045,324.42466274688115,-583.4236462787073,-0.5686828946418843,28.478567907499304,0.61572265625,4.846115589141846,0.013656185939908028
2013-08-30,10,10,train,22.5,75.47793052322405,251.10096446684824,163.28944749503614,-221.56009427950434,-0.4290752080266394,33.39342468530276,0.5859375,9.116903305053711,0.02196401171386242
2013-09-30,1,1,train,89.6,303.92705217816456,853.1218794182396,578.5244657982022,-219.09703676382642,-0.3787169769242753,35.244902254098754,0.81689453125,0.9962002635002136,0.0038142295088618994
2013-09-30,1,5,train,47.7,101.77138149152198,1928.3387280473873,1015.0550547694548,-728.694942541791,-0.7178871127411866,23.641344731328473,0.81787109375,4.863583564758301,0.012104528956115246
2013-09-30,1,10,train,32.9,80.05448345945871,760.8910995394058,420.4727914994322,-271.61451219972884,-0.6459740503806073,25.914808053751937,0.79052734375,9.189247131347656,0.020418662577867508
2013-09-30,5,1,train,38.2,190.92920389335916,247.78542683243512,219.35731536289714,-50.71927924948187,-0.10340366901738517,45.882130015175136,0.740234375,0.9962002635002136,0.0038142295088618994
2013-09-30,5,5,train,28.6,114.06995653360677,752.4116921278114,433.24082433070913,-569.4404424102182,-0.5878058884842479,27.833129556819713,0.68896484375,4.863583564758301,0.012104528956115246
2013-09-30,5,10,train,25.800000000000004,86.52254820479726,325.91258590523046,206.21756705501386,-213.55076971403201,-0.4631167407775592,32.164034551747264,0.6953125,9.189247131347656,0.020418662577867508
2013-09-30,10,1,train,23.9,142.16541006194493,144.4003364807491,143.28287327134703,-2.8195077658034684,-0.00622270213941512,49.75175170393798,0.6669921875,0.9962002635002136,0.0038142295088618994
2013-09-30,10,5,train,22.3,93.83629067062768,592.5507947259225,343.1935426982751,-629.1613921925348,-0.5797262382993223,28.104962318098586,0.59521484375,4.863583564758301,0.012104528956115246
2013-09-30,10,10,train,22.9,78.82119717502627,197.01581986973724,137.91850852238179,-149.1103482244637,-0.34188908228631865,36.621718308820505,0.5849609375,9.189247131347656,0.020418662577867508
2013-10-31,1,1,train,90.0,308.540900742014,795.0755971058805,551.8082489239473,-194.09926126181958,-0.35175128614028967,36.25123973012469,0.8310546875,0.9963958263397217,0.003617210779339075
2013-10-31,1,5,train,47.9,115.08540026582331,1897.3191095241648,1006.2022548949941,-711.0083801798269,-0.706625707427009,23.98995544752661,0.82958984375,4.878446578979492,0.010852232575416565
2013-10-31,1,10,train,32.7,84.73711493228724,699.2130381252394,391.97507652876334,-245.140426050372,-0.6253979927021801,26.58549396239601,0.80029296875,9.241508483886719,0.019478069618344307
2013-10-31,5,1,train,38.4,191.133077518898,219.52153535089246,205.32730643489523,-25.32426611922367,-0.055157574027626007,47.80064642358452,0.75146484375,0.9963958263397217,0.003617210779339075
2013-10-31,5,5,train,29.1,119.32614725137644,776.5454765200516,447.9358118857141,-586.2804274749963,-0.5853351551387924,27.916119049451204,0.70849609375,4.878446578979492,0.010852232575416565
2013-10-31,5,10,train,26.100000000000005,95.30008521989782,357.2818777696031,226.29098149475047,-233.70401704043084,-0.46186380496943963,32.208949578897595,0.6640625,9.241508483886719,0.019478069618344307
2013-10-31,10,1,train,23.700000000000003,143.76392554780165,114.01194672543357,128.88793613661758,37.534092680585964,0.09209025013225054,53.66868325987494,0.64697265625,0.9963958263397217,0.003617210779339075
2013-10-31,10,5,train,22.0,99.30615326483705,571.6300646414261,335.46810895313155,-595.8679108610198,-0.5616926714158283,28.71627141801323,0.603515625,4.878446578979492,0.010852232575416565
2013-10-31,10,10,train,22.3,81.40433490915525,206.05610089750797,143.7302179033316,-157.25646234622963,-0.3459875070453538,36.46760517695738,0.576171875,9.241508483886719,0.019478069618344307
2013-11-29,1,1,train,104.40000000000002,309.58666244939633,806.631315135889,558.1089887926427,-198.29212720408754,-0.35529283918729376,36.118510974298225,0.8291015625,0.9968406558036804,0.0031693573109805584
2013-11-29,1,5,train,49.0,115.28984452523869,1604.3256479760698,859.8077462506543,-594.0393390280541,-0.6908978682949404,24.481486293057525,0.80908203125,4.884673595428467,0.010442809201776981
2013-11-29,1,10,train,32.2,76.58443169596332,817.7186074203403,447.1515195581518,-295.66975814691915,-0.6612294607409189,25.423258533052394,0.80224609375,9.256304740905762,0.019309304654598236
2013-11-29,5,1,train,39.0,201.88476063317833,271.8147025852142,236.84973160919625,-62.3818479388953,-0.11778780715156952,45.311789538701255,0.712890625,0.9968406558036804,0.0031693573109805584
2013-11-29,5,5,train,28.9,119.67365786578827,699.5442306668942,409.6089442663412,-517.2805365908873,-0.5647701103434322,28.611506986786083,0.67333984375,4.884673595428467,0.010442809201776981
2013-11-29,5,10,train,25.500000000000004,97.69705351514236,325.5392615841954,211.6181575496689,-203.24938904674755,-0.429527839724394,33.3769569137241,0.6943359375,9.256304740905762,0.019309304654598236
2013-11-29,10,1,train,23.5,144.77777130019822,118.58052674944115,131.67914902481968,33.04955985666528,0.07936859068965524,53.16302745972317,0.6455078125,0.9968406558036804,0.0031693573109805584
2013-11-29,10,5,train,22.1,100.67670034425717,530.7445662817493,315.71063331300326,-542.5591096113463,-0.5434478191755416,29.341075449636712,0.5966796875,4.884673595428467,0.010442809201776981
2013-11-29,10,10,train,22.6,76.57592757097675,227.73832262031144,152.1571250956441,-190.70137752771782,-0.39633418779447105,34.59292547979773,0.58740234375,9.256304740905762,0.019309304654598236
2013-12-31,1,1,train,87.0,320.38464714259055,823.347872230251,571.8662596864208,-200.65329597453035,-0.3508745140595588,36.28412461224983,0.8408203125,0.9963356852531433,0.003677791217342019
2013-12-31,1,5,train,43.9,105.94130664057897,1682.2675761406413,894.1044413906102,-628.8631966110383,-0.7033442263556601,24.09206276496747,0.814453125,4.860234260559082,0.012532462365925312
2013-12-31,1,10,train,29.8,77.13871738990393,809.8706721229464,443.5046947564251,-292.3177569441993,-0.6591085965949957,25.491301787343566,0.7841796875,9.15787410736084,0.02136017009615898
2013-12-31,5,1,train,37.0,198.24055439039512,235.00933940826488,216.62494689933,-32.800038036009056,-0.0677143752489218,47.3006502892013,0.7548828125,0.9963356852531433,0.003677791217342019
2013-12-31,5,5,train,28.1,109.52765994884952,816.4963509885807,463.01200546871513,-630.659945524471,-0.6091412284013944,27.1215416022887,0.70947265625,4.860234260559082,0.012532462365925312
2013-12-31,5,10,train,25.0,86.09928856765983,336.96819931538477,211.53374394152226,-223.79063682899658,-0.4731264784080418,31.806147351224194,0.685546875,9.15787410736084,0.02136017009615898
2013-12-31,10,1,train,23.2,138.0591530697502,134.0182465070704,136.0386997884103,5.097871383371086,0.011850219691249548,50.4727443022629,0.62548828125,0.9963356852531433,0.003677791217342019
2013-12-31,10,5,train,22.0,97.97525093944535,541.0848345642968,319.530042751871,-559.0121006313373,-0.5532348264864133,29.00513111348364,0.60302734375,4.860234260559082,0.012532462365925312
2013-12-31,10,10,train,22.4,76.19408185787725,251.78203333516794,163.98805759652257,-221.51583542362496,-0.42716194581508277,33.46306882236719,0.58642578125,9.15787410736084,0.02136017009615898
2014-01-31,1,1,train,107.6,294.5190481480041,857.5037219383361,576.0113850431701,-224.59838959297173,-0.3899200526672556,34.82978326669902,0.8232421875,0.9965672492980957,0.0034445750061422586
2014-01-31,1,5,train,48.1,109.3612992696591,1722.6435163775127,916.002407823586,-643.6064866240865,-0.7026253218627341,24.114463887760373,0.80712890625,4.888771057128906,0.009943761862814426
2014-01-31,1,10,train,31.4,92.38075391448689,708.868994394521,400.62487415450397,-245.94322449777167,-0.6138990371399701,26.964102325595274,0.818359375,9.288780212402344,0.01840696483850479
2014-01-31,5,1,train,40.10000000000001,189.6712010600319,257.0380603690444,223.3546307145381,-60.09541916134,-0.12032653359476825,45.211224302021165,0.73583984375,0.9965672492980957,0.0034445750061422586
2014-01-31,5,5,train,28.999999999999996,114.13612007141937,956.699048417648,535.4175842445337,-751.618419919403,-0.6277977898137833,26.50682070877505,0.6953125,4.888771057128906,0.009943761862814426
2014-01-31,5,10,train,26.0,95.16280520368639,286.2039121738606,190.6833586887735,-170.42052306100456,-0.39969075114462244,34.46921525514016,0.6748046875,9.288780212402344,0.01840696483850479
2014-01-31,10,1,train,23.999999999999996,139.7781354426636,129.52046941946617,134.64930243106488,12.940725371575342,0.030391666358507412,51.21226544650709,0.634765625,0.9965672492980957,0.0034445750061422586
2014-01-31,10,5,train,22.6,102.55657000369769,465.1209938633337,283.83878193351575,-457.39904458387497,-0.5095930762586021,30.51682877673833,0.58642578125,4.888771057128906,0.009943761862814426
2014-01-31,10,10,train,23.2,77.11616598695866,223.68268066804643,150.39942332750255,-184.9033699154989,-0.38877529117939713,34.87211902629341,0.59619140625,9.288780212402344,0.01840696483850479
2014-02-28,1,1,train,89.1,297.8845855408955,909.2445275343291,603.5645565376122,-243.89732940494804,-0.40409485077135926,34.30714856729438,0.8173828125,0.996297299861908,0.0037164611276239157
2014-02-28,1,5,train,46.49999999999999,121.59986109409402,1800.8138850803573,961.2068730872256,-669.909472011146,-0.6969461941730773,24.291823354496213,0.81396484375,4.889016151428223,0.009818067774176598
2014-02-28,1,10,train,31.100000000000005,86.27832269649677,699.0466232478723,392.66247297218456,-244.45918317967624,-0.6225682360967386,26.678414499514723,0.8017578125,9.299421310424805,0.01805621013045311
2014-02-28,5,1,train,40.0,181.07472583176104,300.428064210156,240.75139502095854,-106.47058467211822,-0.1977770179984028,42.16097639834895,0.73046875,0.996297299861908,0.0037164611276239157
2014-02-28,5,5,train,29.4,117.25012077876535,843.1118593613587,480.18099007006197,-647.5137163988916,-0.6030578953240879,27.323508757679214,0.70654296875,4.889016151428223,0.009818067774176598
2014-02-28,5,10,train,25.6,88.29232430464305,303.5353731451653,195.91384872490414,-192.01015713531226,-0.438302617726479,33.05834642892759,0.6572265625,9.299421310424805,0.01805621013045311
2014-02-28,10,1,train,23.5,137.55781118586987,122.32780784265869,129.94280951426427,19.213658372865964,0.046758202989255405,51.86470291221005,0.640625,0.996297299861908,0.0037164611276239157
2014-02-28,10,5,train,22.4,99.6877325295863,551.9887979101157,325.83826521985105,-570.6077639029904,-0.5537778637790048,28.986543977556728,0.59619140625,4.889016151428223,0.009818067774176598
2014-02-28,10,10,train,22.9,83.07610539521991,209.56060316288895,146.31835427905446,-159.5685749244961,-0.34486455389340853,36.50980997841788,0.60009765625,9.299421310424805,0.01805621013045311
2014-03-31,1,1,train,86.4,294.5050699406531,831.3007468684358,562.9029084045444,-214.15049146320038,-0.38043948301879393,35.18096053734521,0.83154296875,0.9960360527038574,0.003979722503572702
2014-03-31,1,5,train,47.8,132.6480428964349,1619.8947984217416,876.2714206590882,-593.3256121688979,-0.6771025485717971,24.917044600989062,0.81201171875,4.891295433044434,0.009518424980342388
2014-03-31,1,10,train,31.5,91.72313909865542,685.2999503886348,388.5115447436451,-236.8028866894353,-0.6095131274559343,27.109218705936705,0.794921875,9.31783390045166,0.017558569088578224
2014-03-31,5,1,train,42.3,198.5021926274132,241.1795437377604,219.8408681825868,-38.070845664744866,-0.07744601772275533,46.91343669175657,0.74755859375,0.9960360527038574,0.003979722503572702
2014-03-31,5,5,train,30.3,120.38022706808201,949.0603337888787,534.7202804284802,-739.2340814883128,-0.6182588235358972,26.8202370030861,0.693359375,4.891295433044434,0.009518424980342388
2014-03-31,5,10,train,26.3,95.70207514218991,317.92359434114,206.81283474166497,-198.23538576547648,-0.4286656567240581,33.408327850514205,0.6865234375,9.31783390045166,0.017558569088578224
2014-03-31,10,1,train,24.299999999999997,134.91188083731709,134.98455949450178,134.94822016590942,-0.09168894179972702,-0.000214857144452359,49.99142844014911,0.64404296875,0.9960360527038574,0.003979722503572702
2014-03-31,10,5,train,22.6,101.74914016588878,594.0022679863484,347.87570407611855,-621.0099379349742,-0.5645136554418934,28.620230473152397,0.6044921875,4.891295433044434,0.009518424980342388
2014-03-31,10,10,train,22.9,73.86083913659935,215.40959175102347,144.6352154438114,-178.57313058641986,-0.39042899741048387,34.810967451769926,0.5830078125,9.31783390045166,0.017558569088578224
2014-04-30,1,1,train,93.5,275.5808559865152,873.5556326976342,574.5682443420746,-238.55742104367135,-0.4151942321783519,33.899986040897225,0.82177734375,0.9960708022117615,0.0039446973241865635
2014-04-30,1,5,train,47.5,119.13727571297603,1627.585880001034,873.3615778570049,-601.7839260630361,-0.6890432798058881,24.539801605841898,0.82568359375,4.898045539855957,0.008896841667592525
2014-04-30,1,10,train,31.7,98.26624836772471,698.2680477954711,398.26714808159795,-239.3660861086682,-0.6010189071874598,27.391369662804475,0.79248046875,9.353041648864746,0.016710562631487846
2014-04-30,5,1,train,42.6,167.17155726633808,250.06058672176974,208.61607199405393,-73.94215820796653,-0.15851098199257607,43.70270838422816,0.7353515625,0.9960708022117615,0.0039446973241865635
2014-04-30,5,5,train,30.500000000000004,124.67890236117803,803.4066235988593,464.0427629800186,-605.4672478807813,-0.5835091213218377,27.97753092597457,0.7001953125,4.898045539855957,0.008896841667592525
2014-04-30,5,10,train,26.6,94.76106378881423,369.9019164698476,232.33149012933094,-245.44271530353433,-0.4724513200473322,31.83023403046894,0.6826171875,9.353041648864746,0.016710562631487846
2014-04-30,10,1,train,25.3,142.46446810452503,129.4635059205682,135.96398701254662,16.401575251947857,0.03814711244531178,51.52148058370754,0.65869140625,0.9960708022117615,0.0039446973241865635
2014-04-30,10,5,train,23.3,97.71977110103228,548.1543997529021,322.9370854269672,-568.2531302978033,-0.5564471410540068,28.895261006443253,0.59814453125,4.898045539855957,0.008896841667592525
2014-04-30,10,10,train,23.5,77.35171315783653,213.2034586910394,145.27758592443797,-171.3859786640156,-0.3730582719602743,35.45525372761353,0.580078125,9.353041648864746,0.016710562631487846
2014-05-30,1,1,train,105.5,271.2059581965575,1014.1225392989558,642.6642487477566,-296.3808350130267,-0.4611752335539597,32.23364444233236,0.82080078125,0.9966083765029907,0.0034031658433377743
2014-05-30,1,5,train,47.99999999999999,130.96951747526,1796.37970960446,963.6746135398599,-664.4025398518112,-0.6894469673858746,24.52710178086569,0.8037109375,4.915656566619873,0.007478710729628801
2014-05-30,1,10,train,30.7,104.64431888972511,757.9870744029778,431.31569664635134,-260.6460487682127,-0.6043045750359608,27.282058260277815,0.783203125,9.42628288269043,0.01515890471637249
2014-05-30,5,1,train,43.3,198.14686069898988,214.1762646617449,206.16156268036738,-14.299223088752997,-0.031018425002393598,48.762742285766656,0.73876953125,0.9966083765029907,0.0034031658433377743
2014-05-30,5,5,train,30.3,128.9162006686297,964.9291308968773,546.9226657827535,-745.7754151178804,-0.6098136458707689,27.09926305143221,0.68603515625,4.915656566619873,0.007478710729628801
2014-05-30,5,10,train,26.6,110.88652443749112,271.93934289628214,191.41293366688663,-143.6691086933516,-0.335665816463807,36.85614430692978,0.650390625,9.42628288269043,0.01515890471637249
2014-05-30,10,1,train,25.3,138.65216159396502,191.75508336731568,165.20362248064032,-66.99285447031677,-0.12823569114364913,44.89812278900593,0.6572265625,0.9966083765029907,0.0034031658433377743
2014-05-30,10,5,train,23.2,102.67933673598793,504.654333190041,303.6668349630145,-507.11809329608,-0.5280946197804894,29.87168324467111,0.57275390625,4.915656566619873,0.007478710729628801
2014-05-30,10,10,train,23.2,88.69870039681109,215.68221689704728,152.1904586469292,-160.19812012111484,-0.3328664234038654,36.961755786419424,0.5634765625,9.42628288269043,0.01515890471637249
2014-06-30,1,1,train,85.8,290.32930005344537,909.028388788671,599.6788444210582,-246.82522534231933,-0.41159568598857155,34.031789706963686,0.8173828125,0.9971984028816223,0.0028094681911170483
2014-06-30,1,5,train,50.2,129.54060020002836,1655.6750744234691,892.6078373117487,-608.839567345941,-0.6820907703203373,24.75907781932064,0.80908203125,4.927971839904785,0.0065404861234128475
2014-06-30,1,10,train,31.8,107.845626458257,620.1374668466916,363.9915466524743,-204.37487503560888,-0.5614824764893193,28.72343364806762,0.77734375,9.47745418548584,0.014057845808565617
2014-06-30,5,1,train,46.7,191.4370134571024,282.8487586479091,237.14288605250576,-81.54494954726518,-0.15378074665845448,43.88913075921394,0.7353515625,0.9971984028816223,0.0028094681911170483
2014-06-30,5,5,train,32.5,137.11071876949387,959.0270424020314,548.0688805857626,-733.2003672262182,-0.5982773043028425,27.48274588289967,0.6845703125,4.927971839904785,0.0065404861234128475
2014-06-30,5,10,train,27.7,106.8681915605608,282.21465111376415,194.54142133716246,-156.4199235854383,-0.35957954842550377,35.95807899786797,0.66650390625,9.47745418548584,0.014057845808565617
2014-06-30,10,1,train,26.6,135.43337803781898,159.68311556548358,147.5582468016513,-30.592650703251657,-0.0655622155868177,47.386318597701546,0.6337890625,0.9971984028816223,0.0028094681911170483
2014-06-30,10,5,train,24.5,109.68640562274084,623.9296407511885,366.80802318696465,-648.7519153907233,-0.5592935703006282,28.79806913642175,0.58154296875,4.927971839904785,0.0065404861234128475
2014-06-30,10,10,train,24.1,89.30793259077365,204.10015808013583,146.70404533545474,-144.81799870364065,-0.312162299985425,37.74585908688587,0.58251953125,9.47745418548584,0.014057845808565617
2014-07-31,1,1,train,79.6,270.0548518082856,948.8839324614594,609.4693921348725,-270.81362143858524,-0.4443432679858935,32.839721168715165,0.83544921875,0.9968745112419128,0.0031352881342172623
2014-07-31,1,5,train,50.2,136.81555641391586,1848.2923911442872,992.5539737791017,-682.7804713015605,-0.6879026121893468,24.57570557479282,0.81591796875,4.927515983581543,0.006428341381251812
2014-07-31,1,10,train,35.1,108.34485490470533,678.5284885795805,393.43667174214295,-227.47035906582988,-0.578162574572899,28.157718179484625,0.77490234375,9.493660926818848,0.013452759943902493
2014-07-31,5,1,train,51.3,179.0004407753176,248.7170219116618,213.85873134348972,-62.19151685053656,-0.13005263654937207,44.826239116515424,0.71337890625,0.9968745112419128,0.0031352881342172623
2014-07-31,5,5,train,34.9,137.05107800981148,941.5021794009849,539.2766287053983,-717.6203051288255,-0.5951111911355604,27.588457424245966,0.66796875,4.927515983581543,0.006428341381251812
2014-07-31,5,10,train,29.8,107.86261154813035,261.43089778910024,184.64675466861527,-136.99244147938313,-0.33179506685760235,37.00220047772132,0.67138671875,9.493660926818848,0.013452759943902493
2014-07-31,10,1,train,29.1,148.81382805529026,160.23579654079603,154.52481229804314,-14.409570075634482,-0.029488507939373017,48.82374921465084,0.6396484375,0.9968745112419128,0.0031352881342172623
2014-07-31,10,5,train,26.7,110.4937728812638,507.11388821686785,308.8038305490658,-500.3625559453248,-0.5123917439227627,30.41884339909998,0.57421875,4.927515983581543,0.006428341381251812
2014-07-31,10,10,train,26.4,88.22989336361363,191.4302447634773,139.83006906354547,-130.19408145045242,-0.2944358377380243,38.42124426826263,0.58203125,9.493660926818848,0.013452759943902493
2014-08-29,1,1,train,120.7,257.6082454625585,966.3808145453797,611.9945300039692,-282.75934499588277,-0.4620292030944278,32.2030189246645,0.8056640625,0.9972413182258606,0.002766313264146447
2014-08-29,1,5,train,59.1,141.10950068301392,1683.9740568200825,912.5417787515481,-615.5139043758664,-0.6745049034554378,24.999518467378508,0.80029296875,4.944503307342529,0.004911867901682854
2014-08-29,1,10,train,43.5,124.72282363166208,636.8529808417335,380.78790223669785,-204.31037277973016,-0.5365463860055375,29.579049326682473,0.7841796875,9.595718383789062,0.010829610750079155
2014-08-29,5,1,train,68.7,176.9813172565222,233.65417035748004,205.3177438070011,-50.55570197430114,-0.11011808737877131,45.61578618690969,0.70849609375,0.9972413182258606,0.002766313264146447
2014-08-29,5,5,train,43.1,127.84353723202443,918.2705318627485,523.0570345473864,-705.1099315894159,-0.6028687636362613,27.32979986763011,0.65576171875,4.944503307342529,0.004911867901682854
2014-08-29,5,10,train,36.5,113.68704436124025,258.90458053773585,186.29581244948807,-129.54305419038664,-0.31097540129752876,37.790966102263894,0.6669921875,9.595718383789062,0.010829610750079155
2014-08-29,10,1,train,36.3,135.4413188004164,132.46391084022352,133.95261482031995,3.756197427842189,0.008867418698157005,50.3537541876513,0.619140625,0.9972413182258606,0.002766313264146447
