expiry,k,T_k,P0_Tk,MC_mean,MC_stderr,abs_err,rel_err_pct,n_valid,vol_date,pricing_date
1,1,2,0.9899893465468453,0.9647139007069282,0.00252822909567163,-0.025275445839917143,-2.5531028114675913,2567,2012-09-28,2012-09-28
1,2,3,0.9821491891686357,0.9600479868108514,0.004079690371934218,-0.022101202357784344,-2.250289732101948,2567,2012-09-28,2012-09-28
1,3,4,0.9707186280454394,0.9645319704358218,0.006186983320227952,-0.006186657609617563,-0.6373275870964294,2567,2012-09-28,2012-09-28
1,4,5,0.9545612191807823,0.9695857307197088,0.00878054566123095,0.015024511538926477,1.5739704522901865,2567,2012-09-28,2012-09-28
1,5,6,0.9347257834819394,0.970438799476599,0.010968111359416874,0.03571301599465959,3.820694435284039,2567,2012-09-28,2012-09-28
1,6,7,0.9126672845416554,0.9722491040832167,0.013492870544557624,0.05958181954156139,6.528317663044488,2567,2012-09-28,2012-09-28
1,7,8,0.8894700967190848,0.9608713151136778,0.01506425778378509,0.07140121839459301,8.02738829084472,2567,2012-09-28,2012-09-28
1,8,9,0.8657439275605278,0.9445655452949564,0.01587375822624923,0.07882161773442864,9.104495593348286,2567,2012-09-28,2012-09-28
1,9,10,0.8417898899582884,0.9267448957799971,0.01635206178543923,0.08495500582170867,10.092186522449003,2567,2012-09-28,2012-09-28
1,10,11,0.8177770560170561,0.909841755466587,0.016742247643878584,0.09206469944953088,11.257921553574466,2567,2012-09-28,2012-09-28
5,0,5,0.9545612191807823,0.8072807305127487,0.0032422772437018387,-0.14728048866803356,-15.429129709923867,2397,2012-09-28,2012-09-28
5,1,6,0.9347257834819394,0.7691677033625814,0.004018172711833497,-0.1655580801193579,-17.711941089571624,2397,2012-09-28,2012-09-28
5,2,7,0.9126672845416554,0.7454514231773641,0.005585567712723502,-0.16721586136429123,-18.321667073699,2397,2012-09-28,2012-09-28
5,3,8,0.8894700967190848,0.725371043082657,0.007249338890825879,-0.16409905363642785,-18.449080440334818,2397,2012-09-28,2012-09-28
5,4,9,0.8657439275605278,0.7038964771773465,0.008251094567663443,-0.16184745038318127,-18.694609945371617,2397,2012-09-28,2012-09-28
5,5,10,0.8417898899582884,0.6817589907368975,0.009077990272834789,-0.1600308992213909,-19.01078893087212,2397,2012-09-28,2012-09-28
5,6,11,0.8177770560170561,0.6614836051807376,0.010387481113170182,-0.15629345083631851,-19.111987758318662,2397,2012-09-28,2012-09-28
5,7,12,0.7938445304623547,0.6421177705066593,0.011947474669255165,-0.1517267599556954,-19.11290613381514,2397,2012-09-28,2012-09-28
5,8,13,0.7701379528787019,0.6217620722533257,0.012826869405694786,-0.1483758806253762,-19.266143172240945,2397,2012-09-28,2012-09-28
5,9,14,0.746810368071174,0.6007489651084831,0.013242759506993954,-0.14606140296269088,-19.558030955024268,2397,2012-09-28,2012-09-28
5,10,15,0.7240103447710897,0.581625031768584,0.01357449344635604,-0.14238531300250568,-19.666198698793956,2397,2012-09-28,2012-09-28
10,0,10,0.8417898899582884,0.6464961516705711,0.006159662635350893,-0.19529373828771734,-23.199819885861825,2326,2012-09-28,2012-09-28
10,1,11,0.8177770560170561,0.6118258125708492,0.006459834289938445,-0.20595124344620686,-25.184277540052605,2326,2012-09-28,2012-09-28
10,2,12,0.7938445304623547,0.5906455326660431,0.00808284526474647,-0.20319899779631156,-25.596825322706884,2326,2012-09-28,2012-09-28
10,3,13,0.7701379528787019,0.5680613374249218,0.008856578312485276,-0.20207661545378008,-26.239015321662446,2326,2012-09-28,2012-09-28
10,4,14,0.746810368071174,0.5474472515563796,0.009644224637873828,-0.19936311651479433,-26.695279690572566,2326,2012-09-28,2012-09-28
10,5,15,0.7240103447710897,0.5266897814171982,0.010409433931891074,-0.19732056335389148,-27.25383204521453,2326,2012-09-28,2012-09-28
10,6,16,0.7018695181784902,0.5076842052859188,0.011476170455568839,-0.19418531289257135,-27.66686796664515,2326,2012-09-28,2012-09-28
10,7,17,0.680494272315925,0.49026470185319937,0.012588800598802394,-0.1902295704627256,-27.954617430550535,2326,2012-09-28,2012-09-28
10,8,18,0.6599622898649395,0.4772625502445316,0.013918921231743675,-0.18269973962040792,-27.68336046257994,2326,2012-09-28,2012-09-28
10,9,19,0.6403230045166938,0.46455967381117214,0.014978255717871466,-0.17576333070552164,-27.44916697756083,2326,2012-09-28,2012-09-28
10,10,20,0.6216005516467313,0.4497966120280038,0.014985070652382219,-0.17180393961872753,-27.638961896605156,2326,2012-09-28,2012-09-28
1,0,1,0.9861379883011341,0.9703038331337975,0.0006999681972355223,-0.01583415516733655,-1.6056733799105323,2683,2010-10-29,2010-10-29
1,1,2,0.9689389540471615,0.9551363240000036,0.0029066393994746204,-0.013802630047157871,-1.4245097680824639,2683,2010-10-29,2010-10-29
1,2,3,0.9465715801739213,0.944134387741551,0.003868152288789572,-0.002437192432370283,-0.2574757665894087,2683,2010-10-29,2010-10-29
1,3,4,0.9217277297796017,0.9439486972970763,0.005895065539870402,0.0222209675174746,2.4107951621231956,2683,2010-10-29,2010-10-29
1,4,5,0.8948326492509215,0.9477611025013721,0.008321257597572723,0.05292845325045059,5.914899651321153,2683,2010-10-29,2010-10-29
1,5,6,0.8669884798859102,0.946132415718161,0.010681669382642353,0.07914393583225077,9.128602936300327,2683,2010-10-29,2010-10-29
1,6,7,0.8390277210247709,0.9354684117464003,0.01235405606868678,0.09644069072162942,11.494339019435351,2683,2010-10-29,2010-10-29
1,7,8,0.8112738091934599,0.9180302722444125,0.013258010053912257,0.10675646305095254,13.159116175226474,2683,2010-10-29,2010-10-29
1,8,9,0.7838015502274174,0.8980902308985648,0.013734953037582655,0.11428868067114739,14.581328735314049,2683,2010-10-29,2010-10-29
1,9,10,0.7566644070716244,0.878872628803207,0.014095905061453643,0.12220822173158263,16.150914538790328,2683,2010-10-29,2010-10-29
1,10,11,0.7299768952601257,0.8611060752750008,0.014470682939237853,0.13112918001487517,17.963469921626434,2683,2010-10-29,2010-10-29
5,0,5,0.8948326492509215,0.7994814814005535,0.0031175019734743493,-0.09535116785036801,-10.65575422736173,2483,2010-10-29,2010-10-29
5,1,6,0.8669884798859102,0.7633118213847774,0.004147218397349674,-0.10367665850113283,-11.95825099253637,2483,2010-10-29,2010-10-29
5,2,7,0.8390277210247709,0.7353031552987073,0.0050951874613835366,-0.10372456572606359,-12.36247183816246,2483,2010-10-29,2010-10-29
5,3,8,0.8112738091934599,0.7112270406376962,0.006068058566640575,-0.10004676855576378,-12.332059462788129,2483,2010-10-29,2010-10-29
5,4,9,0.7838015502274174,0.6882956201252625,0.007169214388076741,-0.09550593010215491,-12.18496315482461,2483,2010-10-29,2010-10-29
5,5,10,0.7566644070716244,0.6662712356120071,0.00837484845169337,-0.09039317145961734,-11.94626978814148,2483,2010-10-29,2010-10-29
5,6,11,0.7299768952601257,0.6460405490498428,0.009680580380577139,-0.0839363462102829,-11.498493548946145,2483,2010-10-29,2010-10-29
5,7,12,0.7039058129938657,0.6300765805881896,0.011294397423404002,-0.07382923240567607,-10.488510116383917,2483,2010-10-29,2010-10-29
5,8,13,0.6786314655839143,0.6126953500995521,0.012349236420664277,-0.06593611548436218,-9.716041596690308,2483,2010-10-29,2010-10-29
5,9,14,0.6543122244727015,0.5929908119510979,0.012885810866689789,-0.06132141252160361,-9.371888561461835,2483,2010-10-29,2010-10-29
5,10,15,0.6310636833763588,0.5749143242852476,0.013276765513437733,-0.056149359091111184,-8.897574138745737,2483,2010-10-29,2010-10-29
10,0,10,0.7566644070716244,0.6414271381549278,0.006065790383421888,-0.11523726891669661,-15.229640490515166,2387,2010-10-29,2010-10-29
10,1,11,0.7299768952601257,0.6080301863433452,0.0064190115358918175,-0.1219467089167805,-16.705557355116706,2387,2010-10-29,2010-10-29
10,2,12,0.7039058129938657,0.5834986342323296,0.0073354637095500545,-0.12040717876153606,-17.105580965359263,2387,2010-10-29,2010-10-29
10,3,13,0.6786314655839143,0.5632988419510345,0.008295141600729044,-0.11533262363287977,-16.994883008208916,2387,2010-10-29,2010-10-29
10,4,14,0.6543122244727015,0.5465715128299674,0.009620967178538414,-0.10774071164273413,-16.46625381782534,2387,2010-10-29,2010-10-29
10,5,15,0.6310636833763588,0.5268926920783991,0.010493945859077923,-0.1041709912979597,-16.50720744071615,2387,2010-10-29,2010-10-29
10,6,16,0.6089522207617467,0.509517233515289,0.01140388326283226,-0.09943498724645772,-16.328865197678912,2387,2010-10-29,2010-10-29
10,7,17,0.5879985865769245,0.5012994939030236,0.013690396734579292,-0.08669909267390086,-14.74477909523997,2387,2010-10-29,2010-10-29
10,8,18,0.5681867268559607,0.4861094046521152,0.014363896184870086,-0.0820773222038455,-14.445483909491724,2387,2010-10-29,2010-10-29
10,9,19,0.5494741770180089,0.47092686383562976,0.014853522800477994,-0.07854731318237917,-14.294996283292999,2387,2010-10-29,2010-10-29
10,10,20,0.5318017685620778,0.4567477634777061,0.015146493071518503,-0.07505400508437171,-14.113154472447109,2387,2010-10-29,2010-10-29
