date,expiry,tenor,split,sigma_mkt,sigma_exp,s_expiry,path_frac,ae
2023-06-30,5,5,test,35.2,74.0,0.13328,1.0,38.8
2023-06-30,5,10,test,32.5,92.8,0.13328,1.0,60.3
2023-06-30,10,1,test,30.3,55.4,0.14065,1.0,25.099999999999998
2023-06-30,10,5,test,30.0,60.6,0.14065,1.0,30.6
2023-06-30,10,10,test,30.2,69.0,0.14065,1.0,38.8
2023-07-31,1,1,test,33.7,159.7,0.12916,1.0,125.99999999999999
2023-07-31,1,5,test,36.4,88.2,0.12916,1.0,51.800000000000004
2023-07-31,1,10,test,32.5,124.4,0.12916,1.0,91.9
2023-07-31,5,1,test,36.0,82.4,0.13328,1.0,46.400000000000006
2023-07-31,5,5,test,32.0,79.8,0.13328,1.0,47.8
2023-07-31,5,10,test,29.2,90.1,0.13328,1.0,60.89999999999999
2023-07-31,10,1,test,27.1,63.5,0.14065,1.0,36.4
2023-07-31,10,5,test,26.1,64.9,0.14065,1.0,38.800000000000004
2023-07-31,10,10,test,26.4,64.8,0.14065,1.0,38.4
2023-08-31,1,1,test,36.0,170.5,0.12916,1.0,134.5
2023-08-31,1,5,test,38.9,90.0,0.12916,1.0,51.1
2023-08-31,1,10,test,35.4,129.6,0.12916,1.0,94.19999999999999
2023-08-31,5,1,test,38.1,89.4,0.13328,1.0,51.300000000000004
2023-08-31,5,5,test,33.3,80.5,0.13328,1.0,47.2
2023-08-31,5,10,test,30.4,84.6,0.13328,1.0,54.199999999999996
2023-08-31,10,1,test,27.9,61.4,0.14065,1.0,33.5
2023-08-31,10,5,test,26.9,64.3,0.14065,1.0,37.4
2023-08-31,10,10,test,27.1,67.4,0.14065,1.0,40.300000000000004
2023-09-29,1,1,test,28.8,177.9,0.12916,1.0,149.1
2023-09-29,1,5,test,32.2,86.8,0.12916,1.0,54.599999999999994
2023-09-29,1,10,test,30.9,111.5,0.12916,1.0,80.6
2023-09-29,5,1,test,31.7,84.4,0.13328,1.0,52.7
2023-09-29,5,5,test,28.9,76.5,0.13328,1.0,47.6
2023-09-29,5,10,test,27.7,76.8,0.13328,1.0,49.099999999999994
2023-09-29,10,1,test,24.7,59.7,0.14065,1.0,35.0
2023-09-29,10,5,test,24.0,59.9,0.14065,1.0,35.9
2023-09-29,10,10,test,24.5,59.9,0.14065,1.0,35.4
2023-10-31,1,1,test,32.5,184.7,0.12916,1.0,152.2
2023-10-31,1,5,test,34.7,82.9,0.12916,1.0,48.2
2023-10-31,1,10,test,32.4,114.9,0.12916,1.0,82.5
2023-10-31,5,1,test,32.5,95.9,0.13328,1.0,63.400000000000006
2023-10-31,5,5,test,29.0,79.0,0.13328,1.0,50.0
2023-10-31,5,10,test,27.0,81.4,0.13328,1.0,54.400000000000006
2023-10-31,10,1,test,24.7,63.4,0.14065,1.0,38.7
2023-10-31,10,5,test,24.1,60.0,0.14065,1.0,35.9
2023-10-31,10,10,test,24.1,60.3,0.14065,1.0,36.199999999999996
2023-11-30,1,1,test,39.7,167.0,0.12916,1.0,127.3
2023-11-30,1,5,test,38.1,97.0,0.12916,1.0,58.9
2023-11-30,1,10,test,33.9,126.9,0.12916,1.0,93.0
2023-11-30,5,1,test,36.2,92.3,0.13328,1.0,56.099999999999994
2023-11-30,5,5,test,32.2,88.0,0.13328,1.0,55.8
2023-11-30,5,10,test,29.7,90.9,0.13328,1.0,61.2
2023-11-30,10,1,test,28.0,63.6,0.14065,1.0,35.6
2023-11-30,10,5,test,27.1,68.8,0.14065,1.0,41.699999999999996
2023-11-30,10,10,test,27.0,70.2,0.14065,1.0,43.2
2023-12-29,1,1,test,51.9,166.0,0.12916,1.0,114.1
2023-12-29,1,5,test,46.6,106.2,0.12916,1.0,59.6
2023-12-29,1,10,test,40.9,136.8,0.12916,1.0,95.9
2023-12-29,5,1,test,40.5,105.0,0.13328,1.0,64.5
2023-12-29,5,5,test,35.6,94.3,0.13328,1.0,58.699999999999996
2023-12-29,5,10,test,33.5,96.0,0.13328,1.0,62.5
2023-12-29,10,1,test,31.5,69.7,0.14065,1.0,38.2
2023-12-29,10,5,test,30.7,75.8,0.14065,1.0,45.099999999999994
2023-12-29,10,10,test,30.7,76.9,0.14065,1.0,46.2
2024-01-31,1,1,test,47.6,179.0,0.12916,1.0,131.4
2024-01-31,1,5,test,42.7,97.4,0.12916,1.0,54.7
2024-01-31,1,10,test,37.1,135.1,0.12916,1.0,98.0
2024-01-31,5,1,test,38.4,107.7,0.13328,1.0,69.30000000000001
2024-01-31,5,5,test,34.1,89.4,0.13328,1.0,55.300000000000004
2024-01-31,5,10,test,31.7,92.2,0.13328,1.0,60.5
2024-01-31,10,1,test,29.7,73.2,0.14065,1.0,43.5
2024-01-31,10,5,test,28.9,70.0,0.14065,1.0,41.1
2024-01-31,10,10,test,29.2,68.7,0.14065,1.0,39.5
2024-02-29,1,1,test,37.1,181.3,0.12916,1.0,144.20000000000002
2024-02-29,1,5,test,37.1,97.7,0.12916,1.0,60.6
2024-02-29,1,10,test,34.4,135.6,0.12916,1.0,101.19999999999999
2024-02-29,5,1,test,37.1,97.4,0.13328,1.0,60.300000000000004
2024-02-29,5,5,test,33.8,85.2,0.13328,1.0,51.400000000000006
2024-02-29,5,10,test,32.0,98.8,0.13328,1.0,66.8
2024-02-29,10,1,test,30.4,63.8,0.14065,1.0,33.4
2024-02-29,10,5,test,29.6,69.1,0.14065,1.0,39.49999999999999
2024-02-29,10,10,test,30.3,70.3,0.14065,1.0,40.0
