epoch,time_total_sec,time_interval_sec,loss_vol,loss_bias,loss_l2_lam,loss_l2_vol,loss_l2_reg,loss_l2_vfeat,swaption_priced_frac,path_finite_frac,recon_rmse_bps,nan_batches,gnorm_lam,gnorm_sig,gnorm_reg,gnorm_vfeat,lr,fwd_bias_diag_bp,delta_norm,W_norm,d_expiry_norm,d_tenor_norm,d_global_norm,lam_1Y_norm,lam_5Y_norm,lam_10Y_norm,rmse_bps_AUD,rmse_bps_CAD,rmse_bps_DKK,rmse_bps_EUR,rmse_bps_JPY,rmse_bps_NOK,rmse_bps_SEK,rmse_bps_GBP,rmse_bps_USD
859,7603.2,8.577,0.04437564709223807,0.3268452659249306,0.00047691275540273637,0.0028177645290270448,0.002521952264942229,0.0009928058134391904,1.0,1.0,,0,1.9999997615814067,0.20729033435380598,0.019040823626129844,0.10125326225498626,1.019977347851474e-05,19.099999999999998,1.0274484157562256,1.2109440565109253,0.20763389766216278,0.17927084863185883,0.15505756437778473,0.38980525732040405,0.4067578911781311,0.39940616488456726,,,,,,,,,
860,7611.4,8.167,0.3937454014085233,0.5999780222773552,0.0004769337465404533,0.0028179276268929243,0.0025220727548003197,0.0009930097439792007,1.0,1.0,,0,1.9999999403953543,0.40396427903497606,0.05360653331898709,0.16908491987034882,1.0058442981986946e-05,24.75714285714286,1.0274895429611206,1.2109944820404053,0.20765413343906403,0.17928446829319,0.15506896376609802,0.38981807231903076,0.40676334500312805,0.39940932393074036,,,,,,,,,
861,7619.7,8.307,0.16801121830940247,0.5244255438446999,0.0004769451334141195,0.0028180336812511086,0.00252245448064059,0.000993122172076255,1.0,1.0,,0,1.999999701976754,0.12428432437950322,0.00951133987691221,0.08412959260590168,9.918056454309002e-06,22.537499999999998,1.0276072025299072,1.2111527919769287,0.20766228437423706,0.1792898178100586,0.1550738513469696,0.3898311257362366,0.406760573387146,0.3994094431400299,,,,,,,,,
862,7627.8,8.094,0.40266107209026814,0.4321032240986824,0.00047695192915853113,0.0028183027752675116,0.0025231255567632616,0.0009932307002600282,1.0,1.0,,0,1.999999880790707,0.5406607210893761,0.07531641985804738,0.13379408659864367,9.778615368069171e-06,-8.128571428571432,1.027754545211792,1.2113533020019531,0.20768092572689056,0.1792954057455063,0.15508843958377838,0.3898409307003021,0.4067574739456177,0.39940616488456726,,,,,,,,,
863,7636.8,9.051,0.10306858969852328,0.3911319077014923,0.00047695486864540726,0.00281883921707049,0.0025239497190341353,0.000993336463579908,1.0,1.0,,0,1.9999997615814067,0.24016541488543477,0.031000975164058028,0.15712790399970267,9.64012118593843e-06,39.975,1.0278939008712769,1.2115442752838135,0.2076929658651352,0.17929869890213013,0.15509840846061707,0.38984745740890503,0.40676063299179077,0.3994031548500061,,,,,,,,,
864,7645.1,8.283,0.4031121777370572,0.4843190237879753,0.00047695835382910445,0.0028190903831273317,0.002524655021261424,0.0009934473491739482,1.0,1.0,,0,1.9999999403953543,0.0892049049881236,0.01933623573164745,0.057733950423927705,9.502575360655237e-06,-25.028571428571432,1.0280003547668457,1.2116836309432983,0.20771142840385437,0.17931126058101654,0.1551186889410019,0.38984963297843933,0.4067596197128296,0.3994009792804718,,,,,,,,,
865,7653.6,8.464,0.14023159723728895,0.47107750177383423,0.00047695697867311537,0.0028194019687362015,0.002525229938328266,0.0009936574206221849,1.0,1.0,,0,1.9999992847441348,0.06762607690952749,0.005609388619219347,0.03988814660546789,9.365979335010203e-06,-8.625,1.0281294584274292,1.21186101436615,0.20773077011108398,0.1793242245912552,0.1551392525434494,0.38985106348991394,0.40675821900367737,0.3993997871875763,,,,,,,,,
866,7662.4,8.815,0.1388396555557847,0.46134018152952194,0.0004769524821313098,0.0028197485371492803,0.0025259212707169354,0.000993824185570702,1.0,1.0,,0,1.999999880790707,0.1132474154575358,0.016811242740386215,0.043946735703416694,9.230334541831006e-06,-6.475000000000005,1.0282630920410156,1.212046504020691,0.2077418714761734,0.17933376133441925,0.1551513373851776,0.3898453712463379,0.4067516624927521,0.39939507842063904,,,,,,,,,
867,7671.5,9.1,0.056366661097854376,0.2942131422460079,0.0004769364750245586,0.0028200404485687613,0.002526610216591507,0.000993936148006469,1.0,1.0,,0,1.999999880790707,0.12420180871737273,0.004763810288832241,0.07084424641355971,9.095642403967356e-06,-5.025000000000002,1.0283623933792114,1.2121803760528564,0.20775607228279114,0.1793442964553833,0.15516431629657745,0.38983240723609924,0.406747967004776,0.3993940055370331,,,,,,,,,
868,7679.8,8.283,0.0602016223128885,0.3814641125500202,0.00047692853695480153,0.0028202024986967444,0.0025270123151130974,0.0009941036987584084,1.0,1.0,,0,1.9999998211860577,0.1870079052588582,0.013717079575007389,0.07302103669344129,8.961904334276024e-06,23.575000000000003,1.028422474861145,1.2122586965560913,0.20777627825737,0.17936167120933533,0.15518279373645782,0.38982394337654114,0.40675145387649536,0.3993965983390808,,,,,,,,,
869,7688.2,8.423,0.19495130702853203,0.3648979514837265,0.00047692243970232084,0.0028202584362588823,0.0025274063227698207,0.0009942842298187315,1.0,1.0,,0,1.999999701976754,0.23263020354912584,0.039784798768000715,0.06903176597856335,8.829121735606045e-06,-21.037499999999998,1.028511881828308,1.2123780250549316,0.207786425948143,0.1793741136789322,0.15519247949123383,0.38981014490127563,0.4067475199699402,0.3993961215019226,,,,,,,,,
870,7696.2,7.956,0.3179918695241213,0.31545834988355637,0.0004769101578858681,0.0028203039546497166,0.0025277936947532,0.0009943791665136814,1.0,1.0,,0,1.9999998211860577,0.29852377283656956,0.016471245698028252,0.28938937714312163,8.697296000784122e-06,54.3,1.0285561084747314,1.2124282121658325,0.2077936828136444,0.1793833076953888,0.15520206093788147,0.38980042934417725,0.40674999356269836,0.3993980586528778,,,,,,,,,
871,7705.4,9.245,0.11156119871884584,0.42647477239370346,0.0004769109218614176,0.00282041187165305,0.0025279265828430653,0.0009945107158273458,1.0,1.0,,0,2.000000119209286,0.15730830993583167,0.010011597936679356,0.07768180088563979,8.566428512599798e-06,24.887500000000003,1.0285711288452148,1.2124367952346802,0.207810640335083,0.17940230667591095,0.1552201360464096,0.3897995948791504,0.40675657987594604,0.39940059185028076,,,,,,,,,
872,7714.9,9.494,0.18135664984583855,0.2926272451877594,0.0004769173974636942,0.00282060174504295,0.0025279982364736497,0.0009947132784873247,1.0,1.0,,0,1.999999701976754,0.11671069719214634,0.012611800796889476,0.0693516900157245,8.436520643791067e-06,-3.912499999999998,1.0285913944244385,1.2124545574188232,0.20783109962940216,0.17942140996456146,0.1552363485097885,0.38979995250701904,0.40675780177116394,0.3994057774543762,,,,,,,,,
873,7723.7,8.778,0.09446975286118686,0.4385605826973915,0.00047692310909042135,0.002820851106662303,0.0025281821726821363,0.0009949032391887158,1.0,0.99993896484375,,0,1.9999997615814067,0.09421588947926203,0.011942120141840954,0.041743984368087315,8.307573757030061e-06,0.3428571428571437,1.0286637544631958,1.212552547454834,0.20784638822078705,0.1794377565383911,0.15524902939796448,0.38980260491371155,0.4067631661891937,0.3994068205356598,,,,,,,,,
874,7732.0,8.345,0.10713849402964115,0.37104224413633347,0.0004769343286170624,0.0028210196178406477,0.002528561220970005,0.0009950589155778289,1.0,1.0,,0,2.0,0.154876611267961,0.025117189277942528,0.06521527366176588,8.179589204908576e-06,40.85,1.0287195444107056,1.212626338005066,0.20786206424236298,0.17945213615894318,0.15526160597801208,0.3898082673549652,0.4067808985710144,0.399407297372818,,,,,,,,,
875,7740.0,7.974,0.06328265042975545,0.38456693291664124,0.0004769533479702659,0.0028209949960000813,0.002528809185605496,0.0009952218097168952,1.0,1.0,,0,1.9999997615814067,0.27643233296410064,0.04592440509754117,0.1125366707067342,8.052568329923982e-06,-12.999999999999998,1.028765082359314,1.2126843929290771,0.20787927508354187,0.17946912348270416,0.1552753746509552,0.3898099362850189,0.4067959487438202,0.3994090259075165,,,,,,,,,
876,7748.4,8.364,0.10347103560343385,0.41120076924562454,0.0004769661827594973,0.0028209472657181323,0.002529032644815743,0.0009954068809747696,1.0,0.99993896484375,,0,1.9999998211860577,0.09937741523613941,0.009294217107221593,0.038502155060955286,7.926512464465172e-06,11.3,1.0288050174713135,1.2127329111099243,0.20789732038974762,0.1794876903295517,0.15528957545757294,0.3898108899593353,0.40680548548698425,0.3994089961051941,,,,,,,,,
877,7757.8,9.42,0.17364340228959918,0.3775748088955879,0.0004769714723806828,0.0028208960429765284,0.002529224380850792,0.0009955884597729892,1.0,1.0,,0,1.9999998211860577,0.0990103566377269,0.01274008682730662,0.052546755860486336,7.80142293079855e-06,14.725000000000001,1.028835415840149,1.2127666473388672,0.20792008936405182,0.17950673401355743,0.15530814230442047,0.38980400562286377,0.40681469440460205,0.3994083106517792,,,,,,,,,
878,7766.6,8.854,0.20596604188904166,0.5333239734172821,0.0004769712104462087,0.002821022004354745,0.002529450983274728,0.0009958193695638329,1.0,1.0,,0,1.999999701976754,0.08363295793186605,0.010407585642601197,0.03462133599874396,7.677301041054103e-06,1.1250000000000036,1.0289092063903809,1.2128682136535645,0.2079440951347351,0.17952170968055725,0.1553245484828949,0.3898012340068817,0.40681615471839905,0.3994026184082031,,,,,,,,,
879,7775.3,8.633,0.11573063395917416,0.43166446685791016,0.0004769643346662633,0.002821232716087252,0.002529861929360777,0.000996009330265224,1.0,1.0,,0,1.999999701976754,0.12432456162095856,0.012694042972214385,0.042560620302344684,7.554148097211716e-06,28.02857142857143,1.0289876461029053,1.2129768133163452,0.20795927941799164,0.17953601479530334,0.15533873438835144,0.38979867100715637,0.40681880712509155,0.39939549565315247,,,,,,,,,
880,7784.0,8.722,0.1365998308174312,0.40323101356625557,0.0004769610895891674,0.0028212908073328435,0.0025302310241386294,0.0009961673349607736,1.0,0.9999302455357143,,0,2.000000119209286,0.20682167070659202,0.008842425370955762,0.1568074563936432,7.431965391087509e-06,37.3625,1.0290330648422241,1.2130379676818848,0.20797666907310486,0.17955219745635986,0.15535561740398407,0.38979408144950867,0.40682196617126465,0.3993963897228241,,,,,,,,,
881,7792.3,8.341,0.24285606481134892,0.47062937170267105,0.000476959568914026,0.0028213155455887318,0.002530413679778576,0.0009963644261006266,1.0,1.0,,0,1.9999996423720994,0.19186448937076933,0.014076633240917739,0.10245517580442308,7.310754204320267e-06,2.6000000000000014,1.02906334400177,1.2130732536315918,0.20799680054187775,0.17956985533237457,0.1553732454776764,0.3897814154624939,0.4068267047405243,0.39939984679222107,,,,,,,,,
882,7800.9,8.547,0.11593982484191656,0.5231128856539726,0.000476956796774175,0.00282147218240425,0.0025306016323156655,0.0009965609351638705,1.0,1.0,,0,1.9999999403953543,0.5032977266761869,0.07904188383256625,0.10120585181283616,7.190515808357942e-06,4.574999999999999,1.0291181802749634,1.213146686553955,0.20801426470279694,0.17958706617355347,0.1553889513015747,0.3897703289985657,0.40682926774024963,0.3994031548500061,,,,,,,,,
883,7809.4,8.514,0.10133386729285121,0.509604699909687,0.0004769504885189235,0.0028217300423420966,0.0025309629854746163,0.0009967226069420576,1.0,1.0,,0,1.999999880790707,0.15808084996037133,0.005245262665904881,0.12414274146974812,7.0712514644444455e-06,-2.22857142857143,1.0291954278945923,1.2132526636123657,0.20802819728851318,0.17959997057914734,0.15539975464344025,0.38975945115089417,0.40683242678642273,0.3994002938270569,,,,,,,,,
884,7817.5,8.138,0.4595944620668888,0.44330155849456787,0.00047694090608274564,0.002821854315698147,0.0025313591468147933,0.0009968556114472449,1.0,1.0,,0,1.999999701976754,0.4551443248290516,0.04642027155917433,0.10467867498244805,6.952962423606311e-06,23.900000000000002,1.0292632579803467,1.2133445739746094,0.208036407828331,0.1796126663684845,0.1554090827703476,0.38974231481552124,0.4068337380886078,0.3993966579437256,,,,,,,,,
885,7825.9,8.35,0.13110590470023453,0.43281716108322144,0.00047692505904706195,0.0028218254446983337,0.002531702979467809,0.0009969525854103267,1.0,1.0,,0,1.9999997615814067,0.14878568782669874,0.006872801232247166,0.07713002199378799,6.835649926639589e-06,47.728571428571435,1.0293217897415161,1.2134191989898682,0.2080451101064682,0.17962338030338287,0.15541628003120422,0.389726847410202,0.40683218836784363,0.3993942141532898,,,,,,,,,
886,7835.1,9.249,1.2167506427504122,0.4401048868894577,0.00047691034706076607,0.00282169075217098,0.002531972131691873,0.0009970423416234553,1.0,1.0,,0,1.999999701976754,0.15324351337140302,0.018623872051925915,0.11804069628788222,6.719315204096873e-06,40.325,1.0293704271316528,1.2134768962860107,0.20804515480995178,0.17963531613349915,0.15542148053646088,0.3897138237953186,0.40682873129844666,0.3993939757347107,,,,,,,,,
887,7844.0,8.833,0.4569961545057595,0.4385899193584919,0.0004768988219439052,0.002821521833539009,0.00253222044557333,0.0009971414401661605,1.0,1.0,,0,1.999999582767443,0.10867153542610909,0.004853558292334356,0.060810001886050506,6.603959476274331e-06,50.885714285714286,1.0294153690338135,1.2135300636291504,0.20805709064006805,0.17965459823608398,0.1554398536682129,0.38970643281936646,0.40682461857795715,0.3993958830833435,,,,,,,,,
888,7852.7,8.746,0.37445611134171486,0.49047520756721497,0.00047689273924333975,0.0028214508201926947,0.002532422309741378,0.000997322698822245,1.0,1.0,,0,1.999999880790707,0.5035333732394967,0.06828140853453156,0.27749447689273504,6.489583953198984e-06,31.12857142857143,1.0294665098190308,1.213595986366272,0.20806801319122314,0.17967642843723297,0.15545763075351715,0.3897037208080292,0.40682145953178406,0.399394690990448,,,,,,,,,
889,7862.0,9.245,0.33450404554605484,0.36387497931718826,0.00047688510676380247,0.0028214340563863516,0.0025327257462777197,0.000997475377516821,1.0,1.0,,0,2.0,0.16945625093222869,0.003338750618263894,0.07197005811994042,6.376189834615962e-06,26.0,1.0295140743255615,1.213653564453125,0.20807485282421112,0.1796923130750656,0.1554701179265976,0.3896957039833069,0.40681707859039307,0.39939403533935547,,,,,,,,,
890,7870.9,8.923,0.09069132548756897,0.30064497143030167,0.0004768751678057015,0.002821378584485501,0.0025328854098916054,0.0009976059664040804,1.0,1.0,,0,1.999999701976754,0.22717605744343825,0.038862559358088515,0.04984829885979244,6.26377830997588e-06,19.057142857142853,1.0295342206954956,1.213668704032898,0.20808526873588562,0.1797076016664505,0.15548346936702728,0.38968878984451294,0.4068111479282379,0.3993973731994629,,,,,,,,,
891,7879.3,8.387,0.26255918107926846,0.33336156234145164,0.0004768680810229853,0.0028213190380483866,0.0025329627096652985,0.0009977354493457824,1.0,1.0,,0,1.999999880790707,0.21229260997231958,0.014788832755008986,0.18827360719387976,6.152350558422429e-06,17.966666666666665,1.0295484066009521,1.2136778831481934,0.20809398591518402,0.17972256243228912,0.15549688041210175,0.3896816670894623,0.4068049192428589,0.3994027078151703,,,,,,,,,
892,7888.7,9.42,0.08804480917751789,0.41356629505753517,0.00047686364996479824,0.002821219793986529,0.002532962244004011,0.0009978976740967482,1.0,0.99993896484375,,0,1.9999999403953543,0.10303245662820623,0.007253162975758025,0.03837431379376577,6.041907748780039e-06,22.962500000000002,1.0295456647872925,1.2136591672897339,0.20810891687870026,0.17974337935447693,0.15551435947418213,0.3896760940551758,0.4068024754524231,0.39940860867500305,,,,,,,,,
893,7897.0,8.343,0.20392028102651238,0.3342913296073675,0.00047686273319413885,0.0028211299213580787,0.0025329332565888762,0.0009980705508496612,1.0,1.0,,0,1.9999998211860577,0.07181541959977283,0.0035411845002978827,0.02699580844265384,5.932451039541512e-06,45.3875,1.0295535326004028,1.2136584520339966,0.2081151157617569,0.17976213991641998,0.1555292159318924,0.3896711766719818,0.40680187940597534,0.3994137942790985,,,,,,,,,
894,7906.0,8.994,0.4650125987827778,0.46793296188116074,0.0004768633225467056,0.0028210567543283105,0.0025329471682198346,0.0009982058545574546,1.0,1.0,,0,1.9999998211860577,0.7152444414798146,0.0823168310626823,1.102241726053236,5.823981578855892e-06,32.949999999999996,1.029564380645752,1.2136632204055786,0.20812372863292694,0.1797783523797989,0.15554356575012207,0.38966700434684753,0.4068043828010559,0.39941614866256714,,,,,,,,,
895,7915.7,9.71,0.12563287606462836,0.3433597609400749,0.0004768637809320353,0.0028210654854774475,0.002533016144298017,0.0009983614145312458,1.0,1.0,,0,1.999999880790707,0.4089526090336304,0.0642489428616455,0.07452380139733385,5.716500504516557e-06,28.9125,1.029586672782898,1.2136881351470947,0.20813661813735962,0.17979465425014496,0.15556059777736664,0.3896612226963043,0.4068087637424469,0.3994179368019104,,,,,,,,,
896,7925.8,10.055,0.0837024012580514,0.5505341663956642,0.0004768630606122315,0.002821135916747153,0.0025331625365652144,0.0009985058277379721,1.0,1.0,,0,1.9999997615814067,0.3429515598611956,0.04902034119026493,0.08001368607789502,5.6100089439490805e-06,2.812499999999999,1.029634952545166,1.2137495279312134,0.20814409852027893,0.17980705201625824,0.1555713713169098,0.38965311646461487,0.4068160057067871,0.39941468834877014,,,,,,,,,
897,7934.2,8.364,0.20998411159962416,0.39038823544979095,0.00047686048492323607,0.0028212161851115525,0.002533443970605731,0.0009986030054278672,1.0,1.0,,0,1.9999998211860577,0.19735284095341912,0.010136448502498355,0.07838703408769286,5.5045080141995364e-06,36.237500000000004,1.0296872854232788,1.213817834854126,0.20815204083919525,0.17981499433517456,0.15557861328125,0.38965076208114624,0.40682104229927063,0.3994116485118866,,,,,,,,,
898,7943.3,9.094,0.11939114332199097,0.5024026855826378,0.000476861278002616,0.002821330272126943,0.002533741993829608,0.0009986842051148415,1.0,1.0,,0,1.9999997615814067,0.05951514850900108,0.014331978940931644,0.024223172645373367,5.399998821922778e-06,19.174999999999997,1.029754877090454,1.2139102220535278,0.2081601619720459,0.17982065677642822,0.15558379888534546,0.3896484076976776,0.40682530403137207,0.39940905570983887,,,,,,,,,
899,7951.8,8.595,0.3559685945510864,0.49717553704977036,0.0004768602957483381,0.0028214678750373423,0.0025340737774968147,0.000998758157948032,1.0,1.0,5.2951848771837025,0,1.999999582767443,0.3561042355679602,0.02858088247057858,0.10481957703952406,5.296482463370767e-06,67.4125,1.0298042297363281,1.213974118232727,0.20816995203495026,0.179827019572258,0.1555892676115036,0.3896462321281433,0.40682846307754517,0.399406760931015,5.022269248962402,5.311029434204102,5.1728596687316895,5.970280170440674,7.064372539520264,4.893686771392822,5.252888202667236,3.8208413124084473,5.148436546325684
900,7960.6,8.716,0.22230140585452318,0.4356369711458683,0.0004768596336361952,0.0028215307975187898,0.002534269297029823,0.0009988333622459322,1.0,0.99993896484375,,0,1.9999998211860577,0.0932708350065015,0.010688394067066025,0.04684764901060705,5.193960024381121e-06,49.2375,1.02982497215271,1.2139934301376343,0.20817796885967255,0.17983363568782806,0.15559540688991547,0.3896428048610687,0.40683335065841675,0.39940571784973145,,,,,,,,,
901,7968.2,7.682,0.15644563920795918,0.46314239501953125,0.00047686041216365993,0.0028215788770467043,0.0025343431625515223,0.0009989163372665644,1.0,1.0,,0,1.9999998211860577,0.5076188305031584,0.08472630560111832,0.11323820521302677,5.092432580365727e-06,36.08571428571428,1.029852032661438,1.214024305343628,0.20818708837032318,0.17984044551849365,0.1556018888950348,0.3896411061286926,0.4068371653556824,0.399404376745224,,,,,,,,,
902,7977.1,8.895,0.2528255758807063,0.4763779118657112,0.0004768592116306536,0.0028216950595378876,0.0025345663889311254,0.0009989839454647154,1.0,1.0,,0,1.9999998211860577,0.2908811034284355,0.027966598045519615,0.1907023556282373,4.9919011962994025e-06,-6.149999999999999,1.029902696609497,1.2140926122665405,0.20819349586963654,0.17984746396541595,0.1556081771850586,0.3896394371986389,0.40683838725090027,0.39940086007118225,,,,,,,,,
903,7986.3,9.17,0.15694361366331577,0.45564116537570953,0.0004768569197040051,0.0028218902880325913,0.002534775238018483,0.0009990813268814236,1.0,0.99993896484375,,0,1.999999701976754,0.1780066317522686,0.01065464886875851,0.08521198856782392,4.892366926708809e-06,13.887500000000003,1.0299279689788818,1.2141233682632446,0.20820458233356476,0.1798596829175949,0.15561892092227936,0.389639675617218,0.4068414270877838,0.3993980288505554,,,,,,,,,
904,7995.5,9.193,0.12164870090782642,0.6581676341593266,0.00047685796016594395,0.0028220920939929783,0.0025349942734465003,0.0009991839760914445,1.0,1.0,,0,1.9999998211860577,0.11299807201949297,0.004926211304771395,0.05239337312160977,4.793830815661354e-06,-47.800000000000004,1.0300096273422241,1.2142380475997925,0.20820796489715576,0.17986631393432617,0.15562352538108826,0.3896406888961792,0.40684205293655396,0.39939507842063904,,,,,,,,,
905,8004.6,9.116,0.04137301933951676,0.38978585228323936,0.0004768542785313912,0.0028222962864674628,0.002535457897465676,0.0009992248378694057,1.0,1.0,,0,1.9999994039534634,0.20076551412822338,0.01537729924113568,0.12501039312786427,4.696293896754198e-06,-0.8428571428571426,1.0300841331481934,1.2143421173095703,0.20821045339107513,0.17987282574176788,0.15562742948532104,0.3896385729312897,0.4068385064601898,0.3993927836418152,,,,,,,,,
906,8013.2,8.572,0.07541782874614,0.5045446529984474,0.0004768489015987143,0.0028223934350535274,0.002535865583922714,0.0009992796112783253,1.0,1.0,,0,1.9999997615814067,0.12586542243002863,0.009687694276147001,0.04734019326314636,4.599757193103454e-06,23.1375,1.0301644802093506,1.2144553661346436,0.20821380615234375,0.17987985908985138,0.15563176572322845,0.3896358907222748,0.40683960914611816,0.39938920736312866,,,,,,,,,
907,8021.9,8.722,0.054155793972313404,0.3302486091852188,0.000476844135846477,0.0028224874986335635,0.002536275947932154,0.0009993289422709495,1.0,1.0,,0,1.9999996423720994,0.1854451728970054,0.015156312151540565,0.09019460082754305,4.504221717333501e-06,-10.985714285714284,1.0302231311798096,1.2145359516143799,0.20821915566921234,0.17988690733909607,0.15563589334487915,0.38962894678115845,0.40684112906455994,0.3993869721889496,,,,,,,,,
908,8030.5,8.542,0.21631337981671095,0.4712263010442257,0.0004768398139276542,0.0028225676505826414,0.0025365137262269855,0.0009994093561545014,1.0,1.0,,0,2.0,0.20645855921576725,0.029808177220302882,0.05333727068703001,4.409688471566247e-06,32.949999999999996,1.0302566289901733,1.2145813703536987,0.20823077857494354,0.17989590764045715,0.15564307570457458,0.3896235525608063,0.4068429172039032,0.3993874490261078,,,,,,,,,
909,8039.4,8.981,0.2175644300878048,0.4890195429325104,0.0004768374274135567,0.002822656708303839,0.002536711865104735,0.000999509822577238,1.0,1.0,,0,1.999999582767443,0.25141490699699964,0.04498010209944943,0.06484138253928536,4.316158447410682e-06,38.8,1.0302945375442505,1.214632511138916,0.20824125409126282,0.17990420758724213,0.15564994513988495,0.3896220922470093,0.40684136748313904,0.39938876032829285,,,,,,,,,
910,8048.3,8.873,0.4984000436961651,0.6290955916047096,0.00047683560114819556,0.0028227900620549917,0.002536943124141544,0.0009996057488024235,1.0,1.0,,0,1.9999999403953543,0.3238427843335125,0.007532898057769433,0.2849589900106459,4.223632625952559e-06,22.785714285714285,1.0303493738174438,1.2147082090377808,0.2082507312297821,0.1799139827489853,0.15565738081932068,0.3896223306655884,0.40683653950691223,0.3993884027004242,,,,,,,,,
911,8057.7,9.433,0.19416037923656404,0.5145822167396545,0.00047683230513939634,0.0028230055468156934,0.0025372430100105703,0.0009997164306696504,1.0,1.0,,0,1.999999582767443,0.22287825655222815,0.012478654056332172,0.08286483754547336,4.132111977743932e-06,31.8375,1.030401349067688,1.2147811651229858,0.2082653045654297,0.17992627620697021,0.15566881000995636,0.38962581753730774,0.4068329334259033,0.39938825368881226,,,,,,,,,
912,8066.4,8.626,0.10015803761780262,0.37741101533174515,0.000476832632557489,0.002823212998919189,0.0025374903925694525,0.0009998565656132996,1.0,1.0,,0,1.9999999403953543,1.4778476551671649,0.04550145505428777,0.692113546894339,4.0415974627930895e-06,13.585714285714287,1.0304360389709473,1.2148281335830688,0.20827829837799072,0.17993634939193726,0.15567830204963684,0.38962748646736145,0.4068309962749481,0.39938899874687195,,,,,,,,,
913,8075.9,9.502,0.058287304593250155,0.3993033170700073,0.0004768333019455895,0.0028232832555659115,0.002537656982894987,0.0009999722242355347,1.0,1.0,,0,1.999999463558125,0.11899510568314313,0.002936951135336202,0.09917850957282169,3.952090030554459e-06,64.62857142857143,1.0304591655731201,1.2148592472076416,0.20829223096370697,0.17994815111160278,0.15568888187408447,0.3896280527114868,0.406831830739975,0.39939069747924805,,,,,,,,,
914,8085.3,9.472,0.1568860039114952,0.4289051257073879,0.00047683621232863516,0.0028232531622052193,0.002537768566980958,0.001000108488369733,1.0,1.0,,0,1.9999997615814067,0.2009983300843701,0.02893312560446044,0.1110732985167117,3.8635906199186815e-06,1.6999999999999993,1.0304784774780273,1.2148839235305786,0.208305224776268,0.17995978891849518,0.15569882094860077,0.38962632417678833,0.4068349003791809,0.3993932008743286,,,,,,,,,
915,8093.5,8.146,1.2606651708483696,0.509209156036377,0.0004768379149027169,0.002823230403009802,0.002537875436246395,0.0010002148046623915,1.0,1.0,,0,1.9999998211860577,0.2024461861582986,0.02768692453848764,0.06241508532525931,3.7761001592026746e-06,-10.275,1.0305094718933105,1.214922547340393,0.20830951631069183,0.17996692657470703,0.15570306777954102,0.3896222710609436,0.4068337380886078,0.3993953764438629,,,,,,,,,
916,8102.7,9.219,0.16454651951789856,0.4576266184449196,0.0004768343496834859,0.0028232219628989697,0.0025380714796483517,0.0010002496710512787,1.0,1.0,,0,1.9999996423720994,0.3152833021700513,0.04282376431916742,0.14171251685473094,3.689619566139953e-06,-3.6571428571428584,1.0305542945861816,1.214980959892273,0.20831051468849182,0.17997072637081146,0.1557038277387619,0.3896193206310272,0.406832218170166,0.3993944823741913,,,,,,,,,
917,8110.9,8.203,0.060983134899288416,0.33215804770588875,0.00047682923468528315,0.0028232629410922527,0.0025383223546668887,0.0010002728377003223,1.0,1.0,,0,1.9999996423720994,0.12726372082920862,0.002972396176066803,0.06633793730420363,3.604149747871052e-06,-18.51428571428571,1.0306005477905273,1.2150425910949707,0.20831198990345,0.17997470498085022,0.155705064535141,0.38961654901504517,0.40682974457740784,0.399392306804657,,,,,,,,,
918,8120.3,9.345,0.4220740720629692,0.5389069095253944,0.0004768247963511385,0.0028233336051926017,0.0025385261396877468,0.0010003058414440602,1.0,1.0,,0,1.999999701976754,0.2595700212309088,0.014307512463851044,0.19454441318060375,3.5196916009339084e-06,51.0625,1.0306358337402344,1.215087890625,0.20831580460071564,0.17998087406158447,0.1557084172964096,0.3896158039569855,0.40682971477508545,0.39939019083976746,,,,,,,,,
919,8128.9,8.603,0.4704684875905514,0.44721484184265137,0.0004768243379658088,0.0028234109631739557,0.0025387107743881643,0.0010003654169850051,1.0,1.0,,0,1.9999997615814067,0.21088383133162733,0.0076960940636574115,0.26252209082247463,3.436246011254515e-06,39.800000000000004,1.0306639671325684,1.2151248455047607,0.20832334458827972,0.1799890697002411,0.15571412444114685,0.389619380235672,0.4068313539028168,0.39938870072364807,,,,,,,,,
920,8138.0,9.12,1.12691206112504,0.5803784504532814,0.00047682636795798317,0.002823510905727744,0.002538843546062708,0.001000432501314208,1.0,1.0,,0,2.000000119209286,0.5881999586559471,0.09371020918058641,0.7164662505538136,3.3538138541376133e-06,-8.3125,1.0306906700134277,1.215158224105835,0.20832476019859314,0.17999248206615448,0.1557169258594513,0.3896200656890869,0.4068315327167511,0.3993879556655884,,,,,,,,,
921,8146.8,8.866,0.28348277136683464,0.5031100586056709,0.00047682680451544,0.002823579590767622,0.0025389986694790423,0.0010004441428463906,1.0,1.0,,0,1.9999999403953543,0.1373968254098246,0.003401782153635198,0.1417863569023574,3.272395994257546e-06,12.537500000000005,1.0307250022888184,1.215205192565918,0.20832549035549164,0.17999298870563507,0.1557190716266632,0.38962027430534363,0.40683451294898987,0.3993869721889496,,,,,,,,,
