time,max_mahal_dist,mean_mahal_dist,frac_mahal_gt_threshold,n_paths_absG0_lt_1e_3,n_paths_absG0_lt_1e_4,n_paths_absG0_lt_floor,min_absG0_all_paths,decoder_min_G_abs0_valid_paths,decoder_max_short_rate_err_valid_paths,n_valid_decode,frac_valid_decode,batch_error
8.583333333333332,9.14947183739934,2.703571814663721,0.196,0,0,0,0.00828250375620407,0.00828250375620407,3.016375815351885e-05,500,1.0,
8.666666666666666,8.873181903353661,2.708353160265978,0.198,0,0,0,0.008171494919344475,0.008171494919344475,2.8381855117450006e-05,500,1.0,
8.75,8.977312083778747,2.7234211501360552,0.202,0,0,0,0.008539960144241333,0.008539960144241333,3.641414100034185e-05,500,1.0,
8.833333333333332,9.021542810246595,2.749014234131956,0.202,0,0,0,0.008168677690933233,0.008168677690933233,2.9050298990238033e-05,500,1.0,
8.916666666666666,8.775205189264481,2.7476194271395227,0.206,0,0,0,0.007875722031871481,0.007875722031871481,3.6981409269942755e-05,500,1.0,
9.0,9.337987501069497,2.74721537681679,0.194,0,0,0,0.008324673227156649,0.008324673227156649,3.521794689777258e-05,500,1.0,
9.083333333333332,9.702404377573878,2.737257184576003,0.202,0,0,0,0.008197051297038353,0.008197051297038353,3.918393791844943e-05,500,1.0,
9.166666666666666,8.906711538914278,2.7387094630058497,0.218,0,0,0,0.008660146401793132,0.008660146401793132,3.339794091263004e-05,500,1.0,
9.25,9.440752932751677,2.7132835299001052,0.204,0,0,0,0.008911076291922787,0.008911076291922787,3.259691825068661e-05,500,1.0,
9.333333333333332,9.55763850099968,2.73574433791936,0.204,0,0,0,0.009032480190010702,0.009032480190010702,3.459968272300634e-05,500,1.0,
9.416666666666666,9.456022772123216,2.727832602677416,0.21,0,0,0,0.009091409135523582,0.009091409135523582,3.469746641725918e-05,500,1.0,
9.5,9.347591211561372,2.7301758338087216,0.21,0,0,0,0.008937975040965124,0.008937975040965124,3.1353337529356484e-05,500,1.0,
9.583333333333332,9.621799542483181,2.7241274540175535,0.21,0,0,0,0.008643944037872369,0.008643944037872369,3.158817731281627e-05,500,1.0,
9.666666666666666,9.3753749305373,2.719961873243092,0.21,0,0,0,0.008617635076349182,0.008617635076349182,3.395685453996822e-05,500,1.0,
9.75,9.860231121751161,2.7204358475749806,0.2,0,0,0,0.008163014863612875,0.008163014863612875,2.9075824405408457e-05,500,1.0,
9.833333333333332,9.353546303819918,2.753068721380904,0.214,0,0,0,0.008362653126437108,0.008362653126437108,3.0358736970458045e-05,500,1.0,
9.916666666666666,9.37677370721277,2.7674010377248783,0.204,0,0,0,0.008270927462338543,0.008270927462338543,2.8291870736968372e-05,500,1.0,
10.0,9.80499325304157,2.775141288137937,0.218,0,0,0,0.008138247104180173,0.008138247104180173,3.0810031988126596e-05,500,1.0,
