epoch,time_total_sec,time_interval_sec,loss_vol,loss_drift,loss_eig,loss_l2,swaption_priced_frac,path_finite_frac,recon_rmse_bps,nan_batches,gnorm,gnorm_scale,lr,lambda_min_KQ,Lambda_norm_fro,sigma_scale_mean,sigma_s1,sigma_s2,sigma_s3,sigma_s4,fwd_bias_diag_bp,rmse_bps_AUD,rmse_bps_CAD,rmse_bps_DKK,rmse_bps_EUR,rmse_bps_JPY,rmse_bps_NOK,rmse_bps_SEK,rmse_bps_GBP,rmse_bps_USD
287,2271.1,8.308,7.184504270553589,5.675259113311768,0.0,3.97211861127289e-05,1.0,0.74517822265625,5.2951848771837025,0,5.000000381469712,1.9999998211860577,0.0004264988620175446,0.10898639261722565,0.6303403377532959,0.14384795725345612,0.45331576466560364,0.028171809390187263,0.047033775597810745,0.04687047377228737,-173.16250000000002,5.022269248962402,5.311029434204102,5.1728596687316895,5.970280170440674,7.064372539520264,4.893686771392822,5.252888202667236,3.8208413124084473,5.148436546325684
288,2278.9,7.858,6.145470499992371,5.503814339637756,0.0,3.976005336880917e-05,1.0,0.74609375,5.2951848771837025,0,4.999999427795378,2.000000119209286,0.00042591245972506837,0.1094772070646286,0.6307860612869263,0.14494730532169342,0.4577747583389282,0.027920890599489212,0.047261279076337814,0.04683228209614754,-103.36250000000001,5.022269248962402,5.311029434204102,5.1728596687316895,5.970280170440674,7.064372539520264,4.893686771392822,5.252888202667236,3.8208413124084473,5.148436546325684
289,2286.7,7.801,6.326477289199829,6.186039090156555,0.0,3.982204361818731e-05,1.0,0.74267578125,5.2951848771837025,0,4.999999809265133,1.9999998211860577,0.00042532413422890824,0.10991160571575165,0.6316723227500916,0.1465788632631302,0.4645085334777832,0.02763938345015049,0.0472983755171299,0.046869177371263504,-124.5875,5.022269248962402,5.311029434204102,5.1728596687316895,5.970280170440674,7.064372539520264,4.893686771392822,5.252888202667236,3.8208413124084473,5.148436546325684
290,2294.6,7.819,7.372673273086548,5.2083234786987305,0.0,3.9977287997317035e-05,1.0,0.75006103515625,5.2951848771837025,0,5.00000019073486,2.0,0.0004247338919628976,0.11104682087898254,0.6332951188087463,0.1484462469816208,0.4721958041191101,0.02745603397488594,0.04723380506038666,0.04689931496977806,-48.912499999999994,5.022269248962402,5.311029434204102,5.1728596687316895,5.970280170440674,7.064372539520264,4.893686771392822,5.252888202667236,3.8208413124084473,5.148436546325684
291,2302.2,7.653,7.929855704307556,7.25214809179306,0.0,4.016523871541722e-05,1.0,0.7498779296875,5.2951848771837025,0,4.999999809265133,1.9999996423720994,0.00042414173938183126,0.11181239038705826,0.6345565915107727,0.15046921372413635,0.48052868247032166,0.027315525338053703,0.04720866307616234,0.046823978424072266,-77.03750000000001,5.022269248962402,5.311029434204102,5.1728596687316895,5.970280170440674,7.064372539520264,4.893686771392822,5.252888202667236,3.8208413124084473,5.148436546325684
292,2310.3,8.087,6.061815559864044,5.343599498271942,0.0,4.032053857372375e-05,1.0,0.72479248046875,5.2951848771837025,0,5.0000005722045575,2.0,0.0004235476829613951,0.11262314021587372,0.6356347799301147,0.1520078331232071,0.486905962228775,0.02725720778107643,0.04725440591573715,0.04661376774311066,-100.30000000000001,5.022269248962402,5.311029434204102,5.1728596687316895,5.970280170440674,7.064372539520264,4.893686771392822,5.252888202667236,3.8208413124084473,5.148436546325684
293,2318.1,7.823,7.42393159866333,3.9961350858211517,0.0,4.0465726669935975e-05,1.0,0.72100830078125,5.2951848771837025,0,5.0,1.999999701976754,0.0004229517291980948,0.11393990367650986,0.6369925141334534,0.15329937636852264,0.49289414286613464,0.02721637673676014,0.04701896384358406,0.04606800153851509,-17.012500000000006,5.022269248962402,5.311029434204102,5.1728596687316895,5.970280170440674,7.064372539520264,4.893686771392822,5.252888202667236,3.8208413124084473,5.148436546325684
294,2326.2,8.072,8.95586109161377,6.104763567447662,0.0,4.0617838749312796e-05,1.0,0.7568359375,5.2951848771837025,0,4.999999618530259,2.000000119209286,0.0004223538846091853,0.11473020911216736,0.6377713680267334,0.15360498428344727,0.4948693811893463,0.027190659195184708,0.04678651690483093,0.045573364943265915,-197.21249999999998,5.022269248962402,5.311029434204102,5.1728596687316895,5.970280170440674,7.064372539520264,4.893686771392822,5.252888202667236,3.8208413124084473,5.148436546325684
295,2334.4,8.186,7.7248005867004395,5.040775418281555,0.0,4.071169132657815e-05,1.0,0.73553466796875,5.2951848771837025,0,4.999999809265133,2.000000119209286,0.0004217541557325992,0.1156415268778801,0.6385087370872498,0.15484383702278137,0.5003828406333923,0.027085918933153152,0.046656232327222824,0.04525035247206688,-145.55,5.022269248962402,5.311029434204102,5.1728596687316895,5.970280170440674,7.064372539520264,4.893686771392822,5.252888202667236,3.8208413124084473,5.148436546325684
296,2342.5,8.148,7.873654663562775,6.851907253265381,0.0,4.0774469198368024e-05,1.0,0.72344970703125,5.2951848771837025,0,5.00000019073486,2.000000119209286,0.00042115254912687553,0.11542240530252457,0.6384629607200623,0.15561360120773315,0.5041455626487732,0.027037663385272026,0.04632978513836861,0.04494137316942215,-222.8125,5.022269248962402,5.311029434204102,5.1728596687316895,5.970280170440674,7.064372539520264,4.893686771392822,5.252888202667236,3.8208413124084473,5.148436546325684
297,2350.4,7.84,8.378464221954346,4.775380507111549,0.0,4.076515051565366e-05,1.0,0.72784423828125,5.2951848771837025,0,4.999999809265133,2.000000119209286,0.0004205490713710876,0.1157517209649086,0.6385678648948669,0.1563331037759781,0.50730299949646,0.027217160910367966,0.04615331068634987,0.044658951461315155,-13.249999999999998,5.022269248962402,5.311029434204102,5.1728596687316895,5.970280170440674,7.064372539520264,4.893686771392822,5.252888202667236,3.8208413124084473,5.148436546325684
298,2358.5,8.08,6.69422048330307,6.041543900966644,0.0,4.077417361258995e-05,1.0,0.7115478515625,5.2951848771837025,0,4.999999809265133,2.000000119209286,0.00041994372906477154,0.11637917160987854,0.6385620832443237,0.15609340369701385,0.5066329836845398,0.027394244447350502,0.04592069610953331,0.04442575201392174,-98.4375,5.022269248962402,5.311029434204102,5.1728596687316895,5.970280170440674,7.064372539520264,4.893686771392822,5.252888202667236,3.8208413124084473,5.148436546325684
299,2365.8,7.338,9.368531942367554,5.727863430976868,0.0,4.0797795918479096e-05,1.0,0.74774169921875,5.2951848771837025,0,5.0,1.9999999403953543,0.00041933652882785377,0.11723536998033524,0.639008641242981,0.15706822276115417,0.5107294917106628,0.02749171294271946,0.04571184888482094,0.04433982074260712,-29.375,5.022269248962402,5.311029434204102,5.1728596687316895,5.970280170440674,7.064372539520264,4.893686771392822,5.252888202667236,3.8208413124084473,5.148436546325684
300,2374.1,8.313,6.496243953704834,7.982458710670471,0.0,4.0859969885786995e-05,1.0,0.7130126953125,5.2951848771837025,0,4.999999809265133,1.9999999403953543,0.00041872747730057887,0.11808411031961441,0.6394450068473816,0.15853184461593628,0.5167264342308044,0.027589254081249237,0.045607224106788635,0.04420448839664459,-96.29999999999998,5.022269248962402,5.311029434204102,5.1728596687316895,5.970280170440674,7.064372539520264,4.893686771392822,5.252888202667236,3.8208413124084473,5.148436546325684
301,2382.0,7.885,7.821432113647461,4.46711939573288,0.0,4.0884988266043365e-05,1.0,0.72039794921875,5.2951848771837025,0,4.999999809265133,2.000000119209286,0.0004181165811434367,0.11850211024284363,0.6392949819564819,0.15816794335842133,0.5153721570968628,0.02768254652619362,0.0455717034637928,0.044045403599739075,-32.7375,5.022269248962402,5.311029434204102,5.1728596687316895,5.970280170440674,7.064372539520264,4.893686771392822,5.252888202667236,3.8208413124084473,5.148436546325684
302,2390.0,8.054,6.3932945728302,5.083329856395721,0.0,4.087353954673745e-05,1.0,0.69622802734375,5.2951848771837025,0,4.999999618530259,2.000000119209286,0.00041750384703708983,0.1187717542052269,0.6392879486083984,0.15731534361839294,0.5121541023254395,0.027673320844769478,0.045626331120729446,0.04380759596824646,-16.72499999999999,5.022269248962402,5.311029434204102,5.1728596687316895,5.970280170440674,7.064372539520264,4.893686771392822,5.252888202667236,3.8208413124084473,5.148436546325684
303,2397.7,7.654,10.829139471054077,3.000579357147217,0.0,4.08844407502329e-05,1.0,0.73138427734375,5.2951848771837025,0,5.0000005722045575,2.000000119209286,0.00041688928168230025,0.11938092857599258,0.6396780014038086,0.15779101848602295,0.5142999887466431,0.027716953307390213,0.04565965384244919,0.043487485498189926,-83.8,5.022269248962402,5.311029434204102,5.1728596687316895,5.970280170440674,7.064372539520264,4.893686771392822,5.252888202667236,3.8208413124084473,5.148436546325684
304,2406.0,8.352,6.051694869995117,8.196016073226929,0.0,4.09457452406059e-05,1.0,0.70648193359375,5.2951848771837025,0,4.999999237060488,1.9999999403953543,0.00041627289179985616,0.12030695378780365,0.6400822997093201,0.15829823911190033,0.5164402723312378,0.027779776602983475,0.04568307474255562,0.04328984022140503,-173.825,5.022269248962402,5.311029434204102,5.1728596687316895,5.970280170440674,7.064372539520264,4.893686771392822,5.252888202667236,3.8208413124084473,5.148436546325684
305,2413.5,7.499,9.496135950088501,5.073727488517761,0.0,4.097961209481582e-05,1.0,0.73223876953125,5.2951848771837025,0,5.0000005722045575,2.0,0.00041565468413049867,0.12111389636993408,0.6403828859329224,0.158217191696167,0.5161003470420837,0.027847494930028915,0.04572116956114769,0.04319978132843971,-38.074999999999996,5.022269248962402,5.311029434204102,5.1728596687316895,5.970280170440674,7.064372539520264,4.893686771392822,5.252888202667236,3.8208413124084473,5.148436546325684
306,2421.3,7.724,9.14005696773529,6.137066304683685,0.0,4.1013487134478055e-05,1.0,0.725830078125,5.2951848771837025,0,5.0,2.0,0.00041503466543484774,0.12071222066879272,0.6403406262397766,0.1568869799375534,0.5107555985450745,0.027936991304159164,0.04578699171543121,0.043068330734968185,-33.425000000000004,5.022269248962402,5.311029434204102,5.1728596687316895,5.970280170440674,7.064372539520264,4.893686771392822,5.252888202667236,3.8208413124084473,5.148436546325684
307,2428.6,7.284,9.200812220573425,6.393611311912537,0.0,4.099633679288672e-05,1.0,0.753173828125,5.2951848771837025,0,5.000000381469712,2.0,0.0004144128424933285,0.1201472207903862,0.6399606466293335,0.15540260076522827,0.5051350593566895,0.027994513511657715,0.045502446591854095,0.04297841340303421,8.525000000000002,5.022269248962402,5.311029434204102,5.1728596687316895,5.970280170440674,7.064372539520264,4.893686771392822,5.252888202667236,3.8208413124084473,5.148436546325684
308,2436.9,8.34,6.291388392448425,9.039765417575836,0.0,4.089999492862262e-05,1.0,0.720703125,5.2951848771837025,0,4.999999809265133,2.0,0.00041378922210609693,0.11895088851451874,0.6388324499130249,0.1536349207162857,0.49826735258102417,0.028024831786751747,0.04519576206803322,0.04305170103907585,41.87499999999999,5.022269248962402,5.311029434204102,5.1728596687316895,5.970280170440674,7.064372539520264,4.893686771392822,5.252888202667236,3.8208413124084473,5.148436546325684
309,2444.8,7.945,7.341339349746704,3.287860244512558,0.0,4.075543529324932e-05,1.0,0.72064208984375,5.2951848771837025,0,4.999999237060488,2.0,0.0004131638110929658,0.1177787035703659,0.6377241015434265,0.15203827619552612,0.4920680522918701,0.028037047013640404,0.04496537894010544,0.04308260604739189,37.94999999999999,5.022269248962402,5.311029434204102,5.1728596687316895,5.970280170440674,7.064372539520264,4.893686771392822,5.252888202667236,3.8208413124084473,5.148436546325684
310,2452.2,7.346,9.58763587474823,4.47873517870903,0.0,4.06405652029207e-05,1.0,0.760009765625,5.2951848771837025,0,5.000000762939395,1.999999880790707,0.0004125366162933297,0.11734042316675186,0.6373211741447449,0.15095899999141693,0.48783841729164124,0.02809847891330719,0.04490889608860016,0.042990218847990036,52.4625,5.022269248962402,5.311029434204102,5.1728596687316895,5.970280170440674,7.064372539520264,4.893686771392822,5.252888202667236,3.8208413124084473,5.148436546325684
311,2459.9,7.761,7.51863956451416,6.0355923771858215,0.0,4.063130290887784e-05,1.0,0.73309326171875,5.2951848771837025,0,4.999999809265133,1.9999997615814067,0.00041190764456609043,0.11708036065101624,0.637692928314209,0.1498195379972458,0.4831852912902832,0.02815239131450653,0.04516611993312836,0.04277434200048447,-189.2875,5.022269248962402,5.311029434204102,5.1728596687316895,5.970280170440674,7.064372539520264,4.893686771392822,5.252888202667236,3.8208413124084473,5.148436546325684
312,2467.4,7.424,7.586126208305359,3.227895677089691,0.0,4.068362795806024e-05,1.0,0.7392578125,5.2951848771837025,0,4.999999809265133,2.0,0.00041127690278958205,0.11669676750898361,0.6382156610488892,0.14944113790988922,0.48132219910621643,0.028164509683847427,0.04554041102528572,0.042737431824207306,-37.8875,5.022269248962402,5.311029434204102,5.1728596687316895,5.970280170440674,7.064372539520264,4.893686771392822,5.252888202667236,3.8208413124084473,5.148436546325684
313,2475.4,8.063,5.905747175216675,6.462948262691498,0.0,4.077669200341916e-05,1.0,0.71112060546875,5.2951848771837025,0,5.00000019073486,1.9999998211860577,0.00041064439786149575,0.11724406480789185,0.6391782164573669,0.1495007872581482,0.4810943901538849,0.02816467173397541,0.04589952528476715,0.042844582349061966,-216.4625,5.022269248962402,5.311029434204102,5.1728596687316895,5.970280170440674,7.064372539520264,4.893686771392822,5.252888202667236,3.8208413124084473,5.148436546325684
314,2482.9,7.469,7.78079879283905,4.035798490047455,0.0,4.087724846613128e-05,1.0,0.74200439453125,5.2951848771837025,0,4.999999809265133,2.0,0.0004100101366988038,0.11751682311296463,0.6395627856254578,0.14889787137508392,0.4784022867679596,0.02816658467054367,0.046198900789022446,0.04282372072339058,-80.45,5.022269248962402,5.311029434204102,5.1728596687316895,5.970280170440674,7.064372539520264,4.893686771392822,5.252888202667236,3.8208413124084473,5.148436546325684
315,2490.6,7.71,6.431773066520691,3.7810823917388916,0.0,4.090842776349746e-05,1.0,0.73529052734375,5.2951848771837025,0,4.999999809265133,2.000000119209286,0.00040937412623768486,0.11785393953323364,0.6396313309669495,0.14730572700500488,0.4718969166278839,0.028172750025987625,0.04636148735880852,0.04279173165559769,-65.83749999999999,5.022269248962402,5.311029434204102,5.1728596687316895,5.970280170440674,7.064372539520264,4.893686771392822,5.252888202667236,3.8208413124084473,5.148436546325684
316,2497.9,7.315,8.43930971622467,4.9038198590278625,0.0,4.091364644409623e-05,1.0,0.75335693359375,5.2951848771837025,0,5.00000019073486,2.000000119209286,0.00040873637343344734,0.11797833442687988,0.6397713422775269,0.1457221508026123,0.46499118208885193,0.028363190591335297,0.04663901403546333,0.042895227670669556,42.775,5.022269248962402,5.311029434204102,5.1728596687316895,5.970280170440674,7.064372539520264,4.893686771392822,5.252888202667236,3.8208413124084473,5.148436546325684
317,2505.4,7.432,8.367778539657593,2.438240498304367,0.0,4.095811254956061e-05,1.0,0.75982666015625,5.2951848771837025,0,5.000000762939395,1.9999999403953543,0.00040809688526045375,0.11773265153169632,0.6404539942741394,0.1444249451160431,0.4585931599140167,0.02865949086844921,0.04725770652294159,0.04318938031792641,-70.93750000000001,5.022269248962402,5.311029434204102,5.1728596687316895,5.970280170440674,7.064372539520264,4.893686771392822,5.252888202667236,3.8208413124084473,5.148436546325684
318,2513.2,7.878,5.772783637046814,4.605897605419159,0.0,4.107365475647384e-05,1.0,0.72613525390625,5.2951848771837025,0,5.0000005722045575,2.0,0.0004074556687120443,0.11806157976388931,0.641497015953064,0.1432821899652481,0.45322078466415405,0.028873438015580177,0.04765399172902107,0.04338056594133377,-62.725,5.022269248962402,5.311029434204102,5.1728596687316895,5.970280170440674,7.064372539520264,4.893686771392822,5.252888202667236,3.8208413124084473,5.148436546325684
319,2521.3,8.041,6.045031905174255,6.699486136436462,0.0,4.11746914323885e-05,1.0,0.7476806640625,5.2951848771837025,0,5.0,2.0,0.00040681273080046045,0.11819919943809509,0.641893208026886,0.14175954461097717,0.44666850566864014,0.02906840667128563,0.04771648719906807,0.04358477517962456,-153.63750000000002,5.022269248962402,5.311029434204102,5.1728596687316895,5.970280170440674,7.064372539520264,4.893686771392822,5.252888202667236,3.8208413124084473,5.148436546325684
320,2529.6,8.365,5.792300343513489,4.48024970293045,0.0,4.1209787923435215e-05,1.0,0.7288818359375,5.2951848771837025,0,5.000000762939395,2.000000119209286,0.0004061680785567682,0.11824750900268555,0.6419132351875305,0.13932129740715027,0.43676793575286865,0.029111262410879135,0.04769400134682655,0.04371194541454315,-219.63750000000002,5.022269248962402,5.311029434204102,5.1728596687316895,5.970280170440674,7.064372539520264,4.893686771392822,5.252888202667236,3.8208413124084473,5.148436546325684
321,2537.6,7.955,6.797042608261108,4.860255181789398,0.0,4.119648474443238e-05,1.0,0.75469970703125,5.2951848771837025,0,5.0,1.9999998211860577,0.0004055217190307811,0.11804906278848648,0.6418427228927612,0.13743826746940613,0.4294183850288391,0.028992880135774612,0.04752432554960251,0.043817486613988876,-63.775,5.022269248962402,5.311029434204102,5.1728596687316895,5.970280170440674,7.064372539520264,4.893686771392822,5.252888202667236,3.8208413124084473,5.148436546325684
322,2545.3,7.69,7.422731399536133,4.179047644138336,0.0,4.121962319914019e-05,1.0,0.75250244140625,5.2951848771837025,0,5.0000005722045575,1.9999999403953543,0.0004048736592909835,0.11862724274396896,0.642335057258606,0.13617311418056488,0.4250467121601105,0.02868691086769104,0.047104351222515106,0.04385446384549141,-118.4125,5.022269248962402,5.311029434204102,5.1728596687316895,5.970280170440674,7.064372539520264,4.893686771392822,5.252888202667236,3.8208413124084473,5.148436546325684
323,2552.8,7.523,6.722116112709045,5.008161514997482,0.0,4.125669238419505e-05,1.0,0.774658203125,5.2951848771837025,0,5.00000019073486,2.0,0.0004042239064244528,0.11933092027902603,0.6423316597938538,0.13532902300357819,0.42215803265571594,0.028460728004574776,0.04683699458837509,0.043860290199518204,-276.02500000000003,5.022269248962402,5.311029434204102,5.1728596687316895,5.970280170440674,7.064372539520264,4.893686771392822,5.252888202667236,3.8208413124084473,5.148436546325684
324,2560.8,7.966,5.291892409324646,6.1853673458099365,0.0,4.1286947634944227e-05,1.0,0.74310302734375,5.2951848771837025,0,5.0,1.9999999403953543,0.00040357246753678234,0.12051107734441757,0.6429487466812134,0.13606685400009155,0.4255678951740265,0.028246376663446426,0.04666704311966896,0.043786097317934036,-114.3375,5.022269248962402,5.311029434204102,5.1728596687316895,5.970280170440674,7.064372539520264,4.893686771392822,5.252888202667236,3.8208413124084473,5.148436546325684
325,2568.8,8.014,6.507210850715637,7.330327033996582,0.0,4.135156632401049e-05,1.0,0.74237060546875,5.2951848771837025,0,5.0,2.000000119209286,0.0004029193497520033,0.12108071893453598,0.6432151794433594,0.13689404726028442,0.42915287613868713,0.028018344193696976,0.04676830396056175,0.04363667219877243,-186.8375,5.022269248962402,5.311029434204102,5.1728596687316895,5.970280170440674,7.064372539520264,4.893686771392822,5.252888202667236,3.8208413124084473,5.148436546325684
326,2576.4,7.558,7.2421687841415405,5.173459351062775,0.0,4.139704105909914e-05,1.0,0.76641845703125,5.2951848771837025,0,4.999999809265133,2.0,0.00040226456021250724,0.1223158910870552,0.6437143683433533,0.13775508105754852,0.4327772259712219,0.02788613736629486,0.046900488436222076,0.043456412851810455,-126.75,5.022269248962402,5.311029434204102,5.1728596687316895,5.970280170440674,7.064372539520264,4.893686771392822,5.252888202667236,3.8208413124084473,5.148436546325684
327,2584.8,8.466,6.1823015213012695,4.349598944187164,0.0,4.146623905398883e-05,1.0,0.74749755859375,5.2951848771837025,0,4.999999618530259,1.999999880790707,0.0004016081060789677,0.12325124442577362,0.6443866491317749,0.13827580213546753,0.43474313616752625,0.028081508353352547,0.04711802303791046,0.043160587549209595,-69.1875,5.022269248962402,5.311029434204102,5.1728596687316895,5.970280170440674,7.064372539520264,4.893686771392822,5.252888202667236,3.8208413124084473,5.148436546325684
328,2592.0,7.182,7.671038269996643,2.2455698549747467,0.0,4.15843132941518e-05,1.0,0.7713623046875,5.2951848771837025,0,4.999999809265133,1.9999998211860577,0.0004009499945302617,0.12419205904006958,0.6457571387290955,0.1387646347284317,0.43657752871513367,0.0282097440212965,0.04722771421074867,0.04304356127977371,-109.8,5.022269248962402,5.311029434204102,5.1728596687316895,5.970280170440674,7.064372539520264,4.893686771392822,5.252888202667236,3.8208413124084473,5.148436546325684
329,2599.5,7.522,6.264410614967346,7.580814242362976,0.0,4.1777771002671216e-05,1.0,0.76068115234375,5.2951848771837025,0,5.0,1.9999998211860577,0.00040029023276339187,0.12500855326652527,0.6471900343894958,0.1385473906993866,0.43551427125930786,0.028387796133756638,0.04721377417445183,0.04307369142770767,-119.3,5.022269248962402,5.311029434204102,5.1728596687316895,5.970280170440674,7.064372539520264,4.893686771392822,5.252888202667236,3.8208413124084473,5.148436546325684
330,2607.7,8.135,5.362674832344055,4.827464461326599,0.0,4.195471319690114e-05,1.0,0.72723388671875,5.2951848771837025,0,5.00000019073486,2.0,0.0003996288279934072,0.1257474273443222,0.6485286951065063,0.13849343359470367,0.43521541357040405,0.028533753007650375,0.04711261764168739,0.043111901730298996,-0.3874999999999922,5.022269248962402,5.311029434204102,5.1728596687316895,5.970280170440674,7.064372539520264,4.893686771392822,5.252888202667236,3.8208413124084473,5.148436546325684
331,2615.0,7.309,7.442911505699158,5.286616146564484,0.0,4.2096843571926e-05,1.0,0.77435302734375,5.2951848771837025,0,4.999999809265133,1.9999999403953543,0.0003989657874533242,0.12628544867038727,0.6492010354995728,0.1379983127117157,0.4330529570579529,0.028541306033730507,0.047205500304698944,0.0431935079395771,-185.78750000000002,5.022269248962402,5.311029434204102,5.1728596687316895,5.970280170440674,7.064372539520264,4.893686771392822,5.252888202667236,3.8208413124084473,5.148436546325684
332,2622.6,7.653,6.00128173828125,5.435111314058304,0.0,4.2154597394983284e-05,1.0,0.753173828125,5.2951848771837025,0,5.000000381469712,1.9999998211860577,0.0003983011183940481,0.12620866298675537,0.6493357419967651,0.13697266578674316,0.42878541350364685,0.028487375006079674,0.04731341078877449,0.0433044396340847,-224.9625,5.022269248962402,5.311029434204102,5.1728596687316895,5.970280170440674,7.064372539520264,4.893686771392822,5.252888202667236,3.8208413124084473,5.148436546325684
333,2630.4,7.747,6.4041508436203,2.5154890418052673,0.0,4.21664026362123e-05,1.0,0.75177001953125,5.2951848771837025,0,5.00000019073486,2.0,0.0003976348280842931,0.1262006163597107,0.6494376063346863,0.13572761416435242,0.4240957498550415,0.02834690548479557,0.04719977453351021,0.04326799884438515,-105.2625,5.022269248962402,5.311029434204102,5.1728596687316895,5.970280170440674,7.064372539520264,4.893686771392822,5.252888202667236,3.8208413124084473,5.148436546325684
334,2639.6,9.191,6.199873208999634,3.3635524213314056,0.0,4.219707625452429e-05,1.0,0.74273681640625,5.2951848771837025,0,5.000000381469712,2.000000119209286,0.0003969669238105034,0.12602846324443817,0.6497770547866821,0.13494665920734406,0.4212835431098938,0.028195718303322792,0.04713692143559456,0.04317045584321022,-59.787499999999994,5.022269248962402,5.311029434204102,5.1728596687316895,5.970280170440674,7.064372539520264,4.893686771392822,5.252888202667236,3.8208413124084473,5.148436546325684
335,2647.3,7.766,5.57257354259491,4.199772149324417,0.0,4.223306223138934e-05,1.0,0.75567626953125,5.2951848771837025,0,5.00000019073486,1.9999999403953543,0.00039629741287677307,0.1259033977985382,0.6499900817871094,0.13472333550453186,0.4208434522151947,0.027870742604136467,0.047119852155447006,0.043059296905994415,-32.81250000000001,5.022269248962402,5.311029434204102,5.1728596687316895,5.970280170440674,7.064372539520264,4.893686771392822,5.252888202667236,3.8208413124084473,5.148436546325684
336,2655.2,7.87,6.236163020133972,4.37735915184021,0.0,4.22625389546738e-05,1.0,0.75592041015625,5.2951848771837025,0,4.999999427795378,2.0,0.00039562630260476644,0.12573544681072235,0.650217592716217,0.13484971225261688,0.42174145579338074,0.027688276022672653,0.047239143401384354,0.042729951441287994,-12.912499999999994,5.022269248962402,5.311029434204102,5.1728596687316895,5.970280170440674,7.064372539520264,4.893686771392822,5.252888202667236,3.8208413124084473,5.148436546325684
337,2663.1,7.917,6.077710509300232,6.59811145067215,0.0,4.2300605855416507e-05,1.0,0.75177001953125,5.2951848771837025,0,5.0,1.9999999403953543,0.0003949536003336379,0.1258789300918579,0.6505706310272217,0.13513942062854767,0.4230375587940216,0.027696898207068443,0.04737243428826332,0.042450759559869766,-158.52500000000003,5.022269248962402,5.311029434204102,5.1728596687316895,5.970280170440674,7.064372539520264,4.893686771392822,5.252888202667236,3.8208413124084473,5.148436546325684
338,2670.5,7.406,8.6455717086792,4.249976396560669,0.0,4.23174296884099e-05,1.0,0.7806396484375,5.2951848771837025,0,5.0,2.000000119209286,0.00039427931341995165,0.12527205049991608,0.6506009101867676,0.1350148469209671,0.42275530099868774,0.027695108205080032,0.04740292578935623,0.042206041514873505,-110.38749999999999,5.022269248962402,5.311029434204102,5.1728596687316895,5.970280170440674,7.064372539520264,4.893686771392822,5.252888202667236,3.8208413124084473,5.148436546325684
339,2678.3,7.827,5.58158266544342,7.340410053730011,0.0,4.234776315570343e-05,1.0,0.7567138671875,5.2951848771837025,0,5.000000762939395,1.9999998211860577,0.0003936034492376015,0.12505674362182617,0.6508869528770447,0.13504837453365326,0.42334553599357605,0.02770889364182949,0.047198209911584854,0.0419408418238163,-103.46249999999999,5.022269248962402,5.311029434204102,5.1728596687316895,5.970280170440674,7.064372539520264,4.893686771392822,5.252888202667236,3.8208413124084473,5.148436546325684
340,2686.3,7.927,6.142922759056091,5.128181755542755,0.0,4.2379831029393245e-05,1.0,0.75732421875,5.2951848771837025,0,5.0,2.000000119209286,0.0003929260151777298,0.1249735951423645,0.6511841416358948,0.1348339021205902,0.4230516254901886,0.02778559923171997,0.04691849648952484,0.04157988354563713,-132.2625,5.022269248962402,5.311029434204102,5.1728596687316895,5.970280170440674,7.064372539520264,4.893686771392822,5.252888202667236,3.8208413124084473,5.148436546325684
341,2693.9,7.628,6.726995825767517,4.726168870925903,0.0,4.243144030624535e-05,1.0,0.77392578125,5.2951848771837025,0,4.999999427795378,2.000000238418565,0.0003922470186486469,0.12492890655994415,0.6517850160598755,0.13528984785079956,0.42531758546829224,0.02766973152756691,0.04673721641302109,0.04143485426902771,-46.575,5.022269248962402,5.311029434204102,5.1728596687316895,5.970280170440674,7.064372539520264,4.893686771392822,5.252888202667236,3.8208413124084473,5.148436546325684
342,2702.3,8.407,6.294013023376465,4.847344517707825,0.0,4.251153313816758e-05,1.0,0.73651123046875,5.2951848771837025,0,4.999999809265133,1.999999880790707,0.00039156646707574997,0.12484626471996307,0.6525675058364868,0.13521640002727509,0.42555657029151917,0.027587944641709328,0.046474091708660126,0.041246961802244186,11.512500000000003,5.022269248962402,5.311029434204102,5.1728596687316895,5.970280170440674,7.064372539520264,4.893686771392822,5.252888202667236,3.8208413124084473,5.148436546325684
343,2710.0,7.69,5.899736166000366,4.28470966219902,0.0,4.2631525502656586e-05,1.0,0.760498046875,5.2951848771837025,0,5.000000762939395,2.0,0.000390884367901442,0.12564101815223694,0.6534697413444519,0.13570277392864227,0.4279025197029114,0.027525609359145164,0.04620029777288437,0.04118269681930542,-151.8625,5.022269248962402,5.311029434204102,5.1728596687316895,5.970280170440674,7.064372539520264,4.893686771392822,5.252888202667236,3.8208413124084473,5.148436546325684
344,2718.1,8.085,5.7163790464401245,3.3270167261362076,0.0,4.275812352716457e-05,1.0,0.71966552734375,5.2951848771837025,0,4.999999809265133,1.9999999403953543,0.00039020072858505036,0.12679710984230042,0.6547732353210449,0.13625992834568024,0.43041834235191345,0.027570072561502457,0.04575997218489647,0.04129134863615036,-103.10000000000001,5.022269248962402,5.311029434204102,5.1728596687316895,5.970280170440674,7.064372539520264,4.893686771392822,5.252888202667236,3.8208413124084473,5.148436546325684
